[1758209023032726968],,,,,,,0.0
[1758209023558116968],,,,,,,0.0
[1758209023563217853],,,,2.753,9.804,-0.287,
[1758209023563217853],,,,,,,0.0
[1758209023568298010],,,,2.571,9.658,-0.249,
[1758209023568298010],,,,,,,0.0
[1758209023573863374],,,,2.545,9.565,-0.292,
[1758209023573863374],,,,,,,0.0
[1758209023579098999],,,,2.682,9.527,-0.335,
[1758209023579098999],,,,,,,0.0
[1758209023586364051],,,,2.567,9.613,-0.165,
[1758209023586364051],,,,,,,0.0
[1758209023591816655],,,,2.588,9.665,-0.158,
[1758209023591816655],,,,,,,0.0
[1758209023596914624],,,,2.739,9.615,-0.211,
[1758209023596914624],,,,,,,0.0
[1758209023602035874],,,,2.626,9.529,-0.259,
[1758209023602035874],,,,,,,0.0
[1758209023607129937],,,,2.636,9.689,-0.105,
[1758209023607129937],,,,,,,0.0
[1758209023612208895],,,,2.461,9.615,-0.215,
[1758209023612208895],,,,,,,0.0
[1758209023617254937],,,,2.895,9.787,-0.079,
[1758209023617254937],,,,,,,0.0
[1758209023622307853],,,,2.61,9.665,-0.22,
[1758209023622307853],,,,,,,0.0
[1758209023627359884],,,,2.619,9.517,-0.163,
[1758209023627359884],,,,,,,0.0
[1758209023632446447],,,,2.804,9.718,-0.141,
[1758209023632446447],,,,,,,0.0
[1758209023637571395],,,,2.753,9.641,-0.115,
[1758209023637571395],,,,,,,0.0
[1758209023642624364],,,,2.54,9.706,-0.165,
[1758209023642624364],,,,,,,0.0
[1758209023647681291],,,,2.591,9.594,-0.177,
[1758209023647681291],,,,,,,0.0
[1758209023652817801],,,,2.607,9.699,-0.204,
[1758209023652817801],,,,,,,0.0
[1758209023657871499],,,,2.665,9.752,-0.271,
[1758209023657871499],,,,,,,0.0
[1758209023662972280],,,,2.638,9.708,-0.16,
[1758209023662972280],,,,,,,0.0
[1758209023668038687],,,,2.591,9.685,-0.23,
[1758209023668038687],,,,,,,0.0
[1758209023673173634],,,,2.691,9.735,-0.153,
[1758209023673173634],,,,,,,0.0
[1758209023678282228],,,,2.696,9.639,-0.084,
[1758209023678282228],,,,,,,0.0
[1758209023683834676],,,,2.574,9.584,-0.201,
[1758209023683834676],,,,,,,0.0
[1758209023689036447],,,,2.672,9.603,-0.283,
[1758209023689036447],,,,,,,0.0
[1758209023694408426],,,,2.725,9.649,-0.175,
[1758209023694408426],,,,,,,0.0
[1758209023699629312],,,,2.667,9.675,-0.46,
[1758209023699629312],,,,,,,0.0
[1758209023704712332],,,,2.598,9.665,-0.215,
[1758209023704712332],,,,,,,0.0
[1758209023709764207],,,,2.65,9.606,-0.239,
[1758209023709764207],,,,,,,0.0
[1758209023714876864],,,,2.6,9.802,-0.318,
[1758209023714876864],,,,,,,0.0
[1758209023719980666],,,,2.655,9.527,-0.278,
[1758209023719980666],,,,,,,0.0
[1758209023725028270],,,,2.626,9.606,-0.227,
[1758209023725028270],,,,,,,0.0
[1758209023730140093],,,,2.6,9.682,-0.211,
[1758209023730140093],,,,,,,0.0
[1758209023735377593],,,,2.674,9.515,-0.113,
[1758209023735377593],,,,,,,0.0
[1758209023740446968],,,,2.512,9.637,-0.314,
[1758209023740446968],,,,,,,0.0
[1758209023745501447],,,,2.78,9.622,-0.275,
[1758209023745501447],,,,,,,0.0
[1758209023750709051],,,,2.591,9.512,-0.273,
[1758209023750709051],,,,,,,0.0
[1758209023755808270],,,,2.456,9.62,-0.211,
[1758209023755808270],,,,,,,0.0
[1758209023760871447],,,,2.849,9.792,-0.062,
[1758209023760871447],,,,,,,0.0
[1758209023765932645],,,,2.698,9.51,-0.227,
[1758209023765932645],,,,,,,0.0
[1758209023771078999],,,,2.512,9.661,-0.11,
[1758209023771078999],,,,,,,0.0
[1758209023776267176],,,,2.528,9.594,-0.187,
[1758209023776267176],,,,,,,0.0
[1758209023781393739],,,,2.55,9.507,-0.338,
[1758209023781393739],,,,,,,0.0
[1758209023786541603],,,,2.552,9.706,-0.316,
[1758209023786541603],,,,,,,0.0
[1758209023792102384],,,,2.674,9.582,-0.424,
[1758209023792102384],,,,,,,0.0
[1758209023797238218],,,,2.696,9.787,-0.165,
[1758209023797238218],,,,,,,0.0
[1758209023802662489],,,,2.61,9.641,-0.28,
[1758209023802662489],,,,,,,0.0
[1758209023807750457],,,,2.641,9.661,-0.33,
[1758209023807750457],,,,,,,0.0
[1758209023812825301],,,,2.629,9.637,-0.204,
[1758209023812825301],,,,,,,0.0
[1758209023817910197],,,,2.595,9.716,-0.328,
[1758209023817910197],,,,,,,0.0
[1758209023822998634],,,,2.753,9.74,-0.199,
[1758209023822998634],,,,,,,0.0
[1758209023828054259],,,,2.612,9.574,-0.201,
[1758209023828054259],,,,,,,0.0
[1758209023833209780],,,,2.65,9.692,-0.211,
[1758209023833209780],,,,,,,0.0
[1758209023838386134],,,,2.701,9.79,-0.168,
[1758209023838386134],,,,,,,0.0
[1758209023843444103],,,,2.607,9.601,-0.187,
[1758209023843444103],,,,,,,0.0
[1758209023848506395],,,,2.722,9.711,-0.151,
[1758209023848506395],,,,,,,0.0
[1758209023853663582],,,,2.648,9.67,-0.251,
[1758209023853663582],,,,,,,0.0
[1758209023858709989],,,,2.698,9.787,-0.294,
[1758209023858709989],,,,,,,0.0
[1758209023863788478],,,,2.61,9.653,-0.204,
[1758209023863788478],,,,,,,0.0
[1758209023868855822],,,,2.617,9.699,-0.235,
[1758209023868855822],,,,,,,0.0
[1758209023873993634],,,,2.751,9.665,-0.292,
[1758209023873993634],,,,,,,0.0
[1758209023879198634],,,,2.607,9.699,-0.273,
[1758209023879198634],,,,,,,0.0
[1758209023884302645],,,,2.67,9.594,-0.204,
[1758209023884302645],,,,,,,0.0
[1758209023889416395],,,,2.842,9.625,-0.146,
[1758209023889416395],,,,,,,0.0
[1758209023894509832],,,,2.629,9.546,-0.225,
[1758209023894509832],,,,,,,0.0
[1758209023900142541],,,,2.595,9.785,-0.218,
[1758209023900142541],,,,,,,0.0
[1758209023905247645],,,,2.732,9.57,-0.402,
[1758209023905247645],,,,,,,0.0
[1758209023912591447],,,,2.737,9.744,-0.23,
[1758209023912591447],,,,,,,0.0
[1758209023917808270],,,,2.646,9.692,-0.297,
[1758209023917808270],,,,,,,0.0
[1758209023922951291],,,,2.761,9.574,-0.16,
[1758209023922951291],,,,,,,0.0
[1758209023928007749],,,,2.708,9.699,-0.445,
[1758209023928007749],,,,,,,0.0
[1758209023933058791],,,,2.521,9.723,-0.402,
[1758209023933058791],,,,,,,0.0
[1758209023938121655],,,,2.624,9.72,-0.259,
[1758209023938121655],,,,,,,0.0
[1758209023943210197],,,,2.574,9.764,-0.237,
[1758209023943210197],,,,,,,0.0
[1758209023948276603],,,,2.732,9.661,-0.172,
[1758209023948276603],,,,,,,0.0
[1758209023953435614],,,,2.883,9.596,-0.184,
[1758209023953435614],,,,,,,0.0
[1758209023958495718],,,,2.703,9.61,-0.299,
[1758209023958495718],,,,,,,0.0
[1758209023963601030],,,,2.689,9.641,-0.376,
[1758209023963601030],,,,,,,0.0
[1758209023968681707],,,,2.464,9.629,-0.311,
[1758209023968681707],,,,,,,0.0
[1758209023973746603],,,,2.622,9.632,-0.237,
[1758209023973746603],,,,,,,0.0
[1758209023978801134],,,,2.729,9.558,-0.218,
[1758209023978801134],,,,,,,0.0
[1758209023983923114],,,,2.468,9.723,-0.45,
[1758209023983923114],,,,,,,0.0
[1758209023989109207],,,,2.502,9.778,-0.256,
[1758209023989109207],,,,,,,0.0
[1758209023994223114],,,,2.602,9.673,0.113,
[1758209023994223114],,,,,,,0.0
[1758209023999369884],,,,2.679,9.613,-0.053,
[1758209023999369884],,,,,,,0.0
[1758209024004462384],,,,2.679,9.73,-0.232,
[1758209024004462384],,,,,,,0.0
[1758209024010007384],,,,2.622,9.687,-0.455,
[1758209024010007384],,,,,,,0.0
[1758209024015114051],,,,2.641,9.778,-0.436,
[1758209024015114051],,,,,,,0.0
[1758209024020166395],,,,2.617,9.716,-0.414,
[1758209024020166395],,,,,,,0.0
[1758209024025224155],,,,2.713,9.507,-0.567,
[1758209024025224155],,,,,,,0.0
[1758209024031595718],,,,2.631,9.507,-0.227,
[1758209024031595718],,,,,,,0.0
[1758209024036783843],,,,2.583,9.68,-0.105,
[1758209024036783843],,,,,,,0.0
[1758209024041848114],,,,2.725,9.507,-0.086,
[1758209024041848114],,,,,,,0.0
[1758209024046906239],,,,2.526,9.625,-0.278,
[1758209024046906239],,,,,,,0.0
[1758209024052045457],,,,2.6,9.701,-0.333,
[1758209024052045457],,,,,,,0.0
[1758209024057119155],,,,2.701,9.766,-0.045,
[1758209024057119155],,,,,,,0.0
[1758209024062264624],,,,2.701,9.656,-0.28,
[1758209024062264624],,,,,,,0.0
[1758209024067343374],,,,2.722,9.771,-0.139,
[1758209024067343374],,,,,,,0.0
[1758209024072627957],,,,2.598,9.711,-0.328,
[1758209024072627957],,,,,,,0.0
[1758209024077839624],,,,2.375,9.759,-0.208,
[1758209024077839624],,,,,,,0.0
[1758209024082912801],,,,2.521,9.656,-0.249,
[1758209024082912801],,,,,,,0.0
[1758209024087943791],,,,2.693,9.677,-0.239,
[1758209024087943791],,,,,,,0.0
[1758209024093017124],,,,2.763,9.768,-0.043,
[1758209024093017124],,,,,,,0.0
[1758209024098073999],,,,2.667,9.62,-0.163,
[1758209024098073999],,,,,,,0.0
[1758209024103239468],,,,2.643,9.711,-0.405,
[1758209024103239468],,,,,,,0.0
[1758209024108327801],,,,2.617,9.639,-0.239,
[1758209024108327801],,,,,,,0.0
[1758209024113478530],,,,2.746,9.51,-0.069,
[1758209024113478530],,,,,,,0.0
[1758209024119137176],,,,2.547,9.644,-0.237,
[1758209024119137176],,,,,,,0.0
[1758209024124251811],,,,2.698,9.754,-0.441,
[1758209024124251811],,,,,,,0.0
[1758209024129348166],,,,2.751,9.596,-0.065,
[1758209024129348166],,,,,,,0.0
[1758209024137689572],,,,2.476,9.51,-0.275,
[1758209024137689572],,,,,,,0.0
[1758209024144109051],,,,2.614,9.701,-0.266,
[1758209024144109051],,,,,,,0.0
[1758209024149406603],,,,2.741,9.771,-0.254,
[1758209024149406603],,,,,,,0.0
[1758209024154505561],,,,2.579,9.797,-0.299,
[1758209024154505561],,,,,,,0.0
[1758209024159638634],,,,2.684,9.634,-0.196,
[1758209024159638634],,,,,,,0.0
[1758209024164726291],,,,2.454,9.584,-0.031,
[1758209024164726291],,,,,,,0.0
[1758209024169786082],,,,2.626,9.704,-0.232,
[1758209024169786082],,,,,,,0.0
[1758209024174833218],,,,2.614,9.601,-0.134,
[1758209024174833218],,,,,,,0.0
[1758209024179961603],,,,2.674,9.663,-0.232,
[1758209024179961603],,,,,,,0.0
[1758209024185064363],,,,2.751,9.716,-0.175,
[1758209024185064363],,,,,,,0.0
[1758209024190234103],,,,2.586,9.711,-0.196,
[1758209024190234103],,,,,,,0.0
[1758209024195308843],,,,2.682,9.57,-0.122,
[1758209024195308843],,,,,,,0.0
[1758209024200466655],,,,2.71,9.747,-0.196,
[1758209024200466655],,,,,,,0.0
[1758209024205526863],,,,2.653,9.512,-0.244,
[1758209024205526863],,,,,,,0.0
[1758209024210584728],,,,2.624,9.543,-0.244,
[1758209024210584728],,,,,,,0.0
[1758209024215648009],,,,2.658,9.651,-0.227,
[1758209024215648009],,,,,,,0.0
[1758209024220822384],,,,2.607,9.687,-0.251,
[1758209024220822384],,,,,,,0.0
[1758209024226146968],,,,2.605,9.639,-0.271,
[1758209024226146968],,,,,,,0.0
[1758209024231554988],,,,2.665,9.622,-0.271,
[1758209024231554988],,,,,,,0.0
[1758209024236663738],,,,2.464,9.685,-0.184,
[1758209024236663738],,,,,,,0.0
[1758209024243763478],,,,2.452,9.797,0.017,
[1758209024243763478],,,,,,,0.0
[1758209024249421603],,,,2.691,9.783,-0.455,
[1758209024249421603],,,,,,,0.0
[1758209024255723270],,,,2.61,9.689,-0.424,
[1758209024255723270],,,,,,,0.0
[1758209024260925770],,,,2.579,9.632,-0.194,
[1758209024260925770],,,,,,,0.0
[1758209024265988113],,,,2.533,9.687,-0.175,
[1758209024265988113],,,,,,,0.0
[1758209024271081551],,,,2.523,9.728,-0.242,
[1758209024271081551],,,,,,,0.0
[1758209024276133686],,,,2.459,9.567,-0.306,
[1758209024276133686],,,,,,,0.0
[1758209024281207280],,,,2.703,9.567,-0.22,
[1758209024281207280],,,,,,,0.0
[1758209024286257176],,,,2.512,9.529,-0.074,
[1758209024286257176],,,,,,,0.0
[1758209024291331395],,,,2.624,9.632,-0.184,
[1758209024291331395],,,,,,,0.0
[1758209024296398686],,,,2.619,9.699,-0.244,
[1758209024296398686],,,,,,,0.0
[1758209024301633218],,,,2.634,9.711,-0.273,
[1758209024301633218],,,,,,,0.0
[1758209024306716082],,,,2.768,9.682,-0.297,
[1758209024306716082],,,,,,,0.0
[1758209024311820613],,,,2.638,9.701,-0.268,
[1758209024311820613],,,,,,,0.0
[1758209024316881707],,,,2.871,9.869,-0.067,
[1758209024316881707],,,,,,,0.0
[1758209024321964468],,,,2.497,9.538,-0.175,
[1758209024321964468],,,,,,,0.0
[1758209024327023061],,,,2.722,9.728,-0.271,
[1758209024327023061],,,,,,,0.0
[1758209024332116030],,,,2.521,9.661,-0.431,
[1758209024332116030],,,,,,,0.0
[1758209024337176707],,,,2.665,9.582,-0.024,
[1758209024337176707],,,,,,,0.0
[1758209024342240353],,,,2.734,9.732,-0.453,
[1758209024342240353],,,,,,,0.0
[1758209024348728322],,,,2.466,9.613,-0.259,
[1758209024348728322],,,,,,,0.0
[1758209024354033061],,,,2.904,9.651,-0.275,
[1758209024354033061],,,,,,,0.0
[1758209024360556968],,,,2.679,9.639,-0.12,
[1758209024360556968],,,,,,,0.0
[1758209024365784728],,,,2.571,9.644,-0.192,
[1758209024365784728],,,,,,,0.0
[1758209024370868895],,,,2.619,9.546,-0.244,
[1758209024370868895],,,,,,,0.0
[1758209024375947436],,,,2.483,9.797,-0.204,
[1758209024375947436],,,,,,,0.0
[1758209024381029155],,,,2.535,9.649,-0.048,
[1758209024381029155],,,,,,,0.0
[1758209024386085197],,,,2.636,9.697,-0.239,
[1758209024386085197],,,,,,,0.0
[1758209024391152176],,,,2.703,9.773,-0.153,
[1758209024391152176],,,,,,,0.0
[1758209024396226811],,,,2.516,9.74,-0.251,
[1758209024396226811],,,,,,,0.0
[1758209024401422124],,,,2.737,9.675,-0.268,
[1758209024401422124],,,,,,,0.0
[1758209024406570822],,,,2.564,9.766,-0.17,
[1758209024406570822],,,,,,,0.0
[1758209024411641499],,,,2.641,9.764,-0.29,
[1758209024411641499],,,,,,,0.0
[1758209024416709207],,,,2.813,9.689,-0.311,
[1758209024416709207],,,,,,,0.0
[1758209024421797020],,,,2.828,9.787,-0.46,
[1758209024421797020],,,,,,,0.0
[1758209024426863895],,,,2.564,9.555,-0.201,
[1758209024426863895],,,,,,,0.0
[1758209024431940770],,,,2.801,9.67,-0.136,
[1758209024431940770],,,,,,,0.0
[1758209024437005040],,,,2.655,9.744,-0.309,
[1758209024437005040],,,,,,,0.0
[1758209024442132645],,,,2.751,9.577,-0.206,
[1758209024442132645],,,,,,,0.0
[1758209024447201759],,,,2.555,9.656,-0.12,
[1758209024447201759],,,,,,,0.0
[1758209024452405561],,,,2.646,9.517,-0.196,
[1758209024452405561],,,,,,,0.0
[1758209024457906968],,,,2.502,9.713,-0.072,
[1758209024457906968],,,,,,,0.0
[1758209024462997853],,,,2.598,9.534,-0.362,
[1758209024462997853],,,,,,,0.0
[1758209024468078322],,,,2.708,9.658,-0.206,
[1758209024468078322],,,,,,,0.0
[1758209024474426134],,,,2.65,9.658,-0.299,
[1758209024474426134],,,,,,,0.0
[1758209024480808790],,,,2.586,9.776,-0.201,
[1758209024480808790],,,,,,,0.0
[1758209024485991551],,,,2.631,9.725,-0.304,
[1758209024485991551],,,,,,,0.0
[1758209024491072488],,,,2.705,9.79,-0.211,
[1758209024491072488],,,,,,,0.0
[1758209024496142540],,,,2.641,9.582,-0.136,
[1758209024496142540],,,,,,,0.0
[1758209024501287072],,,,2.701,9.634,-0.187,
[1758209024501287072],,,,,,,0.0
[1758209024506356342],,,,2.471,9.598,-0.306,
[1758209024506356342],,,,,,,0.0
[1758209024511427280],,,,2.557,9.596,-0.165,
[1758209024511427280],,,,,,,0.0
[1758209024516516811],,,,2.562,9.682,-0.199,
[1758209024516516811],,,,,,,0.0
[1758209024521652020],,,,2.598,9.771,-0.189,
[1758209024521652020],,,,,,,0.0
[1758209024526830457],,,,2.751,9.653,-0.4,
[1758209024526830457],,,,,,,0.0
[1758209024531880874],,,,2.875,9.665,-0.268,
[1758209024531880874],,,,,,,0.0
[1758209024536934155],,,,2.715,9.505,-0.321,
[1758209024536934155],,,,,,,0.0
[1758209024542036030],,,,2.555,9.529,-0.172,
[1758209024542036030],,,,,,,0.0
[1758209024547142488],,,,2.761,9.685,-0.18,
[1758209024547142488],,,,,,,0.0
[1758209024552254624],,,,2.756,9.747,-0.242,
[1758209024552254624],,,,,,,0.0
[1758209024557333738],,,,2.588,9.692,-0.192,
[1758209024557333738],,,,,,,0.0
[1758209024562450197],,,,2.737,9.689,-0.194,
[1758209024562450197],,,,,,,0.0
[1758209024567957957],,,,2.531,9.67,-0.256,
[1758209024567957957],,,,,,,0.0
[1758209024573128061],,,,2.485,9.531,-0.287,
[1758209024573128061],,,,,,,0.0
[1758209024578207801],,,,2.665,9.677,-0.318,
[1758209024578207801],,,,,,,0.0
[1758209024585639467],,,,2.593,9.728,-0.026,
[1758209024585639467],,,,,,,0.0
[1758209024591073322],,,,2.725,9.706,-0.22,
[1758209024591073322],,,,,,,0.0
[1758209024596181134],,,,2.547,9.685,-0.22,
[1758209024596181134],,,,,,,0.0
[1758209024601318582],,,,2.54,9.656,-0.247,
[1758209024601318582],,,,,,,0.0
[1758209024606390665],,,,2.66,9.665,-0.33,
[1758209024606390665],,,,,,,0.0
[1758209024611471551],,,,2.636,9.618,-0.29,
[1758209024611471551],,,,,,,0.0
[1758209024616533790],,,,2.631,9.682,0.069,
[1758209024616533790],,,,,,,0.0
[1758209024621593790],,,,2.638,9.634,-0.259,
[1758209024621593790],,,,,,,0.0
[1758209024626665405],,,,2.425,9.538,-0.17,
[1758209024626665405],,,,,,,0.0
[1758209024631769259],,,,2.696,9.764,-0.304,
[1758209024631769259],,,,,,,0.0
[1758209024636915301],,,,2.665,9.79,-0.381,
[1758209024636915301],,,,,,,0.0
[1758209024641995405],,,,2.756,9.512,-0.268,
[1758209024641995405],,,,,,,0.0
[1758209024647082853],,,,2.737,9.687,-0.156,
[1758209024647082853],,,,,,,0.0
[1758209024652241551],,,,2.612,9.536,-0.165,
[1758209024652241551],,,,,,,0.0
[1758209024657307697],,,,2.411,9.67,-0.242,
[1758209024657307697],,,,,,,0.0
[1758209024662374259],,,,2.579,9.567,-0.077,
[1758209024662374259],,,,,,,0.0
