timestamp,frequency_hz
[1758212199746390950],0.0
[1758212199751530482],0.0
[1758212199756625325],0.0
[1758212199761695013],0.0
[1758212199766842982],0.0
[1758212199772010117],0.0
[1758212199780376680],0.0
[1758212199785719596],0.0
[1758212199792983867],0.0
[1758212199798111836],0.0
[1758212199803239336],0.0
[1758212199808343294],0.0
[1758212199813499752],0.0
[1758212199818652930],0.0
[1758212199823968555],0.0
[1758212199830518659],0.0
[1758212199837479752],0.0
[1758212199844119023],0.0
[1758212199849793607],0.0
[1758212199855004492],0.0
[1758212199860132721],0.0
[1758212199865268190],0.0
[1758212199870408554],0.0
[1758212199875600846],0.0
[1758212199880963815],0.0
[1758212199887612148],0.0
[1758212199892907565],0.0
[1758212199898686575],0.0
[1758212199905290482],0.0
[1758212199910485273],0.0
[1758212199915633346],0.0
[1758212199920771836],0.0
[1758212199925900482],0.0
[1758212199931016159],0.0
[1758212199936170586],0.0
[1758212199941917409],0.0
[1758212199947726107],0.0
[1758212199953336523],0.0
[1758212199958445742],0.0
[1758212199963545377],0.0
[1758212199968626419],0.0
[1758212199973776107],0.0
[1758212199978881054],0.0
[1758212199984010169],0.0
[1758212199989297461],0.0
[1758212199996072096],0.0
[1758212200003234961],0.0
[1758212200008813659],0.0
[1758212200014634023],0.0
[1758212200020723086],0.0
[1758212200025883867],0.0
[1758212200030985950],0.0
[1758212200036108034],0.0
[1758212200041212721],0.0
[1758212200046437304],0.0
[1758212200052260742],0.0
[1758212200057423659],0.0
[1758212200064838606],0.0
[1758212200071016263],0.0
[1758212200076170481],0.0
[1758212200081264440],0.0
[1758212200086387825],0.0
[1758212200091481992],0.0
[1758212200096610117],0.0
[1758212200101708711],0.0
[1758212200106891575],0.0
[1758212200112820169],0.0
[1758212200117970377],0.0
[1758212200123116315],0.0
[1758212200128229179],0.0
[1758212200133333502],0.0
[1758212200138435377],0.0
[1758212200143572252],0.0
[1758212200148769492],0.0
[1758212200154662981],0.0
[1758212200159794804],0.0
[1758212200165037617],0.0
[1758212200170956315],0.0
[1758212200177025690],0.0
[1758212200185665429],0.0
[1758212200190956002],0.0
[1758212200196632825],0.0
[1758212200202528711],0.0
[1758212200207655065],0.0
[1758212200212853659],0.0
[1758212200218752721],0.0
[1758212200223969804],0.0
[1758212200229275638],0.0
[1758212200234977200],0.0
[1758212200240105221],0.0
[1758212200245237773],0.0
[1758212200250355117],0.0
[1758212200255481054],0.0
[1758212200260562356],0.0
[1758212200265679596],0.0
[1758212200271014648],0.0
[1758212200278733867],0.0
[1758212200285285638],0.0
[1758212200290617096],0.0
[1758212200295768086],0.0
[1758212200300944856],0.0
[1758212200306086627],0.0
[1758212200311199804],0.0
[1758212200316425794],0.0
[1758212200321780898],0.0
[1758212200328630013],0.0
[1758212200334317877],0.0
[1758212200340871627],0.0
[1758212200346086367],0.0
[1758212200351197877],0.0
[1758212200356313971],0.0
[1758212200361411419],0.0
[1758212200366512929],0.0
[1758212200371696575],0.0
[1758212200376957096],0.0
[1758212200383999648],0.0
[1758212200389303554],0.0
[1758212200394441523],0.0
[1758212200399549804],0.0
[1758212200404670065],0.0
[1758212200409774231],0.0
[1758212200414912304],0.0
[1758212200420030794],0.0
[1758212200425217565],0.0
[1758212200431023971],0.0
[1758212200436347408],0.0
[1758212200443115794],0.0
[1758212200449971054],0.0
[1758212200455167148],0.0
[1758212200460808346],0.0
[1758212200467417096],0.0
[1758212200473190221],0.0
[1758212200478373242],0.0
[1758212200483497981],0.0
[1758212200488610117],0.0
[1758212200494735950],0.0
[1758212200499878554],0.0
[1758212200505047148],0.0
[1758212200510353971],0.0
[1758212200515963554],0.0
[1758212200521109075],0.0
[1758212200526241992],0.0
[1758212200531357356],0.0
[1758212200536479648],0.0
[1758212200541840481],0.0
[1758212200547072929],0.0
[1758212200552456627],0.0
[1758212200558039856],0.0
[1758212200563182148],0.0
[1758212200568303398],0.0
[1758212200573448919],0.0
[1758212200578584492],0.0
[1758212200583726054],0.0
[1758212200588879700],0.0
[1758212200594682200],0.0
[1758212200599955638],0.0
[1758212200605062148],0.0
[1758212200611661315],0.0
[1758212200618114283],0.0
[1758212200625598346],0.0
[1758212200631206835],0.0
[1758212200636352981],0.0
[1758212200641453294],0.0
[1758212200646588450],0.0
[1758212200651820325],0.0
[1758212200656945325],0.0
[1758212200662099179],0.0
[1758212200667574908],0.0
[1758212200672990273],0.0
[1758212200680163919],0.0
[1758212200686509023],0.0
[1758212200691699752],0.0
[1758212200696830429],0.0
[1758212200701917825],0.0
[1758212200707006315],0.0
[1758212200712802252],0.0
[1758212200718552200],0.0
[1758212200725016054],0.0
[1758212200730206575],0.0
[1758212200735335637],0.0
