timestamp,x1,y1,z1,x2,y2,z2
[1758203900939830735],,,,-0.29,0.043,9.823
[1758203900945619797],,,,-0.271,0.189,9.711
[1758203900951208443],,,,-0.29,0.17,9.917
[1758203900956944329],,,,-0.402,0.165,9.864
[1758203900962761308],,,,-0.304,0.062,9.596
[1758203900968490527],,,,-0.338,0.158,9.833
[1758203900974213339],,,,-0.287,0.206,9.732
[1758203900980007245],,,,-0.364,0.17,9.905
[1758203900986035891],,,,-0.453,0.218,9.519
[1758203900992698964],,,,-0.33,0.213,9.9
[1758203900999059589],,,,-0.45,0.007,9.864
[1758203901005182870],,,,-0.156,0.172,9.902
[1758203901011848443],,,,-0.314,0.292,9.67
[1758203901018466256],,,,-0.16,0.177,9.819
[1758203901024911464],,,,-0.23,0.268,9.661
[1758203901031303599],,,,-0.304,0.084,9.902
[1758203901037382089],,,,-0.182,0.189,9.759
[1758203901044134589],,,,-0.453,0.022,9.957
[1758203901050533652],,,,-0.306,0.168,9.735
[1758203901056883027],,,,-0.256,0.223,9.778
[1758203901063174902],,,,-0.438,0.22,9.656
[1758203901069925422],,,,-0.294,0.062,9.876
[1758203901076529797],,,,-0.299,0.22,9.78
[1758203901082955370],,,,-0.232,0.062,9.675
[1758203901089468183],,,,-0.285,0.182,9.84
[1758203901095987037],,,,-0.259,0.105,9.756
[1758203901102500891],,,,-0.402,0.148,9.804
[1758203901108964954],,,,-0.393,0.141,9.697
[1758203901115344016],,,,-0.266,0.158,9.826
[1758203901122135422],,,,-0.283,0.235,9.713
[1758203901128577818],,,,-0.158,0.196,9.919
[1758203901135029277],,,,-0.326,0.182,9.56
[1758203901141475891],,,,-0.28,0.189,9.876
[1758203901147942089],,,,-0.318,0.139,9.699
[1758203901153753704],,,,-0.156,0.12,9.807
[1758203901160464954],,,,-0.464,0.278,9.792
[1758203901166978079],,,,-0.254,0.18,9.814
[1758203901173328287],,,,-0.338,0.268,9.85
[1758203901180105631],,,,-0.261,0.045,10.089
[1758203901186633704],,,,-0.18,0.18,9.862
[1758203901193188391],,,,-0.352,0.239,9.713
[1758203901199735891],,,,-0.16,0.127,9.797
[1758203901206219172],,,,-0.287,0.182,9.747
[1758203901212677506],,,,-0.271,0.23,9.773
[1758203901219110318],,,,-0.333,0.077,9.708
[1758203901225512766],,,,-0.326,0.208,9.941
[1758203901231974433],,,,-0.297,0.196,9.823
[1758203901238447922],,,,-0.314,0.242,9.926
[1758203901244865943],,,,-0.304,0.069,9.737
[1758203901251295370],,,,-0.302,0.084,9.955
[1758203901257824589],,,,-0.232,0.148,9.534
[1758203901264241308],,,,-0.294,0.23,9.689
[1758203901270691829],,,,-0.28,0.22,9.783
[1758203901277076047],,,,-0.273,0.201,9.723
[1758203901283315839],,,,-0.168,0.273,9.701
[1758203901289028391],,,,-0.292,0.18,9.687
[1758203901294856308],,,,-0.263,0.192,9.776
[1758203901301004693],,,,-0.345,0.132,9.828
[1758203901306773443],,,,-0.271,0.134,9.871
[1758203901312534016],,,,-0.292,0.215,9.802
[1758203901318256620],,,,-0.438,0.304,9.809
[1758203901324489172],,,,-0.304,0.124,9.778
[1758203901330246308],,,,-0.28,0.187,9.859
[1758203901336038391],,,,-0.357,0.177,9.823
[1758203901341967037],,,,-0.249,0.16,9.819
[1758203901347678287],,,,-0.28,0.136,9.826
[1758203901353381829],,,,-0.311,0.077,9.687
[1758203901359175162],,,,-0.294,0.175,9.711
[1758203901364883131],,,,-0.29,0.151,9.862
[1758203901370635422],,,,-0.254,0.105,9.814
[1758203901376412610],,,,-0.28,0.182,9.72
[1758203901382293235],,,,-0.273,0.302,9.936
[1758203901388753808],,,,-0.323,0.168,9.787
[1758203901395260266],,,,-0.328,0.148,9.725
[1758203901401908860],,,,-0.311,0.18,9.692
[1758203901408394120],,,,-0.28,0.213,9.773
[1758203901414805943],,,,-0.18,0.242,9.778
[1758203901421248495],,,,-0.297,0.172,9.804
[1758203901427755422],,,,-0.441,0.16,9.766
[1758203901434185578],,,,-0.33,0.141,9.84
[1758203901440673651],,,,-0.366,0.218,9.665
