timestamp,frequency_hz
[1758209531062362776],5282.5
[1758209531068657620],5282.5
[1758209531074392412],5282.5
[1758209531080189912],5282.5
[1758209531085877724],5282.5
[1758209531091594078],5282.5
[1758209531098096995],5282.5
[1758209531104613557],5282.5
[1758209531111466630],5282.5
[1758209531117935328],5282.5
[1758209531124473505],5282.5
[1758209531131092724],5282.5
[1758209531137549860],5282.5
[1758209531144032464],5282.5
[1758209531150567828],5282.5
[1758209531157096682],5282.5
[1758209531163562620],5282.5
[1758209531170084287],5282.5
[1758209531176576005],5282.5
[1758209531183076526],5282.5
[1758209531189588037],5592.41
[1758209531197178037],5592.41
[1758209531203669547],5592.41
[1758209531210135641],5592.41
[1758209531216589703],5592.41
[1758209531223054443],5592.41
[1758209531229378089],5592.41
[1758209531236310120],5592.41
[1758209531242823922],5592.41
[1758209531249285328],5592.41
[1758209531255865849],5592.41
[1758209531262362880],5592.41
[1758209531268983714],5592.41
[1758209531275610120],5592.41
[1758209531282106734],5592.41
[1758209531288469859],5592.41
[1758209531294725693],5592.41
[1758209531300491057],5592.41
[1758209531306288662],5592.41
[1758209531312078557],5592.41
[1758209531318036891],7.81
[1758209531324246005],163.8
[1758209531330393245],163.8
[1758209531336144495],163.8
[1758209531341860537],163.8
[1758209531347598089],163.8
[1758209531353355224],163.8
[1758209531359067412],163.8
[1758209531364333818],163.8
[1758209531370169651],163.8
[1758209531375894182],163.8
[1758209531381643141],163.8
[1758209531387362047],163.8
[1758209531393180953],163.8
[1758209531399856057],163.8
[1758209531406633297],163.8
[1758209531413296578],163.8
[1758209531419926109],163.8
[1758209531426626318],163.8
[1758209531433044443],163.8
[1758209531439907047],163.8
[1758209531446467203],163.8
[1758209531453030172],5809.29
[1758209531460522568],5809.29
[1758209531467185328],5809.29
[1758209531473706682],5809.29
[1758209531480205380],5809.29
[1758209531486706839],5809.29
[1758209531493230380],5809.29
[1758209531499785068],5809.29
[1758209531506262776],5809.29
[1758209531512755641],5809.29
[1758209531519244286],5809.29
[1758209531525663818],5809.29
[1758209531532429859],5809.29
[1758209531539172307],5809.29
[1758209531545860849],5809.29
[1758209531552354286],5809.29
[1758209531558953193],5809.29
[1758209531565469026],5809.29
[1758209531571955745],5809.29
[1758209531578425276],8.0
[1758209531585602724],142.44
[1758209531592305953],142.44
[1758209531598778036],142.44
[1758209531605255641],142.44
[1758209531611741578],142.44
[1758209531618208505],142.44
[1758209531624774807],142.44
[1758209531631636630],142.44
[1758209531638091057],142.44
[1758209531644632464],142.44
[1758209531651534130],142.44
[1758209531658029391],142.44
[1758209531664526839],142.44
[1758209531671089339],142.44
[1758209531677583193],142.44
[1758209531684087307],142.44
[1758209531690640589],142.44
[1758209531696646578],142.44
[1758209531702433974],142.44
[1758209531708186318],142.44
[1758209531713818557],4549.14
[1758209531720164703],4549.14
[1758209531725828713],4549.14
[1758209531731571526],4549.14
[1758209531737110588],4549.14
[1758209531742933453],4549.14
[1758209531748796161],4549.14
[1758209531754561213],4549.14
[1758209531760173141],4549.14
[1758209531765864130],4549.14
[1758209531771568297],4549.14
[1758209531777246734],4549.14
[1758209531782920693],4549.14
[1758209531788556474],4549.14
[1758209531794381943],4549.14
[1758209531800952620],4549.14
[1758209531807667203],4549.14
[1758209531814158193],4549.14
[1758209531820561734],4549.14
[1758209531827289130],4549.14
[1758209531833855588],4549.14
[1758209531840574599],7.9
[1758209531847976422],4288.65
[1758209531854641682],4288.65
[1758209531861299651],4288.65
[1758209531867673245],4288.65
[1758209531874371995],4288.65
[1758209531881220380],4288.65
[1758209531887709078],4288.65
[1758209531894184963],4288.65
[1758209531900608453],4288.65
[1758209531906923609],4288.65
[1758209531913773141],4288.65
[1758209531920324963],4288.65
[1758209531926749651],4288.65
[1758209531933423661],4288.65
[1758209531939912880],4288.65
[1758209531946486786],4288.65
[1758209531952985432],4288.65
[1758209531959565536],4288.65
[1758209531966053505],4288.65
[1758209531972514026],4466.78
[1758209531979575276],4466.78
[1758209531985950172],4466.78
[1758209531992822984],4466.78
[1758209531999303765],4466.78
[1758209532005787463],4466.78
[1758209532012187880],4466.78
[1758209532018811630],4466.78
[1758209532025332411],4466.78
[1758209532031924286],4466.78
[1758209532038686943],4466.78
[1758209532045186265],4466.78
[1758209532051667880],4466.78
[1758209532058168088],4466.78
[1758209532064817411],4466.78
[1758209532071543713],4466.78
[1758209532078013349],4466.78
[1758209532084556682],4466.78
[1758209532091047672],4466.78
[1758209532097014807],4466.78
[1758209532102750015],4782.56
[1758209532108547255],4782.56
[1758209532114334443],4782.56
[1758209532120120484],4782.56
[1758209532125610536],4782.56
[1758209532131358036],4782.56
[1758209532137001422],4782.56
[1758209532142552620],4782.56
[1758209532148048765],4782.56
[1758209532153355120],4782.56
[1758209532159216526],4782.56
[1758209532164731942],4782.56
[1758209532170518453],4782.56
[1758209532176225120],4782.56
[1758209532181925380],4782.56
[1758209532187481734],4782.56
[1758209532193234755],4782.56
[1758209532199368245],4782.56
[1758209532206047047],4782.56
[1758209532212685797],4782.56
[1758209532219214651],4782.56
[1758209532225611734],4782.56
[1758209532232263609],1512.01
[1758209532240058036],1512.01
[1758209532246474911],1512.01
[1758209532253495849],1512.01
[1758209532260308922],1512.01
[1758209532266840901],1512.01
[1758209532273398297],1512.01
[1758209532279821370],1512.01
[1758209532286351213],1512.01
[1758209532293145015],1512.01
[1758209532299637151],1512.01
[1758209532306224859],1512.01
[1758209532312749182],1512.01
[1758209532318634651],1512.01
[1758209532325413557],1512.01
[1758209532331885849],1512.01
[1758209532338473557],1512.01
[1758209532345277880],1512.01
[1758209532351739599],1512.01
[1758209532358217724],1512.01
[1758209532364772411],4471.54
[1758209532372182359],4471.54
[1758209532378640797],4471.54
[1758209532385236838],4471.54
[1758209532392019442],4471.54
[1758209532398103922],4471.54
[1758209532403888922],4471.54
[1758209532409717047],4471.54
