timestamp,x1,y1,z1,x2,y2,z2
[1758212083925122401],-3.926,3.103,5.655,,,
[1758212083930980578],0.493,4.017,19.285,,,
[1758212083936290161],5.236,-0.694,19.556,,,
[1758212083941883651],6.251,-2.203,16.8,,,
[1758212083947012870],10.898,-8.042,9.962,,,
[1758212083952106463],19.613,-11.044,1.805,,,
[1758212083957264849],19.613,-12.945,-6.503,,,
[1758212083962471151],19.613,-12.115,-13.431,,,
[1758212083967692349],15.11,-9.424,-14.286,,,
[1758212083972897192],8.387,-5.859,-9.335,,,
[1758212083978145265],0.309,-0.002,-2.588,,,
[1758212083983813547],-4.096,2.931,6.179,,,
[1758212083988980317],1.769,3.151,19.613,,,
[1758212083994531151],12.024,0.127,19.534,,,
[1758212083999665526],9.395,-1.82,15.941,,,
[1758212084004798807],12.73,-7.125,9.948,,,
[1758212084009904745],19.613,-11.334,2.94,,,
[1758212084017338755],19.613,-12.967,-7.934,,,
[1758212084023717817],16.879,-10.661,-13.862,,,
[1758212084028988286],9.661,-6.857,-11.562,,,
[1758212084035543599],-1.276,-0.026,-2.777,,,
[1758212084041508703],-3.417,3.347,7.671,,,
[1758212084046661515],-0.132,6.539,19.532,,,
[1758212084051774692],12.222,-0.251,19.503,,,
[1758212084056921411],7.463,-1.645,16.695,,,
[1758212084062033547],13.381,-6.481,9.397,,,
[1758212084067155682],19.613,-10.7,0.022,,,
[1758212084072417401],19.613,-12.977,-6.816,,,
[1758212084078154536],19.613,-11.82,-11.784,,,
[1758212084084789119],11.325,-7.343,-12.263,,,
[1758212084091163442],3.448,-2.018,-6.081,,,
[1758212084096363859],-3.682,2.583,3.297,,,
[1758212084101462817],-4.235,2.145,11.672,,,
[1758212084106586359],-11.068,4.707,11.724,,,
[1758212084111686047],7.513,0.448,18.615,,,
[1758212084116806776],11.784,-3.819,15.833,,,
[1758212084123251047],19.613,-8.143,5.545,,,
[1758212084129486828],19.613,-12.797,-4.367,,,
[1758212084135841203],19.3,-11.645,-13.848,,,
[1758212084141764744],13.441,-8.234,-14.073,,,
[1758212084147669276],4.417,-2.473,-6.407,,,
[1758212084153658651],-2.116,2.954,2.871,,,
[1758212084158984172],-5.272,3.1,8.356,,,
[1758212084164085786],-16.103,5.148,18.213,,,
[1758212084169191047],1.334,-0.239,18.869,,,
[1758212084174411776],11.468,-3.802,16.486,,,
[1758212084179711255],18.847,-9.577,5.356,,,
[1758212084186493442],19.613,-12.953,-6.917,,,
[1758212084191624536],19.613,-12.778,-11.526,,,
[1758212084196747869],15.488,-9.771,-13.728,,,
[1758212084201846515],9.139,-5.411,-9.764,,,
[1758212084206971984],0.108,-0.675,-4.413,,,
[1758212084212107922],-2.914,3.002,3.251,,,
[1758212084217567609],-0.405,2.033,18.455,,,
[1758212084223396307],8.976,-0.342,19.573,,,
[1758212084228571463],6.328,-1.238,17.475,,,
[1758212084235296724],12.792,-7.76,10.226,,,
[1758212084241380109],19.613,-11.842,-0.122,,,
[1758212084248270942],19.613,-13.51,-10.01,,,
[1758212084253482974],16.941,-10.573,-15.179,,,
[1758212084258621463],10.044,-6.656,-10.23,,,
[1758212084263703807],2.911,-2.15,-4.745,,,
[1758212084268774797],-3.761,2.433,2.543,,,
[1758212084273942609],-3.376,2.749,7.302,,,
[1758212084279284276],-8.717,2.677,18.802,,,
[1758212084286271515],4.851,-2.172,16.755,,,
[1758212084291429744],12.802,-5.459,10.094,,,
[1758212084296571359],19.613,-9.986,2.356,,,
[1758212084301659328],19.613,-12.866,-6.488,,,
[1758212084306751619],19.613,-12.795,-12.483,,,
[1758212084311856984],17.054,-10.364,-14.65,,,
[1758212084317027713],8.073,-5.076,-10.297,,,
[1758212084322380838],1.305,-1.025,-4.082,,,
[1758212084327915890],-4.633,3.211,5.861,,,
[1758212084333125682],2.634,7.393,19.271,,,
[1758212084339453599],10.08,2.365,16.453,,,
[1758212084344763859],8.95,-1.915,16.221,,,
[1758212084350530994],18.134,-9.548,9.108,,,
[1758212084355687505],19.613,-10.915,0.124,,,
[1758212084360805890],19.613,-12.993,-10.408,,,
[1758212084365901984],19.474,-12.002,-13.652,,,
[1758212084370996776],14.643,-9.275,-13.216,,,
[1758212084376136984],6.072,-4.013,-9.385,,,
[1758212084381253078],0.397,0.096,0.182,,,
[1758212084386824796],-6.069,3.737,8.811,,,
[1758212084392434588],-14.77,9.237,17.82,,,
[1758212084397531203],8.298,-0.074,19.582,,,
[1758212084403881151],11.547,-3.096,15.033,,,
[1758212084411139640],19.613,-10.848,2.368,,,
[1758212084417327296],19.613,-12.933,-8.049,,,
[1758212084422551046],19.613,-12.237,-11.727,,,
[1758212084427672349],13.326,-9.493,-12.977,,,
[1758212084432816099],7.463,-4.417,-9.134,,,
[1758212084437962244],-0.857,-0.479,0.548,,,
[1758212084444157036],-4.501,3.476,7.434,,,
[1758212084449316359],-5.119,6.965,14.997,,,
[1758212084454602921],6.057,2.246,18.857,,,
[1758212084460149640],11.104,-2.753,16.498,,,
[1758212084465372817],11.947,-10.075,9.088,,,
[1758212084470479640],19.613,-12.239,0.28,,,
[1758212084475613286],19.613,-13.293,-8.396,,,
[1758212084480711046],19.613,-11.363,-12.28,,,
[1758212084485800682],12.086,-8.712,-13.558,,,
[1758212084490966515],6.349,-3.994,-9.558,,,
[1758212084496253130],-1.776,0.51,0.414,,,
[1758212084501906046],-3.383,3.175,8.574,,,
[1758212084507065473],-4.824,9.857,19.051,,,
[1758212084512719796],6.572,1.202,18.557,,,
[1758212084517881098],9.153,-3.354,16.431,,,
[1758212084522980213],18.948,-7.477,8.708,,,
[1758212084528053286],19.613,-11.961,0.098,,,
[1758212084533193911],19.613,-12.656,-9.122,,,
[1758212084538346776],19.506,-11.217,-13.23,,,
[1758212084544024484],12.522,-8.025,-14.018,,,
[1758212084552034848],1.678,-0.661,-3.905,,,
[1758212084558724536],-5.145,3.189,9.16,,,
[1758212084565096932],-19.35,6.747,16.036,,,
[1758212084571302713],5.71,-0.752,19.613,,,
[1758212084576964953],11.504,-3.187,15.67,,,
[1758212084582669067],19.613,-10.7,4.221,,,
[1758212084588144901],19.613,-12.876,-3.785,,,
[1758212084593263182],19.613,-13.022,-11.631,,,
[1758212084598355473],16.288,-10.764,-14.935,,,
[1758212084603504953],10.096,-6.742,-11.782,,,
[1758212084608653026],1.942,-0.639,-4.559,,,
[1758212084613968182],-3.637,2.84,5.126,,,
[1758212084620667973],2.37,8.26,19.613,,,
[1758212084625839328],1.64,1.743,18.507,,,
[1758212084630940317],10.855,-1.52,15.462,,,
[1758212084636033338],11.612,-5.681,9.443,,,
[1758212084641124223],19.613,-10.898,2.085,,,
[1758212084646277921],19.613,-12.933,-6.524,,,
[1758212084651646567],19.613,-12.787,-15.196,,,
[1758212084658657973],12.953,-8.507,-13.077,,,
[1758212084663791359],5.679,-2.969,-8.169,,,
[1758212084668876619],-1.604,1.173,-0.062,,,
[1758212084674014640],-4.264,4.142,8.236,,,
[1758212084679116619],-3.536,9.029,19.307,,,
[1758212084684188078],9.811,1.956,17.243,,,
[1758212084689262192],10.942,-2.33,17.731,,,
[1758212084694455057],17.332,-6.476,11.258,,,
[1758212084699781828],19.613,-10.855,1.657,,,
[1758212084706528078],19.613,-13.034,-10.269,,,
[1758212084713091203],16.108,-9.754,-14.478,,,
[1758212084718234900],8.559,-6.859,-11.947,,,
[1758212084723368807],2.1,-1.331,-5.942,,,
[1758212084728507088],-3.524,2.375,4.515,,,
[1758212084733594223],-2.993,2.128,10.132,,,
[1758212084738671828],-11.686,4.64,11.183,,,
[1758212084743804536],6.606,0.685,16.486,,,
[1758212084748938338],12.249,-3.649,16.668,,,
[1758212084754567973],18.196,-9.299,6.653,,,
[1758212084759770942],19.613,-12.388,-5.279,,,
[1758212084766100682],19.613,-12.117,-11.878,,,
[1758212084772281203],16.405,-8.95,-14.688,,,
[1758212084778264536],4.575,-4.089,-9.627,,,
[1758212084783369900],-1.484,1.183,-1.434,,,
[1758212084788451307],-4.81,2.964,8.368,,,
[1758212084793614640],1.647,6.663,19.541,,,
[1758212084798835473],11.126,-0.115,17.157,,,
[1758212084805542036],10.424,-3.67,16.041,,,
[1758212084811916150],19.613,-9.002,4.42,,,
[1758212084817354432],19.613,-13.12,-4.666,,,
[1758212084822536411],19.613,-12.615,-10.783,,,
[1758212084827646619],16.178,-10.271,-15.4,,,
[1758212084832792661],10.324,-6.718,-13.645,,,
[1758212084837897505],1.671,-2.306,-6.297,,,
[1758212084843029744],-2.507,2.069,2.758,,,
[1758212084848191255],-4.951,1.848,11.533,,,
[1758212084856661307],2.643,1.456,16.767,,,
[1758212084862548286],12.239,-3.936,13.745,,,
[1758212084867730734],19.613,-8.815,10.039,,,
[1758212084873209744],19.613,-11.368,-3.903,,,
[1758212084878338807],19.613,-13.087,-10.532,,,
[1758212084883465473],18.658,-11.073,-14.186,,,
[1758212084888566984],11.672,-7.707,-11.602,,,
[1758212084893735942],4.714,-3.496,-7.417,,,
[1758212084899024536],-2.346,1.216,0.227,,,
