timestamp,frequency_hz
[1758212533453525875],2.56
[1758212533458649261],2.56
[1758212533463877229],2.56
[1758212533468996136],2.56
[1758212533474123844],2.56
[1758212533479230198],2.56
[1758212533484378167],2.56
[1758212533489584886],2.56
[1758212533494809729],2.56
[1758212533499922854],2.56
[1758212533505427906],2.56
[1758212533510601031],2.56
[1758212533515849573],2.56
[1758212533521008896],2.56
[1758212533526190250],2.56
[1758212533531582906],2.56
[1758212533536685667],2.56
[1758212533541775979],2.56
[1758212533546962125],2.56
[1758212533552286031],2.56
[1758212533558705771],2.56
[1758212533566115094],2.56
[1758212533571575406],2.56
[1758212533576739625],2.56
[1758212533581851813],2.56
[1758212533586998063],2.56
[1758212533592103323],2.56
[1758212533597267073],2.56
[1758212533602459677],2.56
[1758212533607600823],2.56
[1758212533614635094],2.56
[1758212533619889990],2.56
[1758212533625034573],2.56
[1758212533630149469],2.56
[1758212533635304625],2.56
[1758212533640716135],2.56
[1758212533645866813],2.56
[1758212533650961969],2.56
[1758212533656092698],2.56
[1758212533661350563],2.56
[1758212533666602333],2.56
[1758212533671681083],2.56
[1758212533676783323],2.56
[1758212533681877073],2.56
[1758212533686973583],2.56
[1758212533692083375],2.56
[1758212533697233063],2.56
[1758212533702413375],2.56
[1758212533707610042],2.56
[1758212533713061656],2.56
[1758212533718206552],2.56
[1758212533723626969],2.56
[1758212533728753063],2.56
[1758212533733886240],2.56
[1758212533738998375],2.56
[1758212533744161188],2.56
[1758212533750363896],2.56
[1758212533756825146],2.56
[1758212533762072802],2.56
[1758212533767262281],2.56
[1758212533772418479],2.56
[1758212533777528479],2.56
[1758212533782664573],2.56
[1758212533787736083],2.56
[1758212533792911188],2.56
[1758212533798021500],2.56
[1758212533803185927],2.56
[1758212533808263427],2.56
[1758212533813449990],2.56
[1758212533818547490],2.56
[1758212533823667594],2.56
[1758212533829159521],2.56
[1758212533834267594],2.56
[1758212533839351031],2.56
[1758212533844491188],2.56
[1758212533849591500],2.56
[1758212533854758323],2.56
[1758212533859918740],2.56
[1758212533866513427],2.56
[1758212533871766552],2.56
[1758212533877347437],2.56
[1758212533882530771],2.56
[1758212533887649208],2.56
[1758212533892820146],2.56
[1758212533897959260],2.56
[1758212533903103792],2.56
[1758212533908241083],2.56
[1758212533913518167],2.56
[1758212533918684208],2.56
[1758212533923808115],2.56
[1758212533929011708],2.56
[1758212533934548323],2.56
[1758212533939699885],2.56
[1758212533944859365],2.56
[1758212533950020875],2.56
[1758212533955292490],2.56
[1758212533960455146],2.56
[1758212533965704208],2.56
[1758212533970824521],2.56
[1758212533976267542],2.56
[1758212533981411135],2.56
[1758212533986540510],2.56
[1758212533991659729],2.56
[1758212533996901083],2.56
[1758212534002098792],2.56
[1758212534007266083],2.56
[1758212534012505198],2.56
[1758212534017691292],2.56
[1758212534022913740],2.56
[1758212534028025406],2.56
[1758212534033207437],2.56
[1758212534038393167],2.56
[1758212534044908896],2.56
[1758212534050110458],2.56
[1758212534055208844],2.56
[1758212534060351292],2.56
[1758212534065572542],2.56
[1758212534070680354],2.56
[1758212534075811760],2.56
[1758212534080934469],2.56
[1758212534086404937],2.56
[1758212534091606656],2.56
[1758212534096729312],2.56
[1758212534101861969],2.56
[1758212534106997489],2.56
[1758212534112184469],2.56
[1758212534117377958],2.56
[1758212534122547906],2.56
[1758212534127707542],2.56
[1758212534132974156],2.56
[1758212534138594625],2.56
[1758212534145135094],2.56
[1758212534150375562],2.56
[1758212534155498427],2.56
[1758212534160601396],2.56
[1758212534165782281],2.56
[1758212534170865146],2.56
[1758212534175951708],2.56
[1758212534181022958],2.56
[1758212534186241031],2.56
[1758212534192849677],2.56
[1758212534199221135],2.56
[1758212534204446135],2.56
[1758212534209549104],2.56
[1758212534214761292],2.56
[1758212534219852802],2.56
[1758212534224932802],2.56
[1758212534230023687],2.56
[1758212534235169625],2.56
[1758212534240349677],2.56
[1758212534245565875],2.56
[1758212534251040146],2.56
[1758212534256140927],2.56
[1758212534261258687],2.56
[1758212534266471448],2.56
[1758212534271622854],2.56
[1758212534276742906],2.56
[1758212534281845302],2.56
[1758212534287006864],2.56
[1758212534292182125],2.56
[1758212534297753166],2.56
[1758212534302954989],2.56
[1758212534308084677],2.56
[1758212534313340041],2.56
[1758212534318445041],2.56
[1758212534323558166],2.56
[1758212534328671396],2.56
[1758212534333879885],2.56
[1758212534339142073],2.56
[1758212534344328948],2.56
[1758212534349452125],2.56
[1758212534354613948],2.56
[1758212534361209104],2.56
[1758212534367634260],2.56
[1758212534374039416],2.56
[1758212534379263219],2.56
[1758212534384353479],2.56
[1758212534389437698],2.56
[1758212534394575302],2.56
[1758212534399732177],2.56
[1758212534405161969],2.56
[1758212534410297698],2.56
[1758212534415536396],2.56
[1758212534420680614],2.56
[1758212534425915354],2.56
[1758212534431008687],2.56
[1758212534436086500],2.56
[1758212534441182177],2.56
[1758212534446336916],2.56
[1758212534451448844],2.56
[1758212534456617541],2.56
[1758212534461764416],2.56
[1758212534467442594],2.56
[1758212534472633791],2.56
[1758212534477734364],2.56
[1758212534482921969],2.56
[1758212534488034260],2.56
[1758212534540305823],2.56
[1758212534546780406],2.56
[1758212534552011291],2.56
[1758212534557113427],2.56
[1758212534562021396],2.56
[1758212534565801135],2.56
[1758212534569465927],2.56
[1758212534573124677],2.56
[1758212534576770146],2.56
[1758212534580433791],2.56
[1758212534584137229],2.56
[1758212534587837802],2.56
[1758212534591599208],2.56
[1758212534595277281],2.56
[1758212534598937698],2.56
[1758212534602618323],2.56
[1758212534606271135],2.56
[1758212534609962593],2.56
[1758212534613678375],2.56
[1758212534617331708],2.56
[1758212534621062854],2.56
[1758212534624755927],2.56
[1758212534628441239],2.56
[1758212534632141135],2.56
[1758212534635826343],2.56
[1758212534639487281],2.56
[1758212534643525093],2.56
[1758212534647193427],2.56
[1758212534650878166],2.56
[1758212534654529364],2.56
[1758212534658187437],2.56
[1758212534661964052],2.56
[1758212534665619364],2.56
[1758212534669269885],2.56
[1758212534672950562],2.56
[1758212534676602021],2.56
[1758212534680256812],2.56
[1758212534684015041],2.56
[1758212534687782229],2.56
[1758212534691505146],2.56
[1758212534695131656],2.56
[1758212534698780510],2.56
[1758212534702450979],2.56
[1758212534706130354],2.56
[1758212534709796500],2.56
[1758212534713505927],2.56
[1758212534717137073],2.56
[1758212534720822177],2.56
[1758212534724518375],2.56
