[1758209003321068642],,,,,,,0.0
[1758209003326165101],,,,9.486,3.053,1.326,
[1758209003326165101],,,,,,,0.0
[1758209003331383903],,,,9.436,2.856,1.451,
[1758209003331383903],,,,,,,0.0
[1758209003336537861],,,,9.419,2.892,1.379,
[1758209003336537861],,,,,,,0.0
[1758209003341612653],,,,9.488,2.983,1.279,
[1758209003341612653],,,,,,,0.0
[1758209003346716090],,,,9.369,2.674,1.176,
[1758209003346716090],,,,,,,0.0
[1758209003351876923],,,,9.349,2.887,1.374,
[1758209003351876923],,,,,,,0.0
[1758209003356966403],,,,9.455,3.0,1.188,
[1758209003356966403],,,,,,,0.0
[1758209003362137184],,,,9.452,2.873,1.329,
[1758209003362137184],,,,,,,0.0
[1758209003367262705],,,,9.392,3.005,1.19,
[1758209003367262705],,,,,,,0.0
[1758209003372375153],,,,9.457,3.014,1.365,
[1758209003372375153],,,,,,,0.0
[1758209003377448955],,,,9.548,2.847,1.293,
[1758209003377448955],,,,,,,0.0
[1758209003382595309],,,,9.467,3.043,1.346,
[1758209003382595309],,,,,,,0.0
[1758209003387662757],,,,9.462,2.806,1.343,
[1758209003387662757],,,,,,,0.0
[1758209003392806715],,,,9.407,3.024,1.223,
[1758209003392806715],,,,,,,0.0
[1758209003398278590],,,,9.448,2.875,1.403,
[1758209003398278590],,,,,,,0.0
[1758209003403520778],,,,9.366,2.765,1.149,
[1758209003403520778],,,,,,,0.0
[1758209003408645465],,,,9.51,2.849,1.348,
[1758209003408645465],,,,,,,0.0
[1758209003414074476],,,,9.512,2.919,1.24,
[1758209003414074476],,,,,,,0.0
[1758209003419237705],,,,9.4,2.971,1.374,
[1758209003419237705],,,,,,,0.0
[1758209003424352548],,,,9.428,2.897,1.085,
[1758209003424352548],,,,,,,0.0
[1758209003429502548],,,,9.361,2.801,1.374,
[1758209003429502548],,,,,,,0.0
[1758209003434649684],,,,9.469,3.043,1.19,
[1758209003434649684],,,,,,,0.0
[1758209003439841351],,,,9.457,2.765,1.25,
[1758209003439841351],,,,,,,0.0
[1758209003444928173],,,,9.598,2.883,1.494,
[1758209003444928173],,,,,,,0.0
[1758209003450197236],,,,9.321,2.907,1.29,
[1758209003450197236],,,,,,,0.0
[1758209003455252496],,,,9.515,2.933,1.312,
[1758209003455252496],,,,,,,0.0
[1758209003460331611],,,,9.529,3.0,1.228,
[1758209003460331611],,,,,,,0.0
[1758209003465384059],,,,9.479,3.033,1.164,
[1758209003465384059],,,,,,,0.0
[1758209003470483173],,,,9.246,2.854,1.207,
[1758209003470483173],,,,,,,0.0
[1758209003475553434],,,,9.376,2.835,1.381,
[1758209003475553434],,,,,,,0.0
[1758209003480751819],,,,9.419,2.897,1.211,
[1758209003480751819],,,,,,,0.0
[1758209003485857809],,,,9.503,2.844,1.279,
[1758209003485857809],,,,,,,0.0
[1758209003490984267],,,,9.531,2.954,1.362,
[1758209003490984267],,,,,,,0.0
[1758209003496050153],,,,9.388,2.928,1.245,
[1758209003496050153],,,,,,,0.0
[1758209003501194163],,,,9.436,2.883,1.238,
[1758209003501194163],,,,,,,0.0
[1758209003506424944],,,,9.567,2.916,1.293,
[1758209003506424944],,,,,,,0.0
[1758209003511537132],,,,9.433,2.935,1.233,
[1758209003511537132],,,,,,,0.0
[1758209003516583226],,,,9.376,2.883,1.231,
[1758209003516583226],,,,,,,0.0
[1758209003521723121],,,,9.39,2.835,1.393,
[1758209003521723121],,,,,,,0.0
[1758209003529274788],,,,9.376,2.873,1.245,
[1758209003529274788],,,,,,,0.0
[1758209003535791611],,,,9.424,2.859,1.281,
[1758209003535791611],,,,,,,0.0
[1758209003541009580],,,,9.414,2.89,1.298,
[1758209003541009580],,,,,,,0.0
[1758209003546071403],,,,9.455,2.923,1.281,
[1758209003546071403],,,,,,,0.0
[1758209003551168069],,,,9.163,2.753,1.295,
[1758209003551168069],,,,,,,0.0
[1758209003556222080],,,,9.359,2.851,1.295,
[1758209003556222080],,,,,,,0.0
[1758209003561287705],,,,9.507,2.897,1.226,
[1758209003561287705],,,,,,,0.0
[1758209003566333538],,,,9.369,2.765,1.425,
[1758209003566333538],,,,,,,0.0
[1758209003571387496],,,,9.476,2.94,1.331,
[1758209003571387496],,,,,,,0.0
[1758209003576464996],,,,9.404,2.873,1.293,
[1758209003576464996],,,,,,,0.0
[1758209003581671975],,,,9.419,2.871,1.372,
[1758209003581671975],,,,,,,0.0
[1758209003586737132],,,,9.51,2.794,1.29,
[1758209003586737132],,,,,,,0.0
[1758209003591812653],,,,9.476,2.859,1.468,
[1758209003591812653],,,,,,,0.0
[1758209003596918017],,,,9.505,2.82,1.24,
[1758209003596918017],,,,,,,0.0
[1758209003602008382],,,,9.467,2.966,1.324,
[1758209003602008382],,,,,,,0.0
[1758209003607091871],,,,9.471,3.043,1.233,
[1758209003607091871],,,,,,,0.0
[1758209003612531038],,,,9.479,2.868,1.377,
[1758209003612531038],,,,,,,0.0
[1758209003617608486],,,,9.388,2.885,1.401,
[1758209003617608486],,,,,,,0.0
[1758209003622668330],,,,9.4,2.837,1.252,
[1758209003622668330],,,,,,,0.0
[1758209003627739163],,,,9.515,2.998,1.293,
[1758209003627739163],,,,,,,0.0
[1758209003634123538],,,,9.428,2.95,1.353,
[1758209003634123538],,,,,,,0.0
[1758209003639388017],,,,9.471,2.964,1.185,
[1758209003639388017],,,,,,,0.0
[1758209003644454788],,,,9.318,2.969,1.214,
[1758209003644454788],,,,,,,0.0
[1758209003649562861],,,,9.376,2.976,1.326,
[1758209003649562861],,,,,,,0.0
[1758209003654650257],,,,9.419,2.942,1.195,
[1758209003654650257],,,,,,,0.0
[1758209003659714580],,,,9.517,2.887,1.08,
[1758209003659714580],,,,,,,0.0
[1758209003664766819],,,,9.469,2.863,1.271,
[1758209003664766819],,,,,,,0.0
[1758209003669845517],,,,9.4,2.947,1.317,
[1758209003669845517],,,,,,,0.0
[1758209003674909580],,,,9.531,2.892,1.209,
[1758209003674909580],,,,,,,0.0
[1758209003680078590],,,,9.443,2.818,1.168,
[1758209003680078590],,,,,,,0.0
[1758209003685117809],,,,9.44,3.045,1.226,
[1758209003685117809],,,,,,,0.0
[1758209003690200257],,,,9.481,2.878,1.295,
[1758209003690200257],,,,,,,0.0
[1758209003695305830],,,,9.364,2.959,1.202,
