timestamp,x1,y1,z1,x2,y2,z2
[1758209531062362776],,,,-0.39,3.938,10.64
[1758209531068657620],,,,-0.467,3.089,10.398
[1758209531074392412],,,,-0.311,5.013,9.203
[1758209531080189912],,,,-0.735,4.032,8.181
[1758209531085877724],,,,-0.587,4.027,7.092
[1758209531091594078],,,,-0.637,4.25,7.151
[1758209531098096995],,,,-0.613,1.781,7.056
[1758209531104613557],,,,-0.388,1.695,7.187
[1758209531111466630],,,,-0.199,-0.283,6.97
[1758209531117935328],,,,-0.067,-2.406,7.259
[1758209531124473505],,,,0.124,-2.047,8.03
[1758209531131092724],,,,0.484,-2.88,8.408
[1758209531137549860],,,,0.776,-5.04,9.064
[1758209531144032464],,,,0.725,-3.273,11.236
[1758209531150567828],,,,0.819,-4.334,11.621
[1758209531157096682],,,,1.008,-4.025,12.244
[1758209531163562620],,,,0.558,-1.712,13.02
[1758209531170084287],,,,0.505,-1.808,12.51
[1758209531176576005],,,,0.153,0.558,12.828
[1758209531183076526],,,,0.273,2.602,12.184
[1758209531189588037],,,,-0.314,2.205,11.526
[1758209531197178037],,,,-0.347,2.842,10.23
[1758209531203669547],,,,-0.632,4.98,9.649
[1758209531210135641],,,,-0.685,3.39,8.938
[1758209531216589703],,,,-0.67,3.773,7.585
[1758209531223054443],,,,-0.694,4.269,7.616
[1758209531229378089],,,,-0.354,2.188,7.092
[1758209531236310120],,,,-0.268,0.012,6.936
[1758209531242823922],,,,-0.062,0.062,7.652
[1758209531249285328],,,,0.089,-2.84,7.104
[1758209531255865849],,,,0.285,-3.0,8.701
[1758209531262362880],,,,0.611,-2.411,9.098
[1758209531268983714],,,,0.754,-4.788,10.46
[1758209531275610120],,,,0.73,-3.91,10.647
[1758209531282106734],,,,0.828,-3.97,11.629
[1758209531288469859],,,,0.831,-4.441,12.227
[1758209531294725693],,,,0.539,-2.375,12.512
[1758209531300491057],,,,0.548,-0.934,12.313
[1758209531306288662],,,,0.285,0.189,12.361
[1758209531312078557],,,,-0.129,2.289,12.155
[1758209531318036891],,,,-0.122,1.776,11.66
[1758209531324246005],,,,-0.388,3.642,10.18
[1758209531330393245],,,,-0.491,3.917,9.85
[1758209531336144495],,,,-0.594,4.271,8.806
[1758209531341860537],,,,-0.8,4.697,8.914
[1758209531347598089],,,,-0.532,3.417,8.088
[1758209531353355224],,,,-0.67,4.061,6.893
[1758209531359067412],,,,-0.457,2.289,7.116
[1758209531364333818],,,,-0.397,1.834,7.547
[1758209531370169651],,,,-0.034,-0.816,6.632
[1758209531375894182],,,,-0.182,-1.228,6.658
[1758209531381643141],,,,0.292,-1.973,7.149
[1758209531387362047],,,,0.543,-3.9,7.633
[1758209531393180953],,,,0.496,-2.404,9.431
[1758209531399856057],,,,0.498,-4.269,10.348
[1758209531406633297],,,,0.637,-4.389,10.202
[1758209531413296578],,,,0.936,-3.445,11.483
[1758209531419926109],,,,0.646,-3.778,11.87
[1758209531426626318],,,,0.754,-2.67,13.012
[1758209531433044443],,,,0.259,0.63,12.586
[1758209531439907047],,,,0.297,1.051,12.823
[1758209531446467203],,,,-0.381,2.155,12.285
[1758209531453030172],,,,-0.347,3.965,11.787
[1758209531460522568],,,,-0.539,3.251,9.922
[1758209531467185328],,,,-0.716,3.433,8.966
[1758209531473706682],,,,-0.869,5.109,8.899
[1758209531480205380],,,,-0.697,4.14,7.796
[1758209531486706839],,,,-0.69,2.873,7.161
[1758209531493230380],,,,-0.515,2.768,6.943
[1758209531499785068],,,,-0.113,-0.888,6.773
[1758209531506262776],,,,0.113,-1.537,7.171
[1758209531512755641],,,,0.055,-1.58,7.326
[1758209531519244286],,,,0.433,-3.622,8.191
[1758209531525663818],,,,0.287,-3.0,9.208
[1758209531532429859],,,,0.503,-3.23,10.257
[1758209531539172307],,,,0.634,-5.14,11.056
[1758209531545860849],,,,0.907,-3.936,12.275
[1758209531552354286],,,,0.591,-2.298,13.391
[1758209531558953193],,,,0.402,-2.799,12.823
[1758209531565469026],,,,0.462,0.718,13.041
[1758209531571955745],,,,-0.014,1.59,12.61
[1758209531578425276],,,,-0.223,1.781,12.328
[1758209531585602724],,,,-0.366,3.383,10.539
[1758209531592305953],,,,-0.565,4.508,10.096
[1758209531598778036],,,,-0.769,3.122,8.689
[1758209531605255641],,,,-0.596,4.3,8.6
[1758209531611741578],,,,-0.697,4.166,7.12
[1758209531618208505],,,,-0.335,2.011,7.389
[1758209531624774807],,,,-0.608,2.43,6.879
[1758209531631636630],,,,-0.062,-0.124,7.807
[1758209531638091057],,,,-0.048,-2.152,7.451
[1758209531644632464],,,,-0.005,-2.109,8.411
[1758209531651534130],,,,0.393,-2.523,8.921
[1758209531658029391],,,,0.225,-4.628,10.022
[1758209531664526839],,,,0.579,-3.543,10.47
[1758209531671089339],,,,0.663,-4.319,11.207
[1758209531677583193],,,,0.654,-4.575,12.163
[1758209531684087307],,,,0.646,-2.133,12.433
[1758209531690640589],,,,0.5,-1.511,12.57
[1758209531696646578],,,,0.342,-0.012,12.323
[1758209531702433974],,,,-0.041,2.088,12.306
[1758209531708186318],,,,-0.048,1.731,12.615
[1758209531713818557],,,,-0.352,4.099,10.841
[1758209531720164703],,,,-0.486,3.613,10.001
[1758209531725828713],,,,-0.539,4.544,9.558
[1758209531731571526],,,,-0.567,4.726,9.165
[1758209531737110588],,,,-0.838,3.701,8.361
[1758209531742933453],,,,-0.678,4.506,6.912
[1758209531748796161],,,,-0.493,2.011,7.269
[1758209531754561213],,,,-0.5,2.239,6.242
[1758209531760173141],,,,-0.196,-0.419,6.919
[1758209531765864130],,,,0.081,-0.977,7.934
[1758209531771568297],,,,0.022,-1.513,7.985
[1758209531777246734],,,,0.567,-3.757,7.908
[1758209531782920693],,,,0.455,-2.248,8.916
[1758209531788556474],,,,0.572,-4.757,10.599
[1758209531794381943],,,,0.718,-3.359,11.214
[1758209531800952620],,,,0.912,-4.338,11.444
[1758209531807667203],,,,0.663,-4.46,11.593
[1758209531814158193],,,,0.788,-2.006,12.541
[1758209531820561734],,,,0.46,-2.248,12.38
[1758209531827289130],,,,0.318,-0.136,12.55
[1758209531833855588],,,,-0.105,2.373,11.667
[1758209531840574599],,,,-0.326,2.382,11.629
[1758209531847976422],,,,-0.445,2.454,10.673
[1758209531854641682],,,,-0.505,4.621,9.713
[1758209531861299651],,,,-0.812,4.238,8.657
[1758209531867673245],,,,-0.706,3.452,7.645
[1758209531874371995],,,,-0.733,4.532,6.864
[1758209531881220380],,,,-0.484,2.677,6.764
[1758209531887709078],,,,-0.596,0.508,7.034
[1758209531894184963],,,,-0.072,-0.067,6.895
[1758209531900608453],,,,-0.06,-2.222,7.288
[1758209531906923609],,,,0.256,-3.338,8.133
[1758209531913773141],,,,0.505,-2.119,9.177
[1758209531920324963],,,,0.795,-4.111,9.431
[1758209531926749651],,,,0.924,-4.075,10.388
[1758209531933423661],,,,0.895,-3.259,10.75
[1758209531939912880],,,,0.814,-4.489,12.16
[1758209531946486786],,,,0.757,-3.06,12.486
[1758209531952985432],,,,0.582,-0.543,12.644
[1758209531959565536],,,,0.441,0.045,12.44
[1758209531966053505],,,,-0.105,2.107,12.823
[1758209531972514026],,,,-0.244,3.553,11.916
[1758209531979575276],,,,-0.385,2.871,10.767
[1758209531985950172],,,,-0.474,4.243,9.768
[1758209531992822984],,,,-0.824,5.131,9.505
[1758209531999303765],,,,-0.419,3.421,7.451
