timestamp,frequency_hz
[1758212791416369318],6.29
[1758212791423536402],6.29
[1758212791430564839],6.29
[1758212791437268693],6.29
[1758212791443983173],6.29
[1758212791450670985],6.29
[1758212791457387808],6.29
[1758212791464248225],6.29
[1758212791470937391],6.29
[1758212791478127756],6.29
[1758212791484413173],6.29
[1758212791491009631],6.29
[1758212791497480777],6.29
[1758212791504031975],6.29
[1758212791510693641],6.29
[1758212791517185256],6.29
[1758212791522523120],6.29
[1758212791527670933],6.29
[1758212791532848537],6.29
[1758212791537975777],6.29
[1758212791543114058],6.29
[1758212791548232495],6.29
[1758212791553460152],6.29
[1758212791558583693],6.29
[1758212791563797235],6.29
[1758212791568911714],6.29
[1758212791574042443],6.29
[1758212791579156245],6.29
[1758212791584333537],6.29
[1758212791589460464],6.29
[1758212791594678120],6.29
[1758212791599799423],6.29
[1758212791604896610],6.29
[1758212791609997079],6.29
[1758212791615265412],6.29
[1758212791620418016],6.29
[1758212791625896298],6.29
[1758212791631109214],6.29
[1758212791636262495],6.29
[1758212791641385777],6.29
[1758212791646527547],6.29
[1758212791651626975],6.29
[1758212791656752808],6.29
[1758212791661880100],6.29
[1758212791667112183],6.29
[1758212791672375360],6.29
[1758212791677515568],6.29
[1758212791682691350],6.29
[1758212791687798016],6.29
[1758212791692975100],6.29
[1758212791698088277],6.29
[1758212791703232756],6.29
[1758212791708349787],6.29
[1758212791713551506],6.29
[1758212791718736193],6.29
[1758212791723873329],6.29
[1758212791729375464],6.29
[1758212791734616818],6.29
[1758212791739747339],6.29
[1758212791744883537],6.29
[1758212791749992443],6.29
[1758212791755138329],6.29
[1758212791760268537],6.29
[1758212791765472912],6.29
[1758212791770675516],6.29
[1758212791776037235],6.29
[1758212791781190620],6.29
[1758212791786364058],6.29
[1758212791791558172],6.29
[1758212791796717704],6.29
[1758212791801830204],6.29
[1758212791806969787],6.29
[1758212791812097495],6.29
[1758212791817390204],6.29
[1758212791822588225],6.29
[1758212791827701506],6.29
[1758212791832849318],6.29
[1758212791838337547],6.29
[1758212791843574787],6.29
[1758212791848677652],6.29
[1758212791853817860],6.29
[1758212791858930360],6.29
[1758212791864131454],6.29
[1758212791869247027],6.29
[1758212791874391402],6.29
[1758212791879507027],6.29
[1758212791884717287],6.29
[1758212791889836610],6.29
[1758212791894974943],6.29
[1758212791900082652],6.29
[1758212791905199266],6.29
[1758212791910318277],6.29
[1758212791915574214],6.29
[1758212791920727912],6.29
[1758212791925951349],6.29
[1758212791931070152],6.29
[1758212791936220308],6.29
[1758212791941759318],6.29
[1758212791947008589],6.29
[1758212791952192756],6.29
[1758212791957346193],6.29
[1758212791962594214],6.29
[1758212791967837652],6.29
[1758212791972976922],6.29
[1758212791978079787],6.29
[1758212791983239162],6.29
[1758212791988435933],6.29
[1758212791993566454],6.29
[1758212791998667027],6.29
[1758212792003791662],6.29
[1758212792008893224],6.29
[1758212792014071558],6.29
[1758212792019243745],6.29
[1758212792024425464],6.29
[1758212792029526506],6.29
[1758212792034652704],6.29
[1758212792039766818],6.29
[1758212792044887079],6.29
[1758212792050385933],6.29
[1758212792055615881],6.29
[1758212792062726922],6.29
[1758212792067926818],6.29
[1758212792073038797],6.29
[1758212792078142651],6.29
[1758212792083302808],6.29
[1758212792088434891],6.29
[1758212792093701297],6.29
[1758212792098818693],6.29
[1758212792103955568],6.29
[1758212792109071714],6.29
[1758212792114279370],6.29
[1758212792119430724],6.29
[1758212792124576297],6.29
[1758212792129727547],6.29
[1758212792135003485],6.29
[1758212792140098797],6.29
[1758212792145213797],6.29
[1758212792150322183],6.29
[1758212792155876558],6.29
[1758212792161090204],6.29
[1758212792166277860],6.29
[1758212792171375204],6.29
[1758212792176504110],6.29
[1758212792181626141],6.29
[1758212792186741766],6.29
[1758212792191834110],6.29
[1758212792197102026],6.29
[1758212792202299995],6.29
[1758212792207430568],6.29
