timestamp,x1,y1,z1,x2,y2,z2
[1758205562340551471],,,,0.127,-9.519,-1.93
[1758205562347631471],,,,0.086,-9.553,-1.856
[1758205562355073711],,,,0.103,-9.653,-1.748
[1758205562362201523],,,,0.211,-9.567,-1.753
[1758205562369154909],,,,0.103,-9.555,-1.786
[1758205562376201367],,,,0.096,-9.629,-1.678
[1758205562383220273],,,,0.156,-9.507,-1.798
[1758205562390341471],,,,0.292,-9.603,-1.913
[1758205562397496523],,,,0.105,-9.634,-1.817
[1758205562403830742],,,,0.249,-9.527,-1.894
[1758205562410573607],,,,0.139,-9.558,-1.858
[1758205562417170325],,,,0.101,-9.574,-1.867
[1758205562423728294],,,,0.172,-9.637,-1.719
[1758205562430363346],,,,0.069,-9.56,-1.961
[1758205562436999648],,,,0.172,-9.546,-1.776
[1758205562443498867],,,,0.096,-9.622,-1.774
[1758205562450179648],,,,0.153,-9.553,-1.877
[1758205562456726888],,,,0.101,-9.596,-1.738
[1758205562462374961],,,,0.204,-9.527,-1.832
[1758205562468070013],,,,0.115,-9.577,-1.803
[1758205562473208138],,,,0.196,-9.55,-1.709
[1758205562478338398],,,,-0.086,-9.467,-1.767
[1758205562483520429],,,,-0.014,-9.55,-1.901
[1758205562488755221],,,,0.113,-9.51,-1.815
[1758205562493975169],,,,-0.031,-9.57,-1.76
[1758205562499424909],,,,0.045,-9.505,-1.695
[1758205562504604231],,,,0.117,-9.431,-1.899
[1758205562509851211],,,,0.103,-9.479,-1.7
[1758205562515033711],,,,0.127,-9.555,-1.724
[1758205562520285742],,,,0.172,-9.412,-2.698
[1758205562525469075],,,,0.323,-9.428,-1.856
[1758205562530634440],,,,0.084,-9.809,-1.12
[1758205562535817461],,,,-0.441,-9.675,-1.626
[1758205562541012200],,,,0.194,-9.512,-1.867
[1758205562546168867],,,,0.206,-9.471,-1.618
[1758205562552762877],,,,0.189,-9.562,-1.614
[1758205562558135481],,,,0.117,-9.596,-1.592
[1758205562563371888],,,,0.17,-9.5,-1.815
[1758205562568500065],,,,0.158,-9.404,-1.781
[1758205562573669752],,,,0.117,-9.562,-1.832
[1758205562578846471],,,,0.299,-9.438,-1.935
[1758205562583990950],,,,-0.11,-9.543,-1.506
[1758205562589207356],,,,0.165,-9.62,-1.322
[1758205562594395325],,,,0.108,-9.538,-1.647
[1758205562599699909],,,,0.299,-9.385,-1.791
[1758205562604879961],,,,0.084,-9.527,-1.86
[1758205562610106471],,,,-0.038,-9.452,-1.911
[1758205562615287877],,,,0.127,-9.637,-1.975
[1758205562620410534],,,,0.28,-9.577,-1.839
[1758205562625529961],,,,0.175,-9.471,-1.832
[1758205562630714440],,,,0.156,-9.646,-1.76
[1758205562635837669],,,,0.201,-9.409,-1.614
[1758205562640972096],,,,0.189,-9.634,-1.561
[1758205562646156627],,,,0.201,-9.371,-1.247
[1758205562651358554],,,,-0.108,-9.459,-1.295
[1758205562657028190],,,,0.096,-9.469,-1.099
[1758205562662378711],,,,0.232,-9.524,-1.231
[1758205562667553034],,,,0.0,-9.498,-1.563
[1758205562672743711],,,,0.187,-9.637,-1.671
[1758205562677878138],,,,0.043,-9.618,-2.124
[1758205562683079388],,,,0.757,-9.649,-2.428
[1758205562688231211],,,,0.242,-9.562,-2.097
