timestamp,frequency_hz
[1758207232964088965],18.83
[1758207232970857767],18.83
[1758207232977205372],18.83
[1758207232984028653],18.83
[1758207232990434174],18.83
[1758207232996778236],18.83
[1758207233003362090],18.83
[1758207233010031517],18.83
[1758207233016672507],18.97
[1758207233023709070],18.97
[1758207233030362247],18.97
[1758207233036822351],18.97
[1758207233043306934],18.97
[1758207233049869330],18.97
[1758207233056382299],18.97
[1758207233062704851],18.97
[1758207233069577403],18.95
[1758207233076441465],18.95
[1758207233082909747],18.95
[1758207233089380372],18.95
[1758207233096192976],18.95
[1758207233102710528],18.95
[1758207233109063653],18.95
[1758207233115226049],18.95
[1758207233121082924],19.35
[1758207233127125215],19.35
[1758207233132746517],19.35
[1758207233138410580],19.35
[1758207233144167507],19.35
[1758207233149913340],19.35
[1758207233155646674],19.35
[1758207233161366413],19.35
[1758207233167119174],19.35
[1758207233172788444],19.39
[1758207233178855632],19.39
[1758207233184599226],19.39
[1758207233190412403],19.39
[1758207233196110736],19.39
[1758207233201839538],19.39
[1758207233207563236],19.39
[1758207233213314642],19.39
[1758207233219814903],19.39
[1758207233226217351],18.69
[1758207233233030476],18.69
[1758207233238965840],18.69
[1758207233246019851],18.69
[1758207233252507767],18.69
[1758207233258972663],18.69
[1758207233265473757],18.69
[1758207233271905372],18.69
[1758207233278319747],19.28
[1758207233285291569],19.28
[1758207233291672194],19.28
[1758207233298356309],19.28
[1758207233304953028],19.28
[1758207233311938288],19.28
[1758207233318410476],19.28
[1758207233324280684],19.28
[1758207233331620111],21.13
[1758207233338086517],21.13
[1758207233344461830],21.13
[1758207233351287142],21.13
[1758207233357744174],21.13
[1758207233364210580],21.13
[1758207233370557507],21.13
[1758207233376888549],19.45
[1758207233384059382],19.45
[1758207233390738496],19.45
[1758207233397470632],19.45
[1758207233403962611],19.45
[1758207233410515944],19.45
[1758207233416970267],19.45
[1758207233423400892],19.45
[1758207233429929278],18.73
[1758207233436728028],18.73
[1758207233443395059],18.73
[1758207233450105684],18.73
[1758207233456495007],18.73
[1758207233463221674],18.73
[1758207233469833913],18.73
[1758207233476317403],18.73
[1758207233482789538],19.02
[1758207233489780007],19.02
[1758207233496267611],19.02
[1758207233502729434],19.02
[1758207233509205476],19.02
[1758207233515227299],19.02
[1758207233520994330],19.02
[1758207233526787194],19.02
[1758207233532563236],20.17
[1758207233538628132],20.17
