timestamp,frequency_hz
[1758212161467797319],0.0
[1758212161472981277],0.0
[1758212161478098621],0.0
[1758212161484363048],0.0
[1758212161490366955],0.0
[1758212161495566955],0.0
[1758212161500694142],0.0
[1758212161505818882],0.0
[1758212161510924507],0.0
[1758212161516026902],0.0
[1758212161521124402],0.0
[1758212161526294767],0.0
[1758212161531623152],0.0
[1758212161537196486],0.0
[1758212161542430080],0.0
[1758212161547666277],0.0
[1758212161553634663],0.0
[1758212161559789455],0.0
[1758212161566219715],0.0
[1758212161572377996],0.0
[1758212161578009298],0.0
[1758212161584390652],0.0
[1758212161589544298],0.0
[1758212161594767267],0.0
[1758212161599891225],0.0
[1758212161605032215],0.0
[1758212161610252371],0.0
[1758212161615522736],0.0
[1758212161621082215],0.0
[1758212161626268465],0.0
[1758212161631398934],0.0
[1758212161637437475],0.0
[1758212161642729246],0.0
[1758212161647959559],0.0
[1758212161653615392],0.0
[1758212161659982163],0.0
[1758212161667109767],0.0
[1758212161672369038],0.0
[1758212161677517423],0.0
[1758212161682694975],0.0
[1758212161687847007],0.0
[1758212161692990965],0.0
[1758212161698121694],0.0
[1758212161705045392],0.0
[1758212161710593986],0.0
[1758212161715739298],0.0
[1758212161720850027],0.0
[1758212161725987475],0.0
[1758212161731103048],0.0
[1758212161736218048],0.0
[1758212161741375079],0.0
[1758212161746663569],0.0
[1758212161753060132],0.0
[1758212161758976121],0.0
[1758212161764136121],0.0
[1758212161769816121],0.0
[1758212161776072527],0.0
[1758212161781192527],0.0
[1758212161786317007],0.0
[1758212161791457788],0.0
[1758212161796861642],0.0
[1758212161802683882],0.0
[1758212161807905757],0.0
[1758212161813352267],0.0
[1758212161818489038],0.0
[1758212161823622371],0.0
[1758212161828736017],0.0
[1758212161833901381],0.0
[1758212161839149350],0.0
[1758212161844762163],0.0
[1758212161849910236],0.0
[1758212161856558725],0.0
[1758212161858797111],0.0
[1758212161863965236],0.0
[1758212161869130027],0.0
[1758212161874298881],0.0
[1758212161879436121],0.0
[1758212161884883204],0.0
[1758212161890010027],0.0
[1758212161895153881],0.0
[1758212161900357840],0.0
[1758212161909228361],0.0
[1758212161914801017],0.0
[1758212161920109246],0.0
[1758212161925692631],0.0
[1758212161930833465],0.0
[1758212161935985236],0.0
[1758212161941120184],0.0
[1758212161946378465],0.0
[1758212161951934298],0.0
[1758212161957155913],0.0
[1758212161965386538],0.0
[1758212161971996434],0.0
[1758212161977220861],0.0
[1758212161982389871],0.0
[1758212161987519871],0.0
[1758212161993126069],0.0
[1758212161998286954],0.0
[1758212162003482892],0.0
[1758212162008785288],0.0
[1758212162015613204],0.0
[1758212162021419923],0.0
[1758212162026581954],0.0
[1758212162031687163],0.0
[1758212162036790079],0.0
[1758212162041905809],0.0
[1758212162047099767],0.0
[1758212162052462215],0.0
[1758212162058096225],0.0
[1758212162063305913],0.0
[1758212162068420548],0.0
[1758212162073511642],0.0
[1758212162078605808],0.0
[1758212162083768256],0.0
[1758212162088903673],0.0
[1758212162094729402],0.0
[1758212162099996902],0.0
[1758212162105657527],0.0
[1758212162110804038],0.0
[1758212162115995079],0.0
[1758212162122503725],0.0
[1758212162128318881],0.0
[1758212162133478621],0.0
[1758212162138583569],0.0
[1758212162143716121],0.0
[1758212162148831433],0.0
[1758212162153951173],0.0
[1758212162159128621],0.0
[1758212162164812475],0.0
[1758212162171903881],0.0
[1758212162178775079],0.0
[1758212162185667579],0.0
[1758212162190809663],0.0
[1758212162195959611],0.0
[1758212162201068308],0.0
[1758212162206499090],0.0
