timestamp,x1,y1,z1,x2,y2,z2
[1758212533458649261],9.251,-4.432,2.016,,,
[1758212533463877229],9.448,-4.413,2.105,,,
[1758212533468996136],9.371,-4.573,2.076,,,
[1758212533474123844],9.335,-4.503,2.057,,,
[1758212533479230198],9.309,-4.312,1.915,,,
[1758212533484378167],9.232,-4.439,2.289,,,
[1758212533489584886],9.376,-4.31,2.21,,,
[1758212533494809729],9.325,-4.47,2.035,,,
[1758212533499922854],9.237,-4.604,2.203,,,
[1758212533505427906],9.385,-4.348,1.985,,,
[1758212533510601031],9.457,-4.594,2.217,,,
[1758212533515849573],9.285,-4.417,1.975,,,
[1758212533521008896],9.345,-4.482,2.248,,,
[1758212533526190250],9.261,-4.357,2.076,,,
[1758212533531582906],9.258,-4.223,2.102,,,
[1758212533536685667],9.218,-4.405,2.083,,,
[1758212533541775979],9.304,-4.429,2.291,,,
[1758212533546962125],9.342,-4.489,2.172,,,
[1758212533552286031],9.457,-4.458,2.207,,,
[1758212533558705771],9.333,-4.348,2.018,,,
[1758212533566115094],9.294,-4.432,2.033,,,
[1758212533571575406],9.39,-4.298,2.014,,,
[1758212533576739625],9.337,-4.436,2.002,,,
[1758212533581851813],9.491,-4.518,2.133,,,
[1758212533586998063],9.385,-4.472,2.035,,,
[1758212533592103323],9.443,-4.451,2.241,,,
[1758212533597267073],9.493,-4.511,2.15,,,
[1758212533602459677],9.51,-4.535,1.949,,,
[1758212533607600823],9.304,-4.578,2.294,,,
[1758212533614635094],9.304,-4.492,2.011,,,
[1758212533619889990],9.476,-4.535,2.188,,,
[1758212533625034573],9.421,-4.506,1.997,,,
[1758212533630149469],9.467,-4.477,2.207,,,
[1758212533635304625],9.256,-4.391,2.037,,,
[1758212533640716135],9.45,-4.472,2.035,,,
[1758212533645866813],9.459,-4.357,1.841,,,
[1758212533650961969],9.464,-4.386,2.203,,,
[1758212533656092698],9.426,-4.42,2.16,,,
[1758212533661350563],9.44,-4.511,1.894,,,
[1758212533666602333],9.471,-4.348,1.949,,,
[1758212533671681083],9.21,-4.302,2.215,,,
[1758212533676783323],9.467,-4.322,2.296,,,
[1758212533681877073],9.467,-4.568,2.203,,,
[1758212533686973583],9.292,-4.453,2.088,,,
[1758212533692083375],9.364,-4.298,2.035,,,
[1758212533697233063],9.352,-4.391,2.126,,,
[1758212533702413375],9.17,-4.501,2.263,,,
[1758212533707610042],9.483,-4.389,2.277,,,
[1758212533713061656],9.335,-4.386,2.107,,,
[1758212533718206552],9.266,-4.484,2.179,,,
[1758212533723626969],9.361,-4.468,2.231,,,
[1758212533728753063],9.311,-4.381,2.069,,,
[1758212533733886240],9.285,-4.446,2.081,,,
[1758212533738998375],9.385,-4.463,2.102,,,
[1758212533744161188],9.481,-4.551,1.987,,,
[1758212533750363896],9.323,-4.444,2.109,,,
[1758212533756825146],9.29,-4.424,2.131,,,
[1758212533762072802],9.457,-4.348,1.86,,,
[1758212533767262281],9.376,-4.3,2.174,,,
[1758212533772418479],9.29,-4.417,2.073,,,
[1758212533777528479],9.251,-4.53,2.076,,,
[1758212533782664573],9.419,-4.523,1.999,,,
[1758212533787736083],9.22,-4.377,2.054,,,
[1758212533792911188],9.359,-4.307,2.069,,,
[1758212533798021500],9.479,-4.429,2.088,,,
[1758212533803185927],9.333,-4.597,2.119,,,
[1758212533808263427],9.364,-4.59,2.023,,,
[1758212533813449990],9.488,-4.429,2.102,,,
[1758212533818547490],9.249,-4.434,2.018,,,
[1758212533823667594],9.33,-4.496,1.968,,,
[1758212533829159521],9.491,-4.472,2.169,,,
[1758212533834267594],9.244,-4.331,2.105,,,
[1758212533839351031],9.268,-4.312,2.272,,,
[1758212533844491188],9.203,-4.515,2.215,,,
[1758212533849591500],9.208,-4.453,2.037,,,
[1758212533854758323],9.273,-4.41,2.234,,,
[1758212533859918740],9.345,-4.408,2.14,,,
[1758212533866513427],9.373,-4.451,2.014,,,
[1758212533871766552],9.294,-4.427,2.217,,,
[1758212533877347437],9.371,-4.513,2.186,,,
[1758212533882530771],9.091,-4.571,1.987,,,
[1758212533887649208],9.309,-4.434,2.191,,,
[1758212533892820146],9.361,-4.47,2.021,,,
[1758212533897959260],9.345,-4.405,2.025,,,
[1758212533903103792],9.292,-4.324,2.222,,,
[1758212533908241083],9.433,-4.312,2.248,,,
[1758212533913518167],9.28,-4.662,2.179,,,
[1758212533918684208],9.395,-4.492,2.14,,,
[1758212533923808115],9.445,-4.424,2.16,,,
[1758212533929011708],9.175,-4.448,2.107,,,
[1758212533934548323],9.213,-4.513,2.042,,,
[1758212533939699885],9.438,-4.515,2.167,,,
[1758212533944859365],9.416,-4.525,2.107,,,
[1758212533950020875],9.294,-4.381,2.174,,,
[1758212533955292490],9.273,-4.468,2.014,,,
[1758212533960455146],9.383,-4.439,2.002,,,
[1758212533965704208],9.213,-4.298,2.069,,,
[1758212533970824521],9.352,-4.494,2.176,,,
[1758212533976267542],9.378,-4.573,2.037,,,
[1758212533981411135],9.4,-4.458,2.057,,,
[1758212533986540510],9.218,-4.324,2.14,,,
[1758212533991659729],9.464,-4.444,1.856,,,
[1758212533996901083],9.383,-4.489,1.975,,,
[1758212534002098792],9.354,-4.549,2.248,,,
[1758212534007266083],9.285,-4.369,2.105,,,
[1758212534012505198],9.273,-4.48,1.966,,,
[1758212534017691292],9.321,-4.413,2.105,,,
[1758212534022913740],9.364,-4.472,2.1,,,
[1758212534028025406],9.366,-4.508,2.229,,,
[1758212534033207437],9.455,-4.506,2.145,,,
[1758212534038393167],9.412,-4.334,2.263,,,
[1758212534044908896],9.479,-4.484,1.982,,,
[1758212534050110458],9.428,-4.458,2.145,,,
[1758212534055208844],9.39,-4.453,2.198,,,
[1758212534060351292],9.397,-4.487,2.002,,,
[1758212534065572542],9.409,-4.518,1.954,,,
[1758212534070680354],9.4,-4.568,2.102,,,
[1758212534075811760],9.376,-4.597,2.322,,,
