timestamp,x1,y1,z1,x2,y2,z2
[1758212275572762046],0.831,-0.134,11.394,,,
[1758212275579419598],0.845,0.089,11.183,,,
[1758212275585914077],0.79,-0.122,11.337,,,
[1758212275592356265],0.79,0.022,11.037,,,
[1758212275598742827],0.833,-0.057,11.329,,,
[1758212275605486577],0.855,-0.074,11.26,,,
[1758212275611954234],0.86,-0.077,11.219,,,
[1758212275618440119],0.824,0.115,11.286,,,
[1758212275624945379],0.79,-0.057,11.298,,,
[1758212275631390952],0.821,-0.01,11.255,,,
[1758212275637777411],0.792,-0.057,11.413,,,
[1758212275643792932],0.886,0.089,11.26,,,
[1758212275649571161],0.826,0.146,11.284,,,
[1758212275655270484],0.852,0.045,11.212,,,
[1758212275661089754],0.809,-0.057,11.169,,,
[1758212275666877671],0.807,-0.115,11.32,,,
[1758212275672642307],0.838,0.029,11.1,,,
[1758212275678433244],0.776,0.0,11.289,,,
[1758212275684073869],0.9,-0.129,11.313,,,
[1758212275689885796],0.836,0.151,11.207,,,
[1758212275696198088],0.644,0.019,11.291,,,
[1758212275702027671],0.816,0.067,11.277,,,
[1758212275707851161],0.85,-0.115,11.27,,,
[1758212275713494129],0.855,-0.014,11.243,,,
[1758212275719269442],1.056,-0.005,11.25,,,
[1758212275724924546],0.776,-0.002,11.289,,,
[1758212275730812463],0.747,0.022,11.217,,,
[1758212275736466161],0.773,-0.034,11.222,,,
[1758212275742599546],0.828,0.019,11.226,,,
[1758212275749152046],0.864,-0.01,11.258,,,
[1758212275755667879],0.821,0.108,11.186,,,
[1758212275762191838],0.833,-0.01,11.38,,,
[1758212275768664286],0.781,-0.017,11.238,,,
[1758212275775213556],0.86,-0.026,11.413,,,
[1758212275781771994],0.845,-0.077,11.392,,,
[1758212275788290744],0.874,-0.038,11.404,,,
[1758212275794685327],0.824,0.117,11.217,,,
[1758212275801566109],0.802,0.029,11.272,,,
[1758212275807879963],0.821,0.029,11.444,,,
[1758212275814406004],0.824,0.007,11.265,,,
[1758212275820948504],0.675,0.12,11.298,,,
[1758212275827283296],0.845,0.007,11.131,,,
[1758212275834263869],0.773,-0.041,11.229,,,
[1758212275840945536],0.807,-0.11,11.243,,,
[1758212275847425067],0.85,-0.014,11.337,,,
[1758212275853890431],0.8,-0.153,11.272,,,
[1758212275860361525],0.845,-0.048,11.325,,,
[1758212275866828244],0.857,0.01,11.212,,,
[1758212275873247515],0.824,-0.002,11.281,,,
[1758212275880023556],0.764,0.012,11.095,,,
[1758212275886649806],0.687,0.0,11.404,,,
[1758212275893119338],0.776,-0.129,11.248,,,
[1758212275899583452],0.824,-0.007,11.308,,,
[1758212275906122046],0.814,0.148,11.27,,,
[1758212275912584546],0.848,0.108,11.27,,,
[1758212275919053973],0.821,-0.074,11.322,,,
[1758212275925515275],0.814,-0.065,11.408,,,
[1758212275931979442],0.888,0.057,11.274,,,
[1758212275938410640],0.843,-0.022,11.344,,,
[1758212275944509494],0.836,-0.002,11.399,,,
[1758212275950314181],0.86,0.148,11.217,,,
[1758212275956043348],0.879,0.017,11.315,,,
[1758212275961910119],0.769,-0.007,11.068,,,
[1758212275967652254],0.771,-0.069,11.281,,,
[1758212275973399702],0.79,0.019,11.14,,,
[1758212275979258713],0.843,0.043,11.286,,,
[1758212275985039598],0.678,-0.014,11.188,,,
[1758212275990852567],0.867,0.024,11.334,,,
[1758212275996589025],0.881,0.089,11.265,,,
[1758212276002385327],0.802,-0.05,11.267,,,
[1758212276008062046],0.867,-0.031,11.202,,,
[1758212276013805848],0.807,-0.084,11.305,,,
[1758212276019521421],0.812,-0.093,11.25,,,
[1758212276025252775],0.814,-0.005,11.25,,,
[1758212276031081786],0.871,-0.017,11.097,,,
[1758212276036796473],0.814,-0.065,11.15,,,
[1758212276042541942],0.857,0.136,11.272,,,
[1758212276048575692],0.852,-0.024,11.102,,,
[1758212276055383348],0.836,0.012,11.186,,,
[1758212276062063765],0.996,-0.048,11.255,,,
[1758212276068529338],0.833,-0.002,11.298,,,
[1758212276074964858],0.812,-0.074,11.483,,,
[1758212276081513921],0.998,-0.041,11.193,,,
