timestamp,frequency_hz
[1758216929410300427],0.0
[1758216929418212615],0.0
[1758216929425813813],0.0
[1758216929433224542],0.0
[1758216929440649542],0.0
[1758216929448058396],0.0
[1758216929455534438],0.0
[1758216929463088812],0.0
[1758216929470393031],0.0
[1758216929477804385],0.0
[1758216929485204854],0.0
[1758216929492666990],0.0
[1758216929500053969],0.0
[1758216929507327094],0.0
[1758216929513865375],0.0
[1758216929520306625],0.0
[1758216929527060219],0.0
[1758216929533553135],0.0
[1758216929540079750],0.0
[1758216929546429437],0.0
[1758216929553188135],0.0
[1758216929559635271],0.0
[1758216929566107042],0.0
[1758216929572432927],0.0
[1758216929578744229],0.0
[1758216929585599698],0.0
[1758216929592097042],0.0
[1758216929598505635],0.0
[1758216929605035167],0.0
[1758216929611888448],0.0
[1758216929618456781],0.0
[1758216929625091625],0.0
[1758216929631522562],0.0
[1758216929638276781],0.0
[1758216929644762875],0.0
[1758216929651150792],0.0
[1758216929657490167],0.0
[1758216929664290323],0.0
[1758216929670808969],0.0
[1758216929677262354],0.0
[1758216929683714646],0.0
[1758216929690244281],0.0
[1758216929696845271],0.0
[1758216929703505167],0.0
[1758216929709587510],0.0
[1758216929715382302],0.0
[1758216929721192771],0.0
[1758216929727131000],0.0
[1758216929732897198],0.0
[1758216929738678500],0.0
[1758216929744802458],0.0
[1758216929750581885],0.0
[1758216929756312823],0.0
[1758216929761978292],0.0
[1758216929767734073],0.0
[1758216929773407979],0.0
[1758216929779159125],0.0
[1758216929784817250],0.0
[1758216929790651364],0.0
[1758216929796317042],0.0
[1758216929801935896],0.0
[1758216929807685583],0.0
[1758216929813321052],0.0
[1758216929819219229],0.0
[1758216929824867042],0.0
[1758216929830770635],0.0
[1758216929836503760],0.0
[1758216929842157042],0.0
[1758216929847900739],0.0
[1758216929853531312],0.0
[1758216929859250948],0.0
[1758216929864899594],0.0
[1758216929870787823],0.0
[1758216929876292042],0.0
[1758216929881965739],0.0
[1758216929887614646],0.0
[1758216929893279229],0.0
[1758216929898932042],0.0
[1758216929904618291],0.0
[1758216929910731729],0.0
[1758216929916953396],0.0
[1758216929923295375],0.0
[1758216929929595531],0.0
[1758216929936098239],0.0
[1758216929942779073],0.0
[1758216929949281469],0.0
[1758216929955793083],0.0
[1758216929962301156],0.0
[1758216929968620583],0.0
[1758216929975357562],0.0
[1758216929981876937],0.0
[1758216929988358396],0.0
[1758216929994804594],0.0
[1758216930001170062],0.0
[1758216930007574750],0.0
[1758216930014308552],0.0
[1758216930020807198],0.0
[1758216930027281000],0.0
[1758216930033758083],0.0
[1758216930040245271],0.0
[1758216930047026469],0.0
[1758216930053508187],0.0
[1758216930060014594],0.0
[1758216930066499385],0.0
[1758216930072952510],0.0
[1758216930079401885],0.0
[1758216930085884489],0.0
[1758216930092433708],0.0
[1758216930098907406],0.0
[1758216930105396364],0.0
[1758216930111669073],0.0
[1758216930117463708],0.0
[1758216930123226677],0.0
[1758216930128987198],0.0
[1758216930134743864],0.0
[1758216930140515218],0.0
[1758216930146273760],0.0
[1758216930151899281],0.0
[1758216930157629698],0.0
[1758216930163269333],0.0
[1758216930169006937],0.0
[1758216930174656833],0.0
[1758216930180558968],0.0
[1758216930186218291],0.0
[1758216930191964229],0.0
[1758216930197720010],0.0
[1758216930203372198],0.0
[1758216930208404229],0.0
[1758216930214732146],0.0
[1758216930221470948],0.0
[1758216930227824073],0.0
[1758216930234492510],0.0
[1758216930240956937],0.0
[1758216930247428500],0.0
[1758216930253975583],0.0
[1758216930260352979],0.0
[1758216930266945375],0.0
[1758216930273700791],0.0
[1758216930280219802],0.0
[1758216930286704802],0.0
[1758216930293178760],0.0
[1758216930299638604],0.0
[1758216930306121312],0.0
[1758216930312294541],0.0
[1758216930318049750],0.0
[1758216930323827093],0.0
[1758216930329636468],0.0
[1758216930335454802],0.0
[1758216930341171885],0.0
[1758216930346898760],0.0
[1758216930352555739],0.0
[1758216930358294489],0.0
[1758216930363934593],0.0
[1758216930369726208],0.0
[1758216930375339698],0.0
[1758216930381192927],0.0
[1758216930386908656],0.0
[1758216930392563187],0.0
[1758216930398331468],0.0
[1758216930403995479],0.0
[1758216930409073708],0.0
[1758216930415650895],0.0
[1758216930422151364],0.0
[1758216930428605739],0.0
[1758216930435186885],0.0
[1758216930441817770],0.0
[1758216930448135687],0.0
[1758216930454925062],0.0
[1758216930461373708],0.0
[1758216930467822145],0.0
[1758216930473807823],0.0
[1758216930480476416],0.0
[1758216930486767406],0.0
[1758216930493506260],0.0
[1758216930500019073],0.0
[1758216930506488031],0.0
