timestamp,frequency_hz
[1758214618450302864],0.0
[1758214618458039166],0.0
[1758214618465152551],0.0
[1758214618471870884],0.0
[1758214618478827707],0.0
[1758214618485710520],0.0
[1758214618492375051],0.0
[1758214618498182968],0.0
[1758214618504194999],0.0
[1758214618510312395],0.0
[1758214618516258280],0.0
[1758214618521546405],0.0
[1758214618526730780],0.0
[1758214618531912134],0.0
[1758214618536997655],0.0
[1758214618542064114],0.0
[1758214618547252864],0.0
[1758214618552364166],0.0
[1758214618557545676],0.0
[1758214618563001301],0.0
[1758214618568214791],0.0
[1758214618574521874],0.0
[1758214618580456301],0.0
[1758214618585679530],0.0
[1758214618590806353],0.0
[1758214618595902239],0.0
[1758214618600955311],0.0
[1758214618606042343],0.0
[1758214618611105520],0.0
[1758214618616255155],0.0
[1758214618621324478],0.0
[1758214618626575520],0.0
[1758214618631688853],0.0
[1758214618636754999],0.0
[1758214618641863853],0.0
[1758214618646981561],0.0
[1758214618652037134],0.0
[1758214618657105207],0.0
[1758214618662236197],0.0
[1758214618667471301],0.0
[1758214618672939218],0.0
[1758214618678108436],0.0
[1758214618683269634],0.0
[1758214618689822030],0.0
[1758214618695080676],0.0
[1758214618700161978],0.0
[1758214618705218853],0.0
[1758214618710296353],0.0
[1758214618715466770],0.0
[1758214618720550936],0.0
[1758214618725659374],0.0
[1758214618730744374],0.0
[1758214618735952082],0.0
[1758214618741056770],0.0
[1758214618746149947],0.0
[1758214618751255936],0.0
[1758214618756363020],0.0
[1758214618761484895],0.0
[1758214618766655103],0.0
[1758214618771773541],0.0
[1758214618776883280],0.0
[1758214618783507134],0.0
[1758214618788794999],0.0
[1758214618794213853],0.0
[1758214618799322916],0.0
[1758214618804394478],0.0
[1758214618809576249],0.0
[1758214618814737134],0.0
[1758214618819796666],0.0
[1758214618825352916],0.0
[1758214618831993593],0.0
[1758214618837389738],0.0
[1758214618842551613],0.0
[1758214618848833020],0.0
[1758214618855161249],0.0
[1758214618860383645],0.0
[1758214618865532551],0.0
[1758214618870590676],0.0
[1758214618875688280],0.0
[1758214618880751822],0.0
[1758214618885821405],0.0
[1758214618890933905],0.0
[1758214618896430103],0.0
[1758214618902889999],0.0
[1758214618908087290],0.0
[1758214618913210155],0.0
[1758214618918373801],0.0
[1758214618923470728],0.0
[1758214618928522395],0.0
[1758214618933635520],0.0
[1758214618938696718],0.0
[1758214618943858176],0.0
[1758214618949012551],0.0
[1758214618954089999],0.0
[1758214618959159426],0.0
[1758214618964325988],0.0
[1758214618969436718],0.0
[1758214618974541665],0.0
