timestamp,frequency_hz
[1758214256496250114],2.73
[1758214256503763655],2.73
[1758214256510937770],2.73
[1758214256518102926],2.73
[1758214256525291312],2.73
[1758214256532494280],2.73
[1758214256539750582],2.73
[1758214256546667249],2.73
[1758214256553731260],2.73
[1758214256559375218],2.73
[1758214256564714593],2.73
[1758214256569856832],2.73
[1758214256575002666],2.73
[1758214256580110270],2.73
[1758214256585262301],2.73
[1758214256590493030],2.73
[1758214256595706572],2.73
[1758214256601609853],2.73
[1758214256607458603],2.73
[1758214256612796728],2.73
[1758214256617920947],2.73
[1758214256623072978],2.73
[1758214256628190582],2.73
[1758214256633293395],2.73
[1758214256638411364],2.73
[1758214256643563134],2.73
[1758214256648689176],2.73
[1758214256653891572],2.73
[1758214256659061832],2.73
[1758214256664272614],2.73
[1758214256669386989],2.73
[1758214256674547301],2.73
[1758214256679664957],2.73
[1758214256684802718],2.73
[1758214256689920270],2.73
[1758214256695069593],2.73
[1758214256700184384],2.73
[1758214256705308395],2.73
[1758214256711749489],2.73
[1758214256717129697],2.73
[1758214256723582926],2.73
[1758214256729996416],2.73
[1758214256735249280],2.73
[1758214256740387718],2.73
[1758214256745525895],2.73
[1758214256750623082],2.73
[1758214256755734697],2.73
[1758214256760872718],2.73
[1758214256766108499],2.73
[1758214256771263551],2.73
[1758214256776513707],2.73
[1758214256782328655],2.71
[1758214256787870634],2.71
[1758214256793033343],2.71
[1758214256798151989],2.71
[1758214256803300009],2.71
[1758214256808430322],2.71
[1758214256813679749],2.71
[1758214256820161572],2.71
[1758214256825413291],2.71
[1758214256832895634],2.71
[1758214256838163343],2.71
[1758214256843298082],2.71
[1758214256848411259],2.71
[1758214256853542561],2.71
[1758214256858656624],2.71
[1758214256863800426],2.71
[1758214256868912822],2.71
[1758214256874075530],2.71
[1758214256879283551],2.71
[1758214256884496728],2.71
[1758214256889604749],2.71
[1758214256894732301],2.71
[1758214256899840895],2.71
[1758214256904959957],2.71
[1758214256910079697],2.71
[1758214256915204905],2.71
[1758214256920345166],2.71
[1758214256926009072],2.71
[1758214256931164957],2.71
[1758214256937704280],2.71
[1758214256944105374],2.71
[1758214256949344593],2.71
[1758214256954492718],2.71
[1758214256959651103],2.71
[1758214256964788811],2.71
[1758214256969874749],2.71
[1758214256975010999],2.71
[1758214256980117822],2.71
[1758214256985338186],2.71
[1758214256990531676],2.71
[1758214256995640270],2.71
[1758214257000741311],2.71
[1758214257005879645],2.71
[1758214257011024905],2.71
[1758214257016169020],2.71
[1758214257021263134],2.71
[1758214257026414697],2.71
[1758214257031926416],2.71
[1758214257037162093],2.71
[1758214257043522978],2.71
[1758214257048816155],2.71
[1758214257053929280],2.71
[1758214257059027041],2.71
[1758214257064171832],2.71
[1758214257069279853],2.71
[1758214257074383082],2.71
[1758214257079494801],2.71
[1758214257084732197],2.71
[1758214257089931884],2.71
[1758214257095053759],2.71
[1758214257100150895],2.71
[1758214257105282405],2.71
[1758214257110375791],2.71
[1758214257115477405],2.71
[1758214257120575270],2.71
[1758214257125706728],2.71
[1758214257130813447],2.71
[1758214257136015947],2.71
[1758214257142006051],2.71
[1758214257147172874],2.71
[1758214257152596363],2.7
[1758214257158196936],2.7
[1758214257163348759],2.7
[1758214257168451520],2.7
[1758214257173594488],2.7
[1758214257178720270],2.7
[1758214257184026676],2.7
[1758214257189143916],2.7
[1758214257194251103],2.7
[1758214257199344228],2.7
[1758214257204472041],2.7
[1758214257209566988],2.7
[1758214257214696572],2.7
[1758214257219790322],2.7
[1758214257225025947],2.7
[1758214257230195843],2.7
[1758214257235375634],2.7
[1758214257240467093],2.7
[1758214257245598863],2.7
[1758214257251233863],2.7
[1758214257256410634],2.7
[1758214257262956728],2.7
[1758214257268197353],2.7
[1758214257273331676],2.7
[1758214257278448238],2.7
[1758214257283648551],2.7
[1758214257288758447],2.7
[1758214257293838603],2.7
[1758214257298949072],2.7
[1758214257304125582],2.7
[1758214257309325530],2.7
[1758214257314463186],2.7
[1758214257319583499],2.7
[1758214257324747353],2.7
[1758214257329876363],2.7
[1758214257335072301],2.7
[1758214257340187770],2.7
[1758214257345346051],2.7
[1758214257350470426],2.7
[1758214257355590113],2.7
[1758214257361125061],2.7
[1758214257366313968],2.7
[1758214257371808395],2.7
[1758214257376972561],2.7
[1758214257382079905],2.7
[1758214257387261520],2.7
[1758214257392460009],2.7
[1758214257397629540],2.7
[1758214257402951207],2.7
[1758214257408094697],2.7
[1758214257413192561],2.7
[1758214257418278499],2.7
[1758214257423420582],2.7
[1758214257428540738],2.7
[1758214257433719853],2.7
[1758214257438823499],2.7
[1758214257444000947],2.7
[1758214257449211572],2.7
[1758214257454340999],2.7
[1758214257459500530],2.7
[1758214257464666572],2.7
[1758214257470184697],2.7
[1758214257475316467],2.7
[1758214257480796988],2.7
[1758214257486031363],2.7
[1758214257491163499],2.7
[1758214257496285634],2.7
[1758214257501406311],2.7
[1758214257506588134],2.7
[1758214257511753967],2.78
[1758214257517505530],2.78
[1758214257522743134],2.78
[1758214257527882092],2.78
[1758214257533108863],2.78
[1758214257540043082],2.78
[1758214257545324072],2.78
[1758214257550449853],2.78
[1758214257555615374],2.78
[1758214257560839020],2.78
[1758214257566005790],2.78
[1758214257571126572],2.78
[1758214257576568447],2.78
[1758214257581701207],2.78
[1758214257587247249],2.78
[1758214257592450322],2.78
[1758214257597607822],2.78
[1758214257602898134],2.78
[1758214257608031259],2.78
[1758214257613180113],2.78
[1758214257618289384],2.78
[1758214257623412040],2.78
[1758214257628541363],2.78
[1758214257633775165],2.78
[1758214257638909853],2.78
[1758214257644088863],2.78
[1758214257649277301],2.78
[1758214257654404592],2.78
[1758214257659521259],2.78
[1758214257664684540],2.78
[1758214257669796519],2.78
[1758214257674934488],2.78
[1758214257680069749],2.78
[1758214257685694749],2.78
[1758214257690836624],2.78
