timestamp,x1,y1,z1,x2,y2,z2
[1758207289274060663],,,,-1.602,19.613,-5.705
[1758207289282208788],,,,1.638,-1.678,-12.716
[1758207289289704673],,,,2.837,-19.613,5.377
[1758207289297257329],,,,1.329,-19.613,19.613
[1758207289303787746],,,,-1.599,-6.404,19.613
[1758207289310791392],,,,-2.698,19.613,19.613
[1758207289317519933],,,,-2.49,19.613,3.203
[1758207289324157746],,,,-0.096,17.238,-6.244
[1758207289330961548],,,,0.737,-7.436,-8.375
[1758207289337408631],,,,3.136,-19.613,6.948
[1758207289343897433],,,,0.864,-19.613,19.613
[1758207289350317694],,,,-1.14,-7.633,19.613
[1758207289357054100],,,,-2.121,15.902,19.613
[1758207289363503944],,,,-2.387,19.613,9.404
[1758207289370133215],,,,-0.996,19.613,-6.237
[1758207289376590194],,,,2.21,-0.682,-13.259
[1758207289383458267],,,,2.725,-19.613,-0.079
[1758207289389944413],,,,1.561,-19.613,14.229
[1758207289396639048],,,,0.879,-16.199,19.613
[1758207289403171652],,,,-1.846,8.952,19.613
[1758207289410226965],,,,-2.626,19.613,12.684
[1758207289416720246],,,,-1.779,19.613,-0.831
[1758207289423328579],,,,1.243,2.935,-8.88
[1758207289430088944],,,,2.794,-19.613,-4.142
[1758207289436691756],,,,2.452,-19.613,13.606
[1758207289443515454],,,,-0.242,-19.304,19.613
[1758207290486822329],,,,2.95,-19.613,7.791
[1758207290493941183],,,,1.657,-19.613,19.613
[1758207290501269985],,,,-1.041,0.376,19.613
[1758207290508438266],,,,-1.844,19.613,19.503
[1758207290514891183],,,,-2.176,19.613,3.462
[1758207290521564621],,,,0.915,17.128,-11.135
[1758207290528333006],,,,1.975,-12.435,-7.444
[1758207290534825402],,,,2.978,-19.613,5.844
[1758207290541268371],,,,0.639,-19.613,19.613
[1758207290547862746],,,,-1.013,-7.556,19.613
[1758207290554953735],,,,-3.771,19.613,19.613
[1758207290561665089],,,,-2.552,19.613,9.347
[1758207290568014621],,,,-0.687,19.613,-6.211
[1758207290574617954],,,,1.683,-7.353,-10.829
[1758207290581292329],,,,3.182,-19.613,4.575
[1758207290587861027],,,,2.416,-19.613,17.008
[1758207290594455923],,,,-0.005,-16.431,19.613
[1758207290601667798],,,,-3.27,19.089,19.613
[1758207290608944100],,,,-3.122,19.613,8.607
[1758207291648330245],,,,-0.103,-9.096,19.613
[1758207291656496912],,,,-2.387,19.613,19.613
