timestamp,x1,y1,z1,x2,y2,z2
[1758205599255422342],,,,0.515,-9.787,-0.601
[1758205599263754009],,,,0.273,-9.804,-0.761
[1758205599271601926],,,,0.527,-9.773,-1.061
[1758205599279215311],,,,0.491,-9.51,-1.226
[1758205599286903020],,,,0.357,-9.699,-0.725
[1758205599294604322],,,,0.314,-9.759,-0.958
[1758205599302120311],,,,0.508,-9.673,-0.994
[1758205599309604113],,,,0.464,-9.761,-0.771
[1758205599317258957],,,,0.321,-9.718,-0.919
[1758205599324630884],,,,0.481,-9.515,-1.049
[1758205599332084426],,,,0.479,-9.553,-0.84
[1758205599339441405],,,,0.462,-9.603,-0.713
[1758205599346557863],,,,0.421,-9.615,-0.737
[1758205599352920676],,,,0.445,-9.601,-0.828
[1758205599359426197],,,,0.314,-9.764,-0.888
[1758205599365921874],,,,0.476,-9.682,-0.797
[1758205599372431040],,,,0.476,-9.737,-0.895
[1758205599378983801],,,,0.476,-9.697,-1.037
[1758205599385720207],,,,0.306,-9.697,-0.819
[1758205599392208853],,,,0.318,-9.787,-1.159
[1758205599398707707],,,,0.541,-9.646,-1.161
[1758205599405231561],,,,0.508,-9.608,-1.053
[1758205599411741144],,,,0.448,-9.663,-0.972
[1758205599418072030],,,,0.366,-9.591,-0.836
[1758205599424685311],,,,0.311,-9.656,-0.845
[1758205599431267863],,,,0.534,-9.586,-1.006
[1758205599437595519],,,,0.335,-9.685,-0.879
[1758205599444375832],,,,0.498,-9.584,-0.788
[1758205599450820519],,,,0.335,-9.591,-0.862
[1758205599457367082],,,,0.503,-9.594,-0.792
[1758205599463824790],,,,0.476,-9.615,-0.704
[1758205599470400832],,,,0.498,-9.783,-0.776
[1758205599476861144],,,,0.311,-9.687,-0.812
[1758205599483311457],,,,0.524,-9.639,-0.855
[1758205599489690311],,,,0.675,-9.799,-0.97
[1758205599495969582],,,,0.45,-9.646,-0.991
[1758205599502604165],,,,0.488,-9.79,-0.972
[1758205599509218280],,,,0.448,-9.589,-1.061
[1758205599515506978],,,,0.491,-9.634,-1.056
[1758205599522208019],,,,0.472,-9.704,-0.893
[1758205599528712238],,,,0.338,-9.51,-0.752
[1758205599535133436],,,,0.534,-9.639,-1.003
[1758205599541584374],,,,0.481,-9.634,-0.917
[1758205599547881405],,,,0.541,-9.594,-0.998
[1758205599553654686],,,,0.532,-9.732,-0.984
[1758205599559299478],,,,0.565,-9.469,-1.166
[1758205599565065207],,,,0.51,-9.787,-0.929
[1758205599570852707],,,,0.534,-9.706,-0.824
[1758205599576574582],,,,0.567,-9.618,-0.867
[1758205599582282394],,,,0.517,-9.697,-0.974
[1758205599588077863],,,,0.5,-9.732,-0.819
[1758205599593771978],,,,0.445,-9.697,-0.986
[1758205599599529738],,,,0.488,-9.61,-0.869
[1758205599605183384],,,,0.479,-9.804,-0.965
[1758205599611105207],,,,0.326,-9.697,-0.864
[1758205599616790936],,,,0.508,-9.558,-0.955
[1758205599622502030],,,,0.551,-9.675,-0.879
[1758205599628252655],,,,0.488,-9.534,-0.812
[1758205599634089478],,,,0.479,-9.589,-0.831
[1758205599639820624],,,,0.402,-9.711,-0.874
[1758205599645472134],,,,0.524,-9.723,-1.056
[1758205599651890155],,,,0.51,-9.778,-1.03
[1758205599658712030],,,,0.354,-9.732,-0.958
[1758205599665141353],,,,0.481,-9.641,-0.943
[1758205599671620051],,,,0.314,-9.783,-0.996
[1758205599678254999],,,,0.498,-9.682,-0.948
[1758205599684662134],,,,0.484,-9.601,-0.967
[1758205599691097499],,,,0.481,-9.713,-0.912
[1758205599697521509],,,,0.481,-9.658,-0.867
[1758205599703974790],,,,0.34,-9.601,-0.871
[1758205599710490884],,,,0.486,-9.62,-0.927
[1758205599716981405],,,,0.503,-9.565,-0.843
[1758205599723424165],,,,0.553,-9.656,-1.073
[1758205599729766249],,,,0.472,-9.744,-0.977
[1758205599736050155],,,,0.359,-9.653,-1.008
[1758205599742727967],,,,0.46,-9.61,-0.838
[1758205599749203176],,,,0.498,-9.615,-0.97
[1758205599755626769],,,,0.493,-9.754,-1.001
[1758205599762054113],,,,0.498,-9.538,-1.03
[1758205599768453488],,,,0.472,-9.663,-0.936
[1758205599775010311],,,,0.505,-9.553,-0.843
[1758205599781436769],,,,0.5,-9.656,-0.931
[1758205599787857759],,,,0.503,-9.637,-0.958
[1758205599794344894],,,,0.309,-9.706,-0.943
[1758205599800878592],,,,0.488,-9.603,-1.041
[1758205599807316926],,,,0.484,-9.68,-0.982
[1758205599813794842],,,,0.536,-9.761,-1.152
[1758205599820289999],,,,0.445,-9.574,-0.855
