time_abs_s,time_rel_s,z1_raw,z1_rot_fit,z1_compensated
1758217987.6650028,2.9482460021972656,3.366,2.873172066834783,0.4928279331652172
1758217987.6708846,2.954127788543701,2.454,2.97527448062671,-0.52127448062671
1758217987.6764176,2.959660768508911,3.905,3.070888043611477,0.8341119563885226
1758217987.6819034,2.965146541595459,3.191,3.1652563448722777,0.025743655127722143
1758217987.6877465,2.97098970413208,3.864,3.265286761766957,0.5987132382330427
1758217987.6934614,2.9767045974731445,3.433,3.3626210010994786,0.07037899890052124
1758217987.6991305,2.9823737144470215,4.338,3.4586715016981264,0.8793284983018737
1758217987.704878,2.988121271133423,3.395,3.5555231052090943,-0.1605231052090943
1758217987.7103286,2.9935717582702637,4.432,3.6468638193512137,0.7851361806487867
1758217987.7160904,2.999333620071411,3.512,3.7428733072735603,-0.23087330727356026
1758217987.7215867,3.0048298835754395,3.618,3.8339171210937195,-0.21591712109371963
1758217987.727271,3.010514259338379,4.793,3.9275079090198246,0.8654920909801755
1758217987.7329576,3.0162007808685303,4.037,4.020540607459744,0.016459392540255635
1758217987.7386487,3.0218918323516846,3.962,4.113038608956929,-0.15103860895692867
1758217987.7441986,3.0274417400360107,4.891,4.202642152012442,0.6883578479875583
1758217987.7499437,3.033186912536621,4.389,4.294759379756999,0.09424062024300106
1758217987.7557943,3.0390374660491943,5.282,4.387883328355895,0.8941166716441051
1758217987.7612429,3.0444860458374023,4.319,4.473975799040871,-0.1549757990408711
1758217987.7677906,3.0510337352752686,5.459,4.5766094448787795,0.8823905551212201
1758217987.7743833,3.057626485824585,5.885,4.679018346181224,1.2059816538187755
1758217987.7809641,3.0642073154449463,5.571,4.780288939358593,0.7907110606414065
1758217987.7872572,3.070500373840332,4.458,4.876220816759778,-0.41822081675977785
1758217987.7938805,3.0771236419677734,6.311,4.9762047384687005,1.3347952615312995
1758217987.80063,3.0838732719421387,6.074,5.077038814798668,0.9969611852013323
1758217987.8071218,3.090364933013916,5.449,5.172991515913452,0.27600848408654777
1758217987.8137593,3.0970025062561035,6.069,5.27003856267852,0.7989614373214797
1758217987.820278,3.1035211086273193,6.373,5.364280826980519,1.0087191730194816
1758217987.826751,3.1099941730499268,6.472,5.456800836981134,1.0151991630188668
1758217987.833204,3.1164472103118896,5.353,5.547960663284398,-0.1949606632843981
1758217987.839625,3.122868061065674,5.626,5.637583331294555,-0.011583331294554355
1758217987.846109,3.12935209274292,7.446,5.726973906315399,1.719026093684601
1758217987.8525271,3.135770320892334,7.587,5.814337068822796,1.7726629311772033
1758217987.858857,3.1421000957489014,6.337,5.899387621743831,0.43761237825616917
1758217987.8653636,3.148606777191162,7.35,5.985650280441674,1.3643497195583256
1758217987.8721914,3.1554346084594727,9.467,6.074881632442213,3.3921183675577877
1758217987.8787296,3.161972761154175,8.942,6.159071755384056,2.7829282446159445
1758217987.885231,3.1684741973876953,8.346,6.241553656440284,2.104446343559716
1758217987.8918269,3.17507004737854,7.992,6.323957093548323,1.668042906451677
1758217987.8984003,3.181643486022949,9.527,6.4047844736501975,3.1222155263498017
1758217987.904751,3.1879942417144775,8.001,6.481628993146747,1.5193710068532527
1758217987.9114048,3.194648027420044,9.081,6.560811433696346,2.520188566303654
1758217987.9179084,3.2011516094207764,8.004,6.636876359033166,1.3671236409668337
1758217987.9246657,3.207908868789673,9.199,6.714498651886054,2.4845013481139455
1758217987.9310455,3.2142887115478516,8.377,6.786451770067367,1.590548229932634
1758217987.9377053,3.2209484577178955,8.588,6.860164188011239,1.7278358119887605
1758217987.94365,3.226893186569214,8.775,6.924744010182905,1.8502559898170956
1758217987.9503992,3.233642339706421,8.624,6.9966548449913635,1.627345155008637
1758217987.957155,3.2403981685638428,8.993,7.06712239555726,1.9258776044427401
1758217987.962955,3.2461981773376465,8.83,7.126399536019389,1.703600463980611
1758217987.9695644,3.2528076171875,8.076,7.192561527234216,0.8834384727657847
1758217987.9759727,3.259215831756592,8.382,7.255285173898086,1.1267148261019138
1758217987.9826913,3.265934467315674,8.772,7.319527952963363,1.452472047036637
1758217987.9893591,3.2726023197174072,9.558,7.381733926265035,2.176266073734965
1758217987.9958832,3.2791264057159424,9.342,7.441090062136195,1.9009099378638057
1758217988.0022793,3.2855224609375,8.437,7.497820971834391,0.9391790281656087
1758217988.0088477,3.292090892791748,8.183,7.554564033622071,0.6284359663779284
1758217988.0151803,3.2984235286712646,8.262,7.607803965209686,0.6541960347903144
1758217988.0219538,3.30519700050354,9.495,7.663145139376862,1.831854860623137
1758217988.0284069,3.311650037765503,9.663,7.714314193634291,1.9486858063657095
1758217988.0348616,3.3181047439575195,9.414,7.763968980518781,1.6500310194812187
1758217988.041153,3.3243961334228516,8.562,7.810887648998174,0.7511123510018258
1758217988.0476272,3.3308703899383545,9.615,7.8576354172140395,1.7573645827859607
1758217988.0543997,3.3376429080963135,8.337,7.904860753356742,0.4321392466432581
1758217988.0609026,3.3441457748413086,9.555,7.9485834139531635,1.6064165860468362
1758217988.0673845,3.3506276607513428,10.669,7.990574256692872,2.6784257433071286
1758217988.073868,3.3571112155914307,10.245,8.030978571440926,2.2140214285590734
1758217988.0803716,3.363614797592163,9.577,8.06989447748336,1.5071055225166408
1758217988.0869057,3.3701488971710205,10.779,8.10735788152246,2.671642118477539
1758217988.0934002,3.376643419265747,9.558,8.142962650817058,1.415037349182942
1758217988.0998478,3.3830909729003906,9.45,8.176693588574055,1.2733064114259438
1758217988.1064017,3.3896448612213135,10.027,8.209323290294488,1.8176767097055109
1758217988.1129196,3.396162748336792,9.318,8.240109733311519,1.077890266688481
1758217988.1193748,3.402617931365967,9.486,8.268958206731334,1.2170417932686668
1758217988.1258655,3.4091086387634277,10.635,8.296312177397386,2.3386878226026138
1758217988.132122,3.415365219116211,10.08,8.321105075618537,1.7588949243814636
1758217988.1385367,3.4217798709869385,9.512,8.344914856871972,1.1670851431280287
1758217988.1448672,3.428110361099243,10.254,8.366810008974443,1.887189991025556
1758217988.1515458,3.434788942337036,9.486,8.388179052126945,1.0978209478730552
1758217988.1580412,3.441284418106079,10.621,8.407253969329627,2.2137460306703733
1758217988.1648092,3.448052406311035,10.096,8.425332920626017,1.6706670793739828
1758217988.1712077,3.454450845718384,11.073,8.440735413377382,2.632264586622618
1758217988.1779082,3.461151361465454,9.483,8.45510169685525,1.0278983031447506
1758217988.184391,3.4676342010498047,10.238,8.467281297005428,1.7707187029945715
1758217988.1908808,3.474123954772949,10.453,8.477777094931563,1.9752229050684367
1758217988.1973794,3.4806225299835205,11.064,8.486583858056903,2.5774161419430968
1758217988.2038774,3.4871206283569336,9.675,8.49368390657421,1.1813160934257905
1758217988.2107494,3.493992567062378,9.864,8.499334773252853,1.3646652267471477
1758217988.217225,3.5004682540893555,10.094,8.502911058836505,1.5910889411634948
1758217988.223698,3.506941080093384,10.362,8.504789319563228,1.857210680436772
1758217988.2302306,3.5134737491607666,9.776,8.504964895569264,1.2710351044307355
1758217988.2367978,3.520040988922119,9.572,8.503399660497063,1.068600339502936
1758217988.2432623,3.526505470275879,9.881,8.500153669810125,1.3808463301898755
1758217988.2497551,3.5329983234405518,8.38,8.495191141974393,-0.11519114197439251
1758217988.2562058,3.5394489765167236,9.886,8.48857244399101,1.3974275560089886
1758217988.26235,3.54559326171875,9.72,8.480704388297601,1.2392956117023992
1758217988.2681134,3.551356554031372,9.44,8.471938807584385,0.9680611924156146
1758217988.2738767,3.557119846343994,9.407,8.461833584554661,0.945166415445339
1758217988.2796693,3.5629124641418457,9.859,8.450328697123862,1.4086713028761384
1758217988.285465,3.5687081813812256,9.493,8.4374667674233,1.0555332325766997
1758217988.2912722,3.5745153427124023,8.569,8.4232262849925,0.14577371500750047
1758217988.2970548,3.5802979469299316,8.684,8.407702414150597,0.27629758584940234
1758217988.3028166,3.586059808731079,8.564,8.390903169298664,0.1730968307013363
1758217988.3084297,3.591672897338867,9.191,8.373262609329872,0.8177373906701284
1758217988.3142667,3.5975098609924316,8.54,8.353586692293694,0.18641330770630482
1758217988.320053,3.6032962799072266,10.312,8.332744082636149,1.9792559173638509
1758217988.3259175,3.6091606616973877,9.052,8.310265834654672,0.7417341653453278
1758217988.3316746,3.614917755126953,6.792,8.28687573924007,-1.4948757392400704
1758217988.3373113,3.6205544471740723,8.238,8.262708407153607,-0.024708407153607226
1758217988.3430696,3.626312732696533,7.7,8.23672977087908,-0.5367297708790799
1758217988.3485956,3.631838798522949,9.11,8.210576703515745,0.8994232964842546
1758217988.3543203,3.637563467025757,8.128,8.18222564783845,-0.054225647838450186
1758217988.359951,3.6431941986083984,8.6,8.15309518366659,0.4469048163334097
1758217988.3661995,3.649442672729492,7.69,8.119329413333226,-0.4293294133332255
1758217988.37258,3.655823230743408,8.423,8.083293664559537,0.3397063354404626
1758217988.3789444,3.6621875762939453,8.703,8.045789988322399,0.6572100116776003
1758217988.3853061,3.6685492992401123,8.068,8.006752568390125,0.06124743160987478
1758217988.3920214,3.675264596939087,7.432,7.963873559854966,-0.531873559854966
1758217988.3984764,3.6817195415496826,7.693,7.921046939807464,-0.2280469398074647
1758217988.405135,3.688378095626831,7.803,7.875225022964194,-0.07222502296419364
1758217988.4114997,3.6947429180145264,8.035,7.8298723567607995,0.20512764323920063
1758217988.4179802,3.701223373413086,7.882,7.78214636926018,0.0998536307398199
1758217988.42455,3.7077932357788086,7.537,7.732175993867747,-0.1951759938677471
1758217988.4309638,3.7142069339752197,7.98,7.681863015096959,0.2981369849030413
1758217988.4375165,3.720759630203247,7.638,7.628908658028887,0.009091341971112499
1758217988.4438674,3.7271106243133545,7.276,7.576098647664571,-0.30009864766457106
1758217988.450541,3.7337841987609863,7.312,7.519041957320405,-0.20704195732040453
1758217988.4568887,3.7401318550109863,6.469,7.463295216700491,-0.9942952167004906
1758217988.463665,3.746908187866211,6.989,7.402207503456203,-0.41320750345620283
1758217988.4701953,3.7534384727478027,6.929,7.341810160496145,-0.4128101604961447
1758217988.476804,3.760047197341919,6.536,7.279173637935614,-0.7431736379356142
1758217988.4832926,3.766535758972168,6.608,7.216207280480931,-0.6082072804809311
1758217988.4898348,3.773077964782715,6.22,7.15126009995395,-0.93126009995395
1758217988.49632,3.7795631885528564,6.649,7.085444637459925,-0.4364446374599247
1758217988.502651,3.7858941555023193,5.954,7.0198303407011515,-1.0658303407011518
1758217988.508966,3.7922091484069824,6.682,6.953051564484449,-0.27105156448444845
1758217988.5157478,3.7989909648895264,6.017,6.879871731328768,-0.8628717313287675
1758217988.5221546,3.8053977489471436,6.065,6.809359782390743,-0.7443597823907426
1758217988.5287426,3.811985731124878,5.66,6.735471516491352,-1.0754715164913522
1758217988.5351803,3.8184235095977783,6.141,6.661928816262441,-0.5209288162624413
1758217988.5418458,3.8250889778137207,5.272,6.584406244116416,-1.3124062441164162
1758217988.5481834,3.8314266204833984,5.895,6.509410458262145,-0.614410458262145
1758217988.5545254,3.8377685546875,5.009,6.4331238894096705,-1.4241238894096702
1758217988.5613263,3.844569444656372,5.722,6.349955150515152,-0.6279551505151515
1758217988.5678182,3.8510613441467285,4.752,6.269267383398691,-1.517267383398691
1758217988.574324,3.857567071914673,5.037,6.187152922682336,-1.1501529226823362
1758217988.5808554,3.86409854888916,4.671,6.10346675222009,-1.4324667522200896
1758217988.5874338,3.8706769943237305,4.901,6.017933582413263,-1.116933582413263
1758217988.5937152,3.8769583702087402,4.453,5.9351130428220635,-1.4821130428220632
1758217988.6003666,3.8836097717285156,4.503,5.846206993872074,-1.3432069938720739
1758217988.6068876,3.8901307582855225,4.207,5.757857198376267,-1.5508571983762671
1758217988.6134741,3.8967173099517822,4.238,5.667444747808088,-1.4294447478080876
1758217988.6198294,3.9030725955963135,3.74,5.579105769050112,-1.8391057690501116
1758217988.6264987,3.9097418785095215,3.792,5.485258424880403,-1.693258424880403
1758217988.633285,3.9165282249450684,3.941,5.388581960167293,-1.4475819601672928
1758217988.6397278,3.92297101020813,3.627,5.295716113674043,-1.6687161136740434
1758217988.646088,3.929331064224243,3.457,5.203026001880083,-1.7460260018800833
1758217988.652583,3.935826063156128,3.677,5.107345602694195,-1.4303456026941945
1758217988.6592505,3.9424936771392822,3.117,5.008066715232232,-1.891066715232232
1758217988.6657536,3.9489967823028564,2.998,4.910227315769263,-1.9122273157692629
1758217988.6721303,3.955373525619507,3.297,4.813339995674107,-1.5163399956741066
1758217988.678734,3.961977243423462,2.82,4.712034015693432,-1.8920340156934325
1758217988.685513,3.9687561988830566,2.837,4.607035288025569,-1.7700352880255692
1758217988.6920416,3.9752848148345947,2.188,4.504973697762639,-2.316973697762639
1758217988.6984928,3.981735944747925,3.539,4.403237986678778,-0.8642379866787775
1758217988.7049854,3.9882285594940186,1.762,4.299980171796516,-2.5379801717965162
1758217988.7109601,3.9942033290863037,1.935,4.204206904409454,-2.269206904409454
1758217988.7173426,4.0005857944488525,2.102,4.101122264054252,-1.9991222640542525
1758217988.7239137,4.007156848907471,2.047,3.994174996334813,-1.9471749963348128
1758217988.7308233,4.014066457748413,2.035,3.880848150983617,-1.8458481509836169
1758217988.7373233,4.020566463470459,2.018,3.773448786617078,-1.755448786617078
1758217988.743576,4.026819229125977,1.465,3.6694322000727793,-2.2044322000727794
1758217988.7500887,4.033331871032715,0.812,3.560381694039156,-2.748381694039156
1758217988.7565708,4.039813995361328,1.542,3.45114388740745,-1.9091438874074498
1758217988.7629077,4.0461509227752686,0.421,3.343700864382423,-2.9227008643824233
1758217988.7696285,4.0528717041015625,1.872,3.2290685337897185,-1.3570685337897184
1758217988.7762353,4.059478521347046,1.288,3.115720497170326,-1.8277204971703258
1758217988.7826483,4.06589150428772,1.199,3.0050953270459977,-1.8060953270459976
1758217988.7892303,4.072473526000977,-0.271,2.8909602129013177,-3.1619602129013176
1758217988.7958364,4.079079627990723,0.706,2.7758263787173663,-2.0698263787173663
1758217988.8024392,4.085682392120361,0.484,2.6601931872969704,-2.1761931872969704
1758217988.8087585,4.092001676559448,-0.321,2.5490250321871537,-2.870025032187154
1758217988.8153481,4.098591327667236,0.469,2.4326038084131096,-1.9636038084131098
1758217988.8217974,4.105040550231934,-0.151,2.3181956410555022,-2.469195641055502
1758217988.8285353,4.111778497695923,-0.429,2.1981962236610184,-2.6271962236610182
