timestamp,frequency_hz
[1758207005659633792],2.18
[1758207005667936240],2.18
[1758207005676232906],2.18
[1758207005684539365],2.18
[1758207005693051031],2.18
[1758207005701026188],2.18
[1758207005708786448],2.18
[1758207005716296917],2.18
[1758207005723964469],2.18
[1758207005731361708],2.18
[1758207005738761552],2.18
[1758207005746156656],2.18
[1758207005753563635],2.18
[1758207005760345094],2.18
[1758207005766576135],2.18
[1758207005772358427],2.18
[1758207005778096292],2.18
[1758207005783872542],2.18
[1758207005789726865],2.18
[1758207005795418427],2.18
[1758207005800941865],2.18
[1758207005806682021],2.18
[1758207005812488635],2.18
[1758207005818355823],2.18
[1758207005824055615],2.18
[1758207005829867177],2.18
[1758207005835693792],2.18
[1758207005841440094],2.18
[1758207005847148219],2.18
[1758207005852856708],2.18
[1758207005858619833],2.18
[1758207005865102333],2.18
[1758207005871685771],2.18
[1758207005878208583],2.18
[1758207005884857229],2.18
[1758207005891346135],2.18
[1758207005897755146],2.18
[1758207005904547698],2.18
[1758207005911093219],2.18
[1758207005917556187],2.18
[1758207005924195458],2.18
[1758207005930834000],2.18
[1758207005937155719],2.18
[1758207005943913219],2.18
[1758207005950415510],2.18
[1758207005956860094],2.18
[1758207005962861083],2.17
[1758207005969025562],2.17
[1758207005974843844],2.17
[1758207005980609312],2.17
[1758207005986325250],2.17
[1758207005992051083],2.17
[1758207005997773114],2.17
[1758207006003255458],2.17
[1758207006009260614],2.17
[1758207006014978792],2.17
[1758207006020813323],2.17
[1758207006026476031],2.17
[1758207006032168271],2.17
[1758207006037216448],2.17
[1758207006042738271],2.17
[1758207006048302854],2.17
[1758207006053763062],2.17
[1758207006059629052],2.17
[1758207006066046760],2.17
[1758207006072690094],2.17
[1758207006079259156],2.17
[1758207006085697646],2.17
[1758207006092422021],2.17
[1758207006098774989],2.17
[1758207006105596448],2.17
[1758207006112058375],2.17
[1758207006118473739],2.17
[1758207006124874677],2.17
[1758207006131389989],2.17
[1758207006137693792],2.17
[1758207006144214417],2.17
[1758207006150865094],2.17
[1758207006157160823],2.17
[1758207006163285042],2.17
[1758207006168820667],2.17
[1758207006174323896],2.17
[1758207006180065875],2.17
[1758207006185794885],2.17
[1758207006191498739],2.17
[1758207006197188687],2.17
[1758207006202867802],2.17
[1758207006208335041],2.17
[1758207006214063166],2.17
[1758207006219634885],2.17
[1758207006225319156],2.17
[1758207006231040041],2.17
[1758207006236721500],2.17
[1758207006242426291],2.17
[1758207006248103114],2.17
[1758207006253800771],2.17
[1758207006259661760],2.17
[1758207006265929312],2.17
[1758207006272819989],2.17
[1758207006279118791],2.17
[1758207006285633166],2.17
[1758207006292301552],2.17
[1758207006298759364],2.17
[1758207006305276604],2.17
[1758207006311728323],2.17
[1758207006318061812],2.17
[1758207006324835041],2.17
[1758207006331324573],2.17
[1758207006338110458],2.17
[1758207006344569156],2.17
[1758207006350901031],2.17
[1758207006357692385],2.17
[1758207006363600823],2.17
[1758207006369513062],2.17
[1758207006375260823],2.17
[1758207006381015771],2.17
[1758207006386666656],2.17
[1758207006392554208],2.17
[1758207006398510510],2.17
[1758207006404207593],2.17
[1758207006410020771],2.17
[1758207006415766552],2.17
[1758207006421776864],2.17
[1758207006427943687],2.18
[1758207006433746812],2.18
[1758207006439575302],2.18
[1758207006445342958],2.18
[1758207006451249312],2.18
[1758207006457046396],2.18
[1758207006462890510],2.18
[1758207006468603166],2.18
[1758207006474255458],2.18
[1758207006480147698],2.18
[1758207006485840614],2.18
[1758207006491871187],2.18
[1758207006497644104],2.18
[1758207006503491500],2.18
[1758207006509375823],2.18
[1758207006515181708],2.18
[1758207006520936968],2.18
[1758207006526656083],2.18
[1758207006532436812],2.18
[1758207006538156708],2.18
[1758207006543958948],2.18
[1758207006549882593],2.18
[1758207006555640302],2.18
[1758207006561751187],2.18
[1758207006568252229],2.18
[1758207006574724468],2.18
[1758207006581357541],2.18
[1758207006587925666],2.18
[1758207006594652906],2.18
[1758207006601213375],2.18
[1758207006607665718],2.18
[1758207006614110198],2.18
[1758207006620787333],2.18
[1758207006627401812],2.18
[1758207006633927854],2.18
[1758207006640363166],2.18
[1758207006647093531],2.18
[1758207006653563583],2.18
[1758207006660133948],2.18
[1758207006666547385],2.18
[1758207006673055302],2.18
[1758207006679537437],2.18
[1758207006686026395],2.18
[1758207006692483791],2.18
[1758207006699054885],2.18
[1758207006705551395],2.18
[1758207006712040979],2.18
[1758207006718518010],2.18
[1758207006725027125],2.18
[1758207006731565614],2.18
[1758207006738038791],2.18
[1758207006744381083],2.18
[1758207006751026083],2.18
[1758207006757817541],2.18
[1758207006763836760],2.18
[1758207006769641812],2.18
[1758207006775410093],2.18
[1758207006781214052],2.18
[1758207006786975823],2.18
[1758207006792738583],2.18
[1758207006798542125],2.18
[1758207006804190458],2.18
[1758207006810049000],2.18
[1758207006815933323],2.18
[1758207006821721864],2.18
[1758207006827466552],2.18
[1758207006832934989],2.18
[1758207006838714833],2.18
[1758207006844605666],2.18
[1758207006850391291],2.18
[1758207006856080197],2.18
[1758207006862037802],2.18
[1758207006868482854],2.18
[1758207006874592958],2.18
[1758207006881710406],2.2
[1758207006888047906],2.2
[1758207006894877541],2.2
[1758207006901673010],2.2
[1758207006908333062],2.2
[1758207006915245354],2.2
[1758207006921703583],2.2
[1758207006928189000],2.2
[1758207006934923166],2.2
[1758207006941437385],2.2
[1758207006947758062],2.2
[1758207006954343322],2.2
[1758207006961040406],2.2
[1758207006967839677],2.2
[1758207006974320562],2.2
[1758207006980704885],2.2
[1758207006987060458],2.2
[1758207006993787177],2.2
[1758207007000279572],2.2
[1758207007006907125],2.2
[1758207007013393322],2.2
[1758207007019917541],2.2
[1758207007026372854],2.2
[1758207007032842906],2.2
[1758207007039322125],2.2
[1758207007045795718],2.2
[1758207007052192072],2.2
[1758207007058947802],2.2
[1758207007064998427],2.2
[1758207007070844729],2.2
[1758207007076601604],2.2
[1758207007082364729],2.2
[1758207007088126395],2.2
[1758207007093884208],2.2
[1758207007099566135],2.2
[1758207007105512385],2.2
[1758207007111283947],2.2
[1758207007117046499],2.2
[1758207007122851812],2.2
[1758207007128663218],2.2
[1758207007134379156],2.2
[1758207007140355979],2.2
[1758207007146077020],2.2
[1758207007152029572],2.2
[1758207007157851083],2.2
[1758207007163612854],2.2
[1758207007169387124],2.2
[1758207007174782802],2.2
[1758207007180580458],2.2
[1758207007186380666],2.2
[1758207007192052645],2.2
[1758207007197709729],2.2
[1758207007203362749],2.2
[1758207007208869677],2.2
[1758207007214605666],2.2
[1758207007220225406],2.2
[1758207007225670458],2.2
[1758207007231429156],2.2
[1758207007237105666],2.2
[1758207007242805145],2.2
[1758207007248495302],2.2
[1758207007254284781],2.2
[1758207007260081083],2.2
[1758207007266348322],2.2
[1758207007272972645],2.2
[1758207007279457541],2.2
[1758207007285944156],2.2
[1758207007292410562],2.2
[1758207007298823583],2.2
[1758207007305341031],2.2
[1758207007311941187],2.2
[1758207007318372437],2.2
[1758207007324855822],2.2
[1758207007331391916],2.2
[1758207007337853531],2.16
[1758207007344797541],2.16
[1758207007351236604],2.16
[1758207007357883426],2.16
[1758207007364377906],2.16
[1758207007371175822],2.16
[1758207007377681395],2.16
[1758207007384187958],2.16
[1758207007390709312],2.16
[1758207007397387489],2.16
[1758207007403865145],2.16
[1758207007410470145],2.16
[1758207007417038531],2.16
[1758207007423497281],2.16
[1758207007430004937],2.16
[1758207007436329156],2.16
[1758207007442873218],2.16
[1758207007449703739],2.16
[1758207007456178635],2.16
[1758207007462615510],2.16
[1758207007469265822],2.16
[1758207007475877072],2.16
[1758207007482447541],2.16
[1758207007488982853],2.16
[1758207007495242489],2.16
[1758207007501870197],2.16
[1758207007508668114],2.16
[1758207007515070562],2.16
[1758207007521837333],2.16
[1758207007528088635],2.16
[1758207007534858531],2.16
[1758207007541219416],2.16
[1758207007547554624],2.16
[1758207007554136812],2.16
[1758207007560781031],2.16
[1758207007567110926],2.16
[1758207007572837958],2.16
[1758207007578607697],2.16
[1758207007584431603],2.16
[1758207007590124781],2.16
[1758207007595952645],2.16
[1758207007601648322],2.16
[1758207007607332593],2.16
[1758207007613071551],2.16
[1758207007618938114],2.16
[1758207007624564364],2.16
[1758207007629762020],2.16
[1758207007635212281],2.16
[1758207007640967489],2.16
[1758207007646667124],2.16
[1758207007652115822],2.16
[1758207007657603218],2.16
[1758207007663410510],2.16
[1758207007670060510],2.16
[1758207007676723531],2.16
[1758207007682671656],2.16
[1758207007689426447],2.16
[1758207007696085614],2.16
[1758207007702544937],2.16
[1758207007708969833],2.16
[1758207007715334051],2.16
[1758207007721861030],2.16
[1758207007728351603],2.16
[1758207007734968166],2.16
[1758207007741523478],2.16
[1758207007748294208],2.16
[1758207007754773947],2.16
[1758207007761324572],2.16
[1758207007767272905],2.16
[1758207007773189572],2.16
[1758207007778942958],2.16
[1758207007784619416],2.16
[1758207007790460197],2.16
[1758207007796129051],2.18
[1758207007802312176],2.18
[1758207007807955718],2.18
[1758207007813598530],2.18
[1758207007819343947],2.18
[1758207007825059416],2.18
[1758207007830897020],2.18
[1758207007836571291],2.18
[1758207007842290353],2.18
[1758207007847394520],2.18
[1758207007853157020],2.18
[1758207007858881499],2.18
[1758207007864744155],2.18
[1758207007871310978],2.18
[1758207007878012958],2.18
[1758207007884700718],2.18
[1758207007891397228],2.18
[1758207007898166812],2.18
[1758207007904961916],2.18
[1758207007911587280],2.18
[1758207007918058322],2.18
[1758207007924563270],2.18
[1758207007930949572],2.18
[1758207007937303270],2.18
[1758207007944058947],2.18
[1758207007950594885],2.18
[1758207007957071395],2.18
[1758207007963536499],2.18
[1758207007970044676],2.18
[1758207007976552385],2.18
[1758207007983010770],2.18
[1758207007989778218],2.18
[1758207007996251603],2.18
[1758207008002738010],2.18
[1758207008009221655],2.18
[1758207008015681030],2.18
[1758207008022204520],2.18
[1758207008028597332],2.18
[1758207008034616603],2.18
[1758207008041479780],2.18
[1758207008047974416],2.18
[1758207008054442593],2.18
[1758207008060847437],2.18
[1758207008067091082],2.18
[1758207008073014051],2.18
[1758207008078763791],2.18
[1758207008084546030],2.18
[1758207008090377228],2.18
[1758207008096117853],2.18
[1758207008101869832],2.18
[1758207008107616551],2.18
[1758207008113490353],2.18
[1758207008119287957],2.18
[1758207008125044572],2.18
[1758207008130892437],2.18
[1758207008136590093],2.18
[1758207008142425614],2.18
[1758207008148125666],2.18
[1758207008153853895],2.18
[1758207008159393270],2.18
[1758207008165223478],2.18
[1758207008171666968],2.18
[1758207008178040041],2.18
[1758207008184643062],2.18
[1758207008191552020],2.18
[1758207008197997072],2.18
[1758207008204541343],2.18
[1758207008211126291],2.18
[1758207008217695405],2.18
[1758207008224472437],2.18
[1758207008231024728],2.18
[1758207008237593895],2.18
[1758207008244106655],2.18
[1758207008250481655],2.2
[1758207008257334312],2.2
[1758207008264078739],2.2
[1758207008270047020],2.2
[1758207008276747124],2.2
[1758207008283568530],2.2
[1758207008290171239],2.2
[1758207008296475405],2.2
[1758207008303245093],2.2
[1758207008309910457],2.2
[1758207008316409937],2.2
[1758207008322936343],2.2
[1758207008329281551],2.2
[1758207008336041343],2.2
[1758207008342390197],2.2
[1758207008349003530],2.2
[1758207008355713009],2.2
[1758207008362199884],2.2
[1758207008368319468],2.2
[1758207008374088166],2.2
[1758207008380000301],2.2
[1758207008385633530],2.2
[1758207008391373426],2.2
[1758207008397272072],2.2
[1758207008402967072],2.2
[1758207008408749259],2.2
[1758207008414361811],2.2
[1758207008419898791],2.2
[1758207008425592801],2.2
[1758207008431280197],2.2
[1758207008436975874],2.2
[1758207008442446655],2.2
[1758207008448144780],2.2
[1758207008453668843],2.2
[1758207008459263009],2.2
[1758207008465017228],2.2
[1758207008471401030],2.2
[1758207008477790457],2.2
[1758207008484425197],2.2
[1758207008490836759],2.2
[1758207008497177697],2.2
[1758207008503778634],2.2
[1758207008510390509],2.2
[1758207008516968686],2.2
[1758207008523316603],2.2
[1758207008529928739],2.2
[1758207008536556655],2.2
[1758207008543358114],2.2
[1758207008549846239],2.2
[1758207008556310926],2.2
[1758207008562794832],2.2
[1758207008568410978],2.2
[1758207008574381239],2.2
[1758207008580408061],2.2
[1758207008586308166],2.2
[1758207008592137332],2.2
[1758207008597971134],2.2
[1758207008603703791],2.2
[1758207008609499416],2.2
[1758207008615328895],2.2
[1758207008621059103],2.2
[1758207008627012905],2.2
[1758207008632780509],2.2
[1758207008638545770],2.2
[1758207008644199780],2.2
[1758207008650020509],2.2
[1758207008655862124],2.2
[1758207008661604520],2.2
[1758207008667285145],2.2
[1758207008673112020],2.2
[1758207008678841759],2.2
[1758207008684599207],2.2
[1758207008689913895],2.2
[1758207008695707645],2.2
[1758207008701427645],2.2
[1758207008707211238],2.2
[1758207008712744572],2.17
[1758207008718845822],2.17
[1758207008724549572],2.17
[1758207008730266291],2.17
[1758207008735945874],2.17
[1758207008741631030],2.17
[1758207008747445249],2.17
[1758207008753148374],2.17
[1758207008758652957],2.17
[1758207008764220718],2.17
[1758207008770371186],2.17
[1758207008776771134],2.17
[1758207008783425718],2.17
[1758207008789800613],2.17
[1758207008796394572],2.17
[1758207008803035978],2.17
[1758207008809660509],2.17
[1758207008816150197],2.17
[1758207008822625040],2.17
[1758207008829093947],2.17
[1758207008835574676],2.17
[1758207008842042488],2.17
[1758207008848603113],2.17
[1758207008855057384],2.17
[1758207008861506395],2.17
[1758207008867935770],2.17
[1758207008874420197],2.17
[1758207008880831499],2.17
[1758207008887612280],2.17
[1758207008894094103],2.17
[1758207008900472540],2.17
[1758207008906779832],2.17
[1758207008913407488],2.17
[1758207008920218009],2.17
[1758207008926691863],2.17
[1758207008933188999],2.17
[1758207008939597593],2.17
[1758207008946364363],2.17
[1758207008952882124],2.17
[1758207008959373426],2.17
[1758207008965851499],2.17
[1758207008971908322],2.17
[1758207008977616915],2.17
[1758207008983365978],2.17
[1758207008989219780],2.17
[1758207008995045613],2.17
[1758207009000909728],2.17
[1758207009006677072],2.17
[1758207009012353165],2.17
[1758207009018496186],2.17
[1758207009024251967],2.17
[1758207009029928217],2.17
[1758207009035848322],2.17
[1758207009041543270],2.17
[1758207009047200040],2.17
[1758207009053070874],2.17
[1758207009058756499],2.17
[1758207009064382749],2.17
[1758207009070734780],2.17
[1758207009077109415],2.17
[1758207009083876759],2.17
[1758207009090442592],2.17
[1758207009096909467],2.17
[1758207009103425457],2.17
[1758207009109887488],2.17
[1758207009116365665],2.17
[1758207009122800665],2.17
[1758207009129110665],2.17
[1758207009135926811],2.17
[1758207009142443322],2.17
[1758207009149039259],2.17
[1758207009155536915],2.17
[1758207009162013165],2.17
[1758207009168512540],2.19
[1758207009175265926],2.19
[1758207009181802436],2.19
[1758207009188164728],2.19
[1758207009194767645],2.19
[1758207009201449936],2.19
[1758207009207800353],2.19
[1758207009214593999],2.19
[1758207009220292957],2.19
[1758207009226655926],2.19
[1758207009233188061],2.19
[1758207009239770249],2.19
[1758207009246312853],2.19
[1758207009252753686],2.19
[1758207009259786863],2.19
[1758207009266483165],2.19
[1758207009272348113],2.19
[1758207009278109884],2.19
[1758207009283870353],2.19
[1758207009289765509],2.19
[1758207009295541915],2.19
[1758207009301292384],2.19
[1758207009307055197],2.19
[1758207009312846811],2.19
[1758207009318614936],2.19
[1758207009324373322],2.19
[1758207009330146447],2.19
[1758207009335944936],2.19
[1758207009341650926],2.19
[1758207009347542801],2.19
[1758207009353315457],2.19
[1758207009359196499],2.19
[1758207009365019311],2.19
[1758207009370861342],2.19
[1758207009376568842],2.19
[1758207009382354572],2.19
[1758207009388079884],2.19
[1758207009393730040],2.19
[1758207009399421551],2.19
[1758207009405003738],2.19
[1758207009410842905],2.19
[1758207009416531863],2.19
[1758207009422240197],2.19
[1758207009427916915],2.19
[1758207009433744103],2.19
[1758207009439477957],2.19
[1758207009445009415],2.19
[1758207009450792280],2.19
[1758207009456474155],2.19
[1758207009462224624],2.19
[1758207009467851915],2.19
[1758207009474268738],2.19
[1758207009480825509],2.19
[1758207009487530353],2.19
[1758207009494323061],2.19
[1758207009500834728],2.19
[1758207009507275196],2.19
[1758207009513724832],2.19
[1758207009520241394],2.19
[1758207009526682384],2.19
[1758207009533030509],2.19
[1758207009539746551],2.19
[1758207009546337853],2.19
[1758207009552909832],2.19
[1758207009559780196],2.19
[1758207009566141863],2.19
