timestamp,x1,y1,z1,x2,y2,z2
[1758212628582292297],7.851,-3.917,5.236,,,
[1758212628589455578],8.138,-4.125,5.294,,,
[1758212628596529120],10.432,-4.729,5.246,,,
[1758212628603591985],10.693,-5.191,4.946,,,
[1758212628610395578],10.853,-5.617,4.003,,,
[1758212628617094485],12.651,-5.851,2.617,,,
[1758212628624206308],13.242,-6.254,2.042,,,
[1758212628630813860],11.885,-6.139,0.867,,,
[1758212628637954276],12.699,-5.703,-0.311,,,
[1758212628644271828],11.605,-5.49,-0.256,,,
[1758212628650865891],9.759,-4.987,-0.675,,,
[1758212628657346308],10.568,-4.518,-0.915,,,
[1758212628663934641],9.618,-4.494,-1.006,,,
[1758212628670533860],7.647,-3.852,-0.338,,,
[1758212628677071672],8.236,-3.306,0.072,,,
[1758212628682706047],7.125,-3.077,0.936,,,
[1758212628688532037],5.674,-2.72,1.92,,,
[1758212628693699328],6.819,-2.806,2.863,,,
[1758212628698814016],5.447,-2.509,3.287,,,
[1758212628703921620],7.317,-2.947,3.548,,,
[1758212628709028651],6.57,-3.168,4.089,,,
[1758212628714202193],8.535,-3.941,4.815,,,
[1758212628719451099],7.666,-4.008,5.064,,,
[1758212628724851985],9.682,-4.367,5.619,,,
[1758212628729975005],8.523,-4.482,5.289,,,
[1758212628735191568],11.109,-5.128,5.078,,,
[1758212628740328755],10.092,-5.1,5.294,,,
[1758212628745455005],11.949,-5.425,4.005,,,
[1758212628750575162],11.329,-5.796,3.668,,,
[1758212628755753912],12.629,-5.837,2.523,,,
[1758212628761010422],11.775,-6.014,2.112,,,
[1758212628766137610],13.202,-6.273,0.876,,,
[1758212628771248755],11.858,-6.256,0.302,,,
[1758212628776379953],12.378,-5.765,-0.199,,,
[1758212628781503495],10.398,-5.327,-0.364,,,
[1758212628786724745],10.685,-4.752,-0.982,,,
[1758212628791856776],9.725,-4.879,-0.649,,,
[1758212628798194537],8.882,-4.41,-1.168,,,
[1758212628803775995],9.325,-4.161,-1.015,,,
[1758212628808957714],7.228,-3.632,-0.658,,,
[1758212628814070943],7.977,-3.433,0.611,,,
[1758212628819207089],5.914,-2.95,1.48,,,
[1758212628824365735],7.154,-3.029,1.887,,,
[1758212628829469953],5.43,-2.682,2.727,,,
[1758212628835055995],6.737,-3.019,3.311,,,
[1758212628840181880],5.55,-2.763,3.275,,,
[1758212628845283808],7.784,-3.438,3.649,,,
[1758212628850403443],7.013,-3.527,4.882,,,
[1758212628855553235],8.701,-3.996,4.918,,,
[1758212628860646568],8.116,-4.19,5.126,,,
[1758212628865746516],9.934,-4.496,5.169,,,
[1758212628870851203],9.634,-4.87,5.289,,,
[1758212628876028547],11.291,-4.97,4.968,,,
[1758212628881220370],10.611,-5.576,4.235,,,
[1758212628886484589],12.383,-5.792,3.27,,,
[1758212628891628078],11.779,-5.986,3.021,,,
[1758212628896789537],12.747,-5.844,2.126,,,
[1758212628901884224],12.237,-6.299,1.379,,,
[1758212628907003078],12.591,-5.854,0.445,,,
[1758212628912589693],11.909,-5.871,0.074,,,
[1758212628917779120],10.925,-5.171,-0.345,,,
[1758212628923017401],10.961,-5.279,-0.275,,,
[1758212628928144380],9.309,-4.781,-1.276,,,
[1758212628933338599],9.826,-4.487,-1.427,,,
[1758212628938497870],8.183,-4.073,-1.247,,,
[1758212628945773443],8.722,-3.895,-0.73,,,
[1758212628951467662],6.639,-3.259,0.917,,,
[1758212628956611464],7.154,-3.06,1.444,,,
[1758212628961722662],5.684,-2.787,1.599,,,
[1758212628966867193],6.524,-2.574,2.485,,,
[1758212628971978391],5.576,-2.828,3.788,,,
[1758212628977126828],6.464,-2.614,3.893,,,
[1758212628982346203],7.216,-3.376,4.374,,,
[1758212628987561047],7.791,-3.687,4.326,,,
[1758212628992794485],8.571,-3.852,5.25,,,
[1758212628998005735],8.875,-4.192,4.997,,,
[1758212629003126412],9.653,-4.812,5.294,,,
[1758212629008241151],9.651,-4.803,4.872,,,
[1758212629013378703],11.382,-5.452,4.642,,,
[1758212629019036464],10.693,-5.578,3.879,,,
[1758212629024187505],12.531,-6.055,3.333,,,
[1758212629029323755],11.423,-5.981,2.71,,,
[1758212629034554016],13.396,-6.316,2.184,,,
[1758212629039719485],12.036,-6.151,1.238,,,
[1758212629044850162],13.451,-6.163,0.608,,,
[1758212629049980057],10.91,-5.763,0.136,,,
[1758212629055175214],11.887,-5.198,-0.711,,,
[1758212629063784849],10.424,-4.841,-0.788,,,
[1758212629070108182],8.49,-4.542,-1.077,,,
[1758212629075358755],9.251,-4.022,-0.974,,,
[1758212629080529172],7.487,-3.749,-0.206,,,
[1758212629085757766],8.068,-3.395,-0.05,,,
[1758212629090867089],6.175,-3.156,0.503,,,
[1758212629095977766],7.187,-2.789,1.872,,,
[1758212629101078182],5.801,-2.703,2.492,,,
[1758212629106211047],6.84,-2.636,2.83,,,
[1758212629111393182],5.533,-2.847,3.419,,,
[1758212629116651203],6.838,-2.998,4.037,,,
[1758212629121774120],7.365,-3.764,4.638,,,
[1758212629128264589],8.083,-3.783,4.997,,,
[1758212629133530734],9.45,-4.331,5.452,,,
[1758212629138629068],8.624,-4.417,5.2,,,
[1758212629143780891],10.855,-5.112,4.942,,,
[1758212629148900682],10.087,-4.968,4.781,,,
[1758212629154008651],11.892,-5.715,4.599,,,
[1758212629159130526],11.092,-5.653,3.189,,,
[1758212629164288234],12.682,-6.091,2.547,,,
[1758212629169739432],11.629,-6.203,1.772,,,
[1758212629174980891],13.125,-6.158,1.128,,,
[1758212629180103443],11.897,-5.921,0.826,,,
[1758212629185330474],12.538,-5.957,0.074,,,
[1758212629190442089],10.206,-5.26,-0.115,,,
[1758212629195540005],11.186,-4.831,-0.582,,,
[1758212629200645109],9.409,-4.8,-1.207,,,
[1758212629205794641],10.168,-4.475,-1.468,,,
[1758212629210966672],8.442,-4.144,-0.955,,,
[1758212629216202037],8.614,-3.687,-1.171,,,
[1758212629221330995],7.353,-3.486,-0.031,,,
[1758212629226464484],7.796,-3.215,0.924,,,
[1758212629231607453],5.911,-3.055,1.791,,,
[1758212629237213807],6.385,-2.626,2.052,,,
[1758212629242389745],5.904,-2.796,2.758,,,
[1758212629247502349],6.287,-2.456,3.809,,,
[1758212629252724849],6.637,-3.361,4.36,,,
[1758212629257889641],7.468,-3.527,4.207,,,
[1758212629263015630],8.66,-3.893,5.001,,,
[1758212629268131203],8.282,-3.704,5.047,,,
[1758212629273286568],9.395,-4.226,5.555,,,
[1758212629279533495],9.055,-4.731,4.937,,,
[1758212629285198859],11.238,-5.09,4.391,,,
[1758212629290338703],10.463,-5.598,3.752,,,
[1758212629295452297],12.584,-5.942,3.405,,,
[1758212629300565787],11.349,-5.962,2.586,,,
[1758212629305698078],13.305,-6.167,1.903,,,
[1758212629310820995],11.744,-6.237,1.401,,,
[1758212629315958755],13.012,-6.158,0.713,,,
[1758212629321076099],11.322,-5.856,0.948,,,
[1758212629326340891],11.581,-5.121,0.105,,,
[1758212629331536880],10.309,-4.908,-0.587,,,
[1758212629336728755],10.671,-4.506,-0.922,,,
[1758212629341868547],9.165,-4.776,-1.322,,,
[1758212629347529849],8.988,-4.104,-0.931,,,
[1758212629352748182],8.176,-3.958,-0.445,,,
[1758212629357875786],7.738,-3.333,-0.57,,,
[1758212629363009432],7.434,-3.287,0.608,,,
[1758212629368117245],6.084,-2.684,1.386,,,
[1758212629373235474],6.723,-2.626,2.239,,,
[1758212629378340578],5.619,-2.55,2.897,,,
[1758212629383596516],6.725,-2.926,3.287,,,
[1758212629388785526],6.069,-2.957,4.197,,,
[1758212629394401880],8.392,-3.723,4.805,,,
[1758212629399541359],7.245,-3.735,4.872,,,
[1758212629404660891],9.304,-4.245,4.793,,,
[1758212629409767245],8.339,-4.305,5.219,,,
[1758212629414914849],10.429,-4.642,5.009,,,
[1758212629420023547],9.601,-4.992,4.647,,,
[1758212629425139432],11.554,-5.351,4.111,,,
[1758212629430266047],10.937,-5.744,2.998,,,
[1758212629435586776],12.941,-5.99,2.392,,,
[1758212629440707557],11.588,-6.05,1.899,,,
[1758212629445824380],13.185,-6.144,1.616,,,
[1758212629450955891],11.983,-6.093,0.843,,,
[1758212629457484953],11.985,-5.607,0.304,,,
[1758212629463843026],11.717,-5.409,-0.247,,,
[1758212629469060161],9.881,-4.911,-0.697,,,
[1758212629474203703],10.549,-4.939,-0.8,,,
[1758212629479332401],8.564,-4.482,-0.867,,,
[1758212629484552245],9.263,-4.3,-0.464,,,
[1758212629489721255],7.276,-3.795,-0.548,,,
[1758212629494858703],8.219,-3.555,0.433,,,
[1758212629500318964],5.978,-2.928,0.919,,,
[1758212629505497349],7.197,-2.885,1.31,,,
[1758212629510738859],5.363,-2.607,2.049,,,
[1758212629515861620],6.601,-3.057,2.806,,,
[1758212629520962922],5.327,-2.911,3.859,,,
[1758212629526073182],7.362,-2.971,4.013,,,
[1758212629531188703],6.895,-3.426,4.843,,,
[1758212629536414641],8.724,-3.874,4.767,,,
[1758212629541527557],8.375,-4.051,5.148,,,
[1758212629546708338],9.522,-4.355,5.143,,,
[1758212629551910266],9.524,-5.037,5.48,,,
[1758212629557034901],10.429,-4.86,4.669,,,
[1758212629562586932],11.648,-5.643,4.559,,,
[1758212629567718807],11.636,-5.636,3.254,,,
[1758212629572884120],12.445,-6.048,2.844,,,
[1758212629578012974],12.354,-6.086,1.824,,,
[1758212629583240578],12.802,-6.194,1.422,,,
[1758212629588372870],12.416,-5.926,0.385,,,
[1758212629593535682],12.234,-6.009,0.699,,,
[1758212629598655995],10.42,-5.095,-0.014,,,
[1758212629603797818],11.258,-5.085,-0.163,,,
[1758212629609392870],9.275,-4.719,-0.69,,,
[1758212629614541880],9.977,-4.757,-1.094,,,
[1758212629619665057],8.018,-4.152,-1.152,,,
[1758212629624800891],8.966,-3.974,-1.137,,,
[1758212629629911620],6.871,-3.725,-0.46,,,
[1758212629635091828],7.673,-3.285,0.699,,,
[1758212629640197713],5.897,-2.993,1.846,,,
[1758212629645338547],7.142,-2.935,2.26,,,
[1758212629650512453],5.329,-2.734,2.801,,,
[1758212629655613859],7.053,-2.806,3.323,,,
[1758212629662828495],7.175,-3.27,3.867,,,
[1758212629667961568],7.513,-3.639,4.245,,,
[1758212629673087401],8.792,-4.025,4.604,,,
[1758212629678189380],8.358,-3.833,5.239,,,
