timestamp,x1,y1,z1,x2,y2,z2
[1758206100065488935],,,,0.536,-9.728,-1.039
[1758206100072594976],,,,0.723,-9.615,-0.965
[1758206100080033726],,,,0.551,-9.661,-1.183
[1758206100087108935],,,,0.522,-9.665,-1.176
[1758206100094206122],,,,0.529,-9.56,-0.814
[1758206100101248466],,,,0.543,-9.589,-1.156
[1758206100108263153],,,,0.563,-9.606,-1.013
[1758206100114983987],,,,0.687,-9.768,-1.085
[1758206100122099664],,,,0.539,-9.594,-1.018
[1758206100128485862],,,,0.515,-9.802,-0.972
[1758206100135174716],,,,0.589,-9.522,-0.979
[1758206100141687216],,,,0.448,-9.644,-1.221
[1758206100148178987],,,,0.548,-9.534,-0.912
[1758206100154312945],,,,0.682,-9.618,-1.075
[1758206100160665445],,,,0.584,-9.589,-1.128
[1758206100167740132],,,,0.378,-9.558,-0.965
[1758206100174407216],,,,0.579,-9.634,-1.008
[1758206100180957632],,,,0.498,-9.651,-0.86
[1758206100186613518],,,,0.606,-9.606,-1.03
[1758206100191951591],,,,0.551,-9.792,-0.977
[1758206100197192112],,,,0.433,-9.574,-0.948
[1758206100202391851],,,,0.752,-9.517,-0.898
[1758206100207631122],,,,0.551,-9.634,-1.061
[1758206100213019091],,,,0.606,-9.687,-0.982
[1758206100218239351],,,,0.532,-9.641,-1.008
[1758206100223430341],,,,0.654,-9.792,-0.929
[1758206100229079716],,,,0.488,-9.706,-1.053
[1758206100234346226],,,,0.445,-9.728,-0.939
[1758206100239545914],,,,0.369,-9.778,-0.986
[1758206100244708414],,,,0.534,-9.634,-0.838
[1758206100250022216],,,,0.558,-9.572,-0.845
[1758206100255303049],,,,0.764,-9.586,-1.037
[1758206100260544247],,,,0.603,-9.639,-0.953
[1758206100265693622],,,,0.479,-9.601,-0.869
[1758206100270863101],,,,0.536,-9.61,-0.821
[1758206100277207789],,,,0.553,-9.613,-0.836
[1758206100283844612],,,,0.462,-9.677,-1.075
[1758206100289219403],,,,0.56,-9.622,-0.824
[1758206100294356903],,,,0.575,-9.527,-0.998
[1758206100299511851],,,,0.517,-9.543,-0.881
[1758206100304649299],,,,0.476,-9.558,-1.07
