timestamp,frequency_hz
[1758211398054650527],0.09
[1758211410477175210],1.92
[1758211411557530886],1.92
[1758211412590002240],1.92
[1758211412598753751],1.92
[1758211412607777032],1.92
[1758211412614679063],1.92
[1758211412621530313],1.92
[1758211412628557344],1.92
[1758211412635693959],1.92
[1758211412642657501],1.92
[1758211412650074324],1.92
[1758211412656864115],1.92
[1758211412663922761],1.92
[1758211412671210574],1.92
[1758211412678390469],1.92
[1758211412685385157],1.92
[1758211412692478230],1.92
[1758211412699817813],1.92
[1758211412706610417],1.92
[1758211412713621459],1.92
[1758211412720647240],1.92
[1758211412728254636],1.92
[1758211412735200105],1.92
[1758211412742202865],1.92
[1758211412749300417],1.92
[1758211412755911042],1.92
[1758211412762469792],1.92
[1758211412768606042],1.92
[1758211412775218230],1.92
[1758211412781382292],1.92
[1758211412787579376],1.92
[1758211412793470365],1.92
[1758211412799781094],1.92
[1758211412805582917],1.92
[1758211412811354115],1.92
[1758211412818276563],1.92
[1758211412824486980],1.92
[1758211412830705313],1.92
[1758211412836566042],1.92
[1758211412842119688],1.92
[1758211413882722708],1.92
[1758211413890044219],1.92
[1758211413899232500],1.92
[1758211413906479740],1.92
[1758211413913460000],1.92
[1758211413921133490],1.92
[1758211413927944531],1.92
[1758211417003432186],1.92
[1758211417012207134],1.92
[1758211417020413645],1.92
[1758211417028422811],1.92
[1758211417035690416],1.92
[1758211417043144582],1.92
[1758211417050441718],1.92
[1758211417058083072],1.92
[1758211417065515207],1.92
[1758211417072351822],1.92
[1758211417078800416],1.92
[1758211417085403384],1.92
[1758211417091249270],1.92
[1758211417098482655],1.92
[1758211417105068853],1.92
[1758211417111548697],1.92
[1758211417117727186],1.92
[1758211417123829686],1.92
[1758211417130626718],1.92
[1758211417136433020],1.92
[1758211417142311718],1.92
[1758211417148611718],1.92
[1758211417154146926],1.92
[1758211417160168905],1.92
[1758211417165647759],1.92
[1758211418229647186],0.1
[1758211419274451925],2.66
[1758211419284080415],2.66
[1758211419290636769],2.66
[1758211419297131821],2.66
[1758211419303052550],2.66
[1758211419309379790],2.66
[1758211419315768488],2.66
