timestamp,x1,y1,z1,x2,y2,z2
[1758207029887089980],,,,0.328,0.151,9.606
[1758207029893613210],,,,0.417,-0.275,9.883
[1758207029900166126],,,,0.297,0.464,9.613
[1758207029906519980],,,,0.302,-0.409,9.804
[1758207029913132220],,,,0.316,-0.23,10.087
[1758207029919451699],,,,0.251,0.608,9.735
[1758207029926326751],,,,0.275,-0.357,10.096
[1758207029932334720],,,,0.053,-0.302,9.883
[1758207029938181699],,,,0.17,0.11,9.859
[1758207029943933991],,,,0.187,-0.496,9.737
[1758207029949791335],,,,0.127,0.505,9.694
[1758207029955549460],,,,0.156,-0.294,10.068
[1758207029961307793],,,,-0.036,0.208,10.302
[1758207029967047845],,,,-0.091,0.036,9.843
[1758207029972809564],,,,-0.103,-0.237,9.886
[1758207029978514720],,,,-0.065,0.486,9.998
[1758207029984264824],,,,-0.002,-0.52,9.816
[1758207029989911022],,,,-0.263,0.373,9.658
[1758207029995770189],,,,-0.127,-0.302,9.972
[1758207030001557064],,,,-0.172,-0.038,9.857
[1758207030007384147],,,,-0.096,-0.096,9.862
[1758207030013149564],,,,-0.294,-0.323,9.919
[1758207030018895553],,,,-0.29,0.29,10.082
[1758207030024743262],,,,-0.335,-0.505,9.902
[1758207030030755866],,,,-0.273,0.079,9.747
[1758207030036520970],,,,-0.438,0.012,9.943
[1758207030042315866],,,,-0.247,-0.029,9.946
[1758207030047523262],,,,-0.273,-0.069,9.725
[1758207030053154772],,,,-0.369,-0.321,9.701
[1758207030058697012],,,,-0.268,0.421,10.228
[1758207030064279512],,,,-0.163,-0.728,9.924
[1758207030070049564],,,,-0.342,0.378,9.723
[1758207030075714355],,,,-0.182,-0.242,9.914
[1758207030081414355],,,,-0.072,0.184,9.744
[1758207030087100553],,,,-0.172,0.036,9.91
[1758207030092784251],,,,-0.081,-0.371,9.689
[1758207030098475137],,,,-0.242,0.438,9.622
[1758207030104029407],,,,-0.146,-0.462,9.627
[1758207030109687272],,,,-0.022,0.479,9.711
[1758207030115387793],,,,-0.129,-0.321,9.706
[1758207030121089824],,,,-0.098,0.189,9.668
[1758207030126890970],,,,-0.002,0.132,9.658
[1758207030133110137],,,,0.031,-0.134,9.795
[1758207030139542324],,,,-0.045,0.46,9.785
[1758207030146039199],,,,-0.089,-0.326,9.895
[1758207030152848522],,,,0.187,-0.031,9.876
[1758207030159287116],,,,-0.017,0.515,10.084
[1758207030165750189],,,,0.136,-0.33,9.673
[1758207030172235449],,,,0.304,0.012,10.029
[1758207030178671022],,,,0.292,0.589,9.869
[1758207030185196074],,,,0.225,-0.582,9.826
[1758207030191628626],,,,0.292,0.338,9.867
[1758207030198156282],,,,0.453,0.378,9.776
[1758207030204550501],,,,0.366,-0.512,9.72
[1758207030211195814],,,,0.431,0.536,9.771
[1758207030217792741],,,,0.311,0.275,9.56
[1758207030224160553],,,,0.469,-0.273,9.859
[1758207030231208470],,,,0.196,0.548,9.778
[1758207030238137168],,,,0.347,0.35,9.809
[1758207030244626439],,,,0.323,-0.357,9.55
[1758207030251169199],,,,0.321,0.441,9.646
[1758207030257670709],,,,0.352,0.261,9.697
