timestamp,x1,y1,z1,x2,y2,z2
[1758206039893284791],,,,0.407,-9.414,-1.053
[1758206039897074270],,,,0.567,-9.594,-1.211
[1758206039900799583],,,,0.441,-9.704,-1.101
[1758206039904475051],,,,0.345,-9.613,-1.19
[1758206039908513749],,,,0.316,-9.687,-1.111
[1758206039912379530],,,,0.457,-9.503,-1.132
[1758206039916097760],,,,0.457,-9.579,-1.18
[1758206039919781301],,,,0.414,-9.728,-1.08
[1758206039923452291],,,,0.393,-9.519,-1.216
[1758206039927185260],,,,0.558,-9.651,-1.166
[1758206039930879687],,,,0.326,-9.658,-0.934
[1758206039934565572],,,,0.488,-9.538,-1.056
[1758206039938254010],,,,0.524,-9.522,-1.125
[1758206039941950520],,,,0.338,-9.596,-0.989
[1758206039945717655],,,,0.338,-9.536,-1.147
[1758206039951260728],,,,0.429,-9.524,-1.085
[1758206039955266145],,,,0.445,-9.591,-1.087
[1758206039959267395],,,,0.342,-9.527,-1.178
[1758206039963201510],,,,0.474,-9.692,-1.247
[1758206039967145364],,,,0.381,-9.787,-1.13
[1758206039971064843],,,,0.323,-9.807,-1.135
[1758206039975188853],,,,0.39,-9.558,-1.099
[1758206039979132135],,,,0.345,-9.735,-1.13
[1758206039983072239],,,,0.445,-9.754,-1.178
[1758206039987033593],,,,0.527,-9.577,-1.025
[1758206039990947968],,,,0.318,-9.562,-1.156
[1758206039995713749],,,,0.39,-9.586,-1.159
[1758206040000393645],,,,0.4,-9.584,-1.092
[1758206040004203437],,,,0.445,-9.579,-1.101
[1758206040007928853],,,,0.385,-9.558,-0.958
[1758206040011604582],,,,0.445,-9.577,-1.068
[1758206040015539270],,,,0.381,-9.359,-1.18
[1758206040019295520],,,,0.496,-9.591,-0.927
[1758206040022978176],,,,0.357,-9.613,-1.073
[1758206040026678280],,,,0.395,-9.579,-1.039
[1758206040030359687],,,,0.35,-9.558,-1.018
[1758206040034044530],,,,0.611,-9.622,-0.991
[1758206040038589114],,,,0.381,-9.67,-1.319
[1758206040042391822],,,,0.395,-9.629,-0.934
[1758206040047001093],,,,0.39,-9.653,-1.283
[1758206040050837030],,,,0.522,-9.72,-1.192
[1758206040054564635],,,,0.551,-9.744,-0.979
[1758206040058271353],,,,0.424,-9.541,-1.053
[1758206040061938228],,,,0.407,-9.625,-1.039
[1758206040065668697],,,,0.369,-9.586,-1.025
[1758206040069370520],,,,0.414,-9.613,-1.209
[1758206040073049582],,,,0.421,-9.735,-1.161
[1758206040076779895],,,,0.335,-9.467,-1.037
[1758206040080451510],,,,0.323,-9.594,-1.128
[1758206040084145468],,,,0.314,-9.627,-1.013
[1758206040088757343],,,,0.326,-9.656,-1.341
[1758206040093408385],,,,0.486,-9.56,-1.168
[1758206040098079999],,,,0.453,-9.646,-1.171
[1758206040101887760],,,,0.359,-9.546,-1.207
[1758206040105626666],,,,0.378,-9.673,-1.092
[1758206040109316666],,,,0.582,-9.641,-1.104
[1758206040112997030],,,,0.407,-9.701,-1.104
[1758206040117709843],,,,0.534,-9.622,-1.245
[1758206040121531562],,,,0.453,-9.57,-0.95
[1758206040125208228],,,,0.321,-9.601,-0.974
[1758206040128901926],,,,0.46,-9.618,-1.142
[1758206040132571978],,,,0.402,-9.57,-1.046
[1758206040136264999],,,,0.347,-9.737,-0.936
[1758206040139933072],,,,0.46,-9.668,-1.147
[1758206040143613176],,,,0.254,-9.503,-1.319
[1758206040147381041],,,,0.366,-9.591,-1.02
[1758206040151046926],,,,0.498,-9.596,-1.099
[1758206040154721718],,,,0.268,-9.567,-1.075
[1758206040158439114],,,,0.436,-9.632,-1.034
[1758206040162190780],,,,0.376,-9.689,-1.015
[1758206040165965312],,,,0.299,-9.62,-1.118
[1758206040169647447],,,,0.314,-9.553,-1.015
[1758206040173325728],,,,0.529,-9.579,-1.032
[1758206040177046249],,,,0.378,-9.689,-1.077
[1758206040180718332],,,,0.35,-9.73,-1.166
[1758206040184389374],,,,0.431,-9.567,-0.871
[1758206040188069374],,,,0.476,-9.565,-0.962
[1758206040191742395],,,,0.488,-9.61,-0.967
[1758206040195453332],,,,0.599,-9.608,-1.097
[1758206040200371301],,,,0.438,-9.522,-1.25
[1758206040204173176],,,,0.515,-9.608,-1.068
[1758206040207866145],,,,0.409,-9.507,-1.077
[1758206040211538072],,,,0.376,-9.685,-1.065
[1758206040215206614],,,,0.378,-9.579,-1.034
[1758206040218912499],,,,0.347,-9.603,-1.24
[1758206040222580832],,,,0.591,-9.596,-0.948
[1758206040226264478],,,,0.369,-9.665,-1.207
[1758206040229948905],,,,0.455,-9.527,-1.267
[1758206040233631353],,,,0.397,-9.574,-1.13
[1758206040237962447],,,,0.175,-9.56,-1.176
[1758206040243185884],,,,0.469,-9.536,-1.326
[1758206040248841197],,,,0.591,-9.625,-1.312
[1758206040254005155],,,,0.417,-9.68,-1.128
[1758206040259148437],,,,0.397,-9.538,-1.288
[1758206040264276197],,,,0.378,-9.644,-0.96
[1758206040269443749],,,,0.488,-9.61,-1.343
[1758206040274556562],,,,0.493,-9.589,-1.106
[1758206040279674009],,,,0.424,-9.697,-1.214
[1758206040284809218],,,,0.579,-9.574,-1.199
[1758206040289998905],,,,0.543,-9.673,-1.104
[1758206040295209739],,,,0.405,-9.756,-1.355
[1758206040300437134],,,,0.213,-9.591,-1.334
[1758206040305571145],,,,0.587,-9.548,-1.008
[1758206040311119634],,,,0.457,-9.663,-1.082
[1758206040316272134],,,,0.381,-9.797,-1.173
[1758206040321444478],,,,0.405,-9.682,-0.929
[1758206040326566822],,,,0.457,-9.507,-1.147
[1758206040331741197],,,,0.441,-9.574,-1.125
[1758206040336979114],,,,0.189,-9.56,-1.223
[1758206040342165520],,,,0.371,-9.627,-1.283
[1758206040347540259],,,,0.426,-9.57,-1.338
[1758206040352828332],,,,0.529,-9.45,-1.231
[1758206040359426770],,,,0.421,-9.515,-1.106
[1758206040365858697],,,,0.436,-9.608,-1.209
[1758206040371142916],,,,0.505,-9.661,-1.178
[1758206040376266666],,,,0.433,-9.613,-1.188
[1758206040381419686],,,,0.448,-9.594,-1.286
[1758206040386532239],,,,0.431,-9.622,-1.099
[1758206040391676978],,,,0.306,-9.627,-1.336
[1758206040396858332],,,,0.467,-9.74,-1.113
[1758206040402073645],,,,0.35,-9.629,-1.08
[1758206040407280051],,,,0.34,-9.531,-1.053
[1758206040412428020],,,,0.405,-9.634,-1.338
[1758206040418011874],,,,0.431,-9.582,-0.972
[1758206040423157864],,,,0.352,-9.653,-1.061
[1758206040428285884],,,,0.508,-9.653,-1.259
[1758206040433395832],,,,0.426,-9.61,-1.252
[1758206040438537655],,,,0.393,-9.62,-1.137
[1758206040443743436],,,,0.383,-9.546,-1.329
[1758206040450727499],,,,0.409,-9.711,-1.281
[1758206040455911718],,,,0.467,-9.706,-1.125
[1758206040461124686],,,,0.45,-9.694,-1.214
[1758206040467763593],,,,0.553,-9.572,-1.135
[1758206040473038905],,,,0.383,-9.586,-1.231
[1758206040478171561],,,,0.496,-9.56,-1.295
[1758206040483281197],,,,0.52,-9.658,-1.209
[1758206040488420259],,,,0.448,-9.524,-1.118
[1758206040493551978],,,,0.455,-9.608,-1.085
[1758206040500432291],,,,0.39,-9.673,-1.269
[1758206040506148801],,,,0.338,-9.649,-1.29
[1758206040512776405],,,,0.302,-9.598,-1.08
[1758206040518571874],,,,0.488,-9.795,-1.12
[1758206040525048228],,,,0.393,-9.522,-1.03
[1758206040530741405],,,,0.481,-9.639,-1.08
[1758206040537354061],,,,0.371,-9.565,-1.312
[1758206040543292239],,,,0.431,-9.622,-1.154
[1758206040548178124],,,,0.429,-9.622,-1.161
[1758206040552971926],,,,0.409,-9.598,-1.075
[1758206040557828749],,,,0.397,-9.584,-1.209
[1758206040562457447],,,,0.421,-9.603,-1.176
[1758206040567021093],,,,0.359,-9.653,-1.094
[1758206040571547082],,,,0.364,-9.615,-1.197
[1758206040576075520],,,,0.469,-9.634,-1.18
[1758206040580662134],,,,0.426,-9.541,-1.094
[1758206040585242186],,,,0.371,-9.637,-1.164
[1758206040589913176],,,,0.438,-9.639,-1.068
