1758208765712430764,,,,9.309,2.935,1.444,
1758208765713284202,,,,,,,0.0
1758208765718129827,,,,9.431,2.969,1.247,
1758208765719048212,,,,,,,0.0
1758208765724026754,,,,9.383,3.06,1.312,
1758208765724660816,,,,,,,0.0
1758208765729643212,,,,9.337,2.933,1.324,
1758208765730406233,,,,,,,0.0
1758208765735506389,,,,9.33,2.88,1.381,
1758208765736119150,,,,,,,0.0
1758208765741222900,,,,9.412,3.031,1.322,
1758208765741822066,,,,,,,0.0
1758208765746918993,,,,9.227,3.026,1.305,
1758208765747535191,,,,,,,0.0
1758208765752620608,,,,9.443,2.837,1.508,
1758208765753178368,,,,,,,0.0
1758208765758107795,,,,9.445,2.89,1.305,
1758208765758874722,,,,,,,0.0
1758208765763782587,,,,9.505,2.88,1.379,
1758208765764529202,,,,,,,0.0
1758208765769258212,,,,9.44,3.031,1.24,
1758208765770040347,,,,,,,0.0
1758208765774947066,,,,9.414,3.033,1.415,
1758208765775689358,,,,,,,0.0
1758208765781138472,,,,9.431,2.763,1.365,
1758208765781930191,,,,,,,0.0
1758208765787209306,,,,9.426,2.998,1.293,
1758208765788114045,,,,,,,0.0
1758208765793641858,,,,9.402,2.993,1.451,
1758208765794452066,,,,,,,0.0
1758208765799782275,,,,9.385,2.911,1.42,
1758208765800875920,,,,,,,0.0
1758208765806227952,,,,9.297,2.866,1.319,
1758208765807251910,,,,,,,0.0
1758208765812621806,,,,9.402,2.868,1.305,
1758208765813573681,,,,,,,0.0
1758208765819257900,,,,9.352,2.875,1.377,
1758208765820359879,,,,,,,0.0
1758208765825719879,,,,9.407,2.88,1.523,
1758208765826889097,,,,,,,0.0
1758208765832166597,,,,9.38,2.861,1.322,
1758208765833309983,,,,,,,0.0
1758208765838685504,,,,9.397,2.775,1.463,
1758208765839800191,,,,,,,0.0
1758208765845156962,,,,9.419,2.962,1.362,
1758208765846125816,,,,,,,0.0
1758208765851699774,,,,9.378,3.031,1.302,
1758208765852533785,,,,,,,0.0
1758208765858045556,,,,9.471,2.863,1.25,
1758208765859006858,,,,,,,0.0
1758208765864332899,,,,9.426,2.861,1.46,
1758208765865407639,,,,,,,0.0
1758208765870785139,,,,9.38,3.019,1.386,
1758208765871946493,,,,,,,0.0
1758208765877311181,,,,9.397,2.868,1.458,
1758208765878278212,,,,,,,0.0
1758208765883691285,,,,9.416,2.873,1.199,
1758208765884808004,,,,,,,0.0
1758208765890364722,,,,9.397,2.904,1.281,
1758208765891198212,,,,,,,0.0
1758208765896728889,,,,9.438,2.995,1.381,
1758208765897651024,,,,,,,0.0
1758208765902972014,,,,9.397,2.926,1.31,
1758208765903972535,,,,,,,0.0
1758208765909336858,,,,9.433,2.78,1.346,
1758208765910298472,,,,,,,0.0
1758208765916030764,,,,9.39,2.921,1.226,
1758208765916780243,,,,,,,0.0
1758208765922507795,,,,9.383,2.885,1.295,
1758208765923165347,,,,,,,0.0
1758208765928887899,,,,9.39,2.866,1.386,
1758208765929565035,,,,,,,0.0
1758208765935350191,,,,9.404,2.959,1.377,
1758208765936053941,,,,,,,0.0
1758208765941805243,,,,9.424,2.878,1.451,
1758208765942471285,,,,,,,0.0
1758208765948261285,,,,9.448,2.899,1.262,
1758208765948939097,,,,,,,0.0
1758208765954761389,,,,9.397,2.763,1.293,
1758208765955418837,,,,,,,0.0
1758208765961166077,,,,9.4,2.94,1.343,
1758208765961823264,,,,,,,0.0
1758208765967651597,,,,9.416,2.856,1.499,
1758208765968334045,,,,,,,0.0
1758208765974121441,,,,9.244,2.911,1.492,
1758208765974831702,,,,,,,0.0
1758208765980364202,,,,9.392,3.007,1.475,
1758208765981270972,,,,,,,0.0
1758208765986770660,,,,9.404,2.825,1.341,
1758208765987700868,,,,,,,0.0
1758208765993043837,,,,9.385,2.954,1.35,
1758208765994077170,,,,,,,0.0
1758208765999804618,,,,9.4,2.837,1.338,
1758208766000474670,,,,,,,0.0
1758208766006218212,,,,9.445,2.842,1.298,
1758208766006901597,,,,,,,0.0
1758208766012681858,,,,9.378,2.832,1.228,
1758208766013342587,,,,,,,0.0
1758208766019166962,,,,9.39,2.895,1.35,
1758208766019863108,,,,,,,0.0
1758208766025623368,,,,9.404,2.954,1.226,
1758208766026304045,,,,,,,0.0
1758208766032067691,,,,9.428,2.94,1.329,
1758208766032721910,,,,,,,0.0
1758208766038505556,,,,9.445,3.053,1.343,
1758208766039181024,,,,,,,0.0
1758208766044367170,,,,9.412,2.928,1.233,
1758208766045430087,,,,,,,0.0
1758208766050751545,,,,9.378,2.787,1.47,
1758208766051855764,,,,,,,0.0
1758208766057387795,,,,9.426,2.811,1.255,
1758208766058330191,,,,,,,0.0
1758208766063694618,,,,9.428,2.837,1.159,
1758208766064790556,,,,,,,0.0
1758208766070153785,,,,9.598,2.883,1.329,
1758208766071139254,,,,,,,0.0
1758208766076516181,,,,9.388,2.78,1.288,
1758208766077467066,,,,,,,0.0
1758208766083186181,,,,9.395,2.966,1.379,
1758208766083845243,,,,,,,0.0
1758208766089682118,,,,9.4,2.799,1.458,
1758208766090357691,,,,,,,0.0
1758208766096081806,,,,9.565,2.923,1.274,
1758208766096749097,,,,,,,0.0
1758208766102323316,,,,9.448,2.954,1.47,
1758208766103137691,,,,,,,0.0
1758208766108649931,,,,9.378,2.861,1.235,
1758208766109563368,,,,,,,0.0
1758208766114888576,,,,9.378,2.866,1.286,
1758208766115895451,,,,,,,0.0
1758208766121226858,,,,9.421,2.928,1.484,
1758208766122353576,,,,,,,0.0
1758208766127663368,,,,9.457,2.758,1.369,
1758208766128695816,,,,,,,0.0
1758208766134038316,,,,9.412,2.94,1.559,
1758208766135119201,,,,,,,0.0
1758208766140500504,,,,9.402,2.885,1.369,
1758208766141492066,,,,,,,0.0
1758208766147007118,,,,9.596,2.777,1.386,
1758208766147849670,,,,,,,0.0
1758208766153366597,,,,9.347,2.835,1.314,
1758208766154210764,,,,,,,0.0
1758208766159913889,,,,9.246,2.844,1.305,
1758208766160581910,,,,,,,0.0
1758208766166341233,,,,9.086,2.902,1.46,
1758208766167034358,,,,,,,0.0
1758208766172770191,,,,9.05,2.777,1.607,
1758208766173424149,,,,,,,0.0
1758208766179047326,,,,9.459,2.875,1.238,
1758208766179942587,,,,,,,0.0
1758208766184689566,,,,9.792,2.916,1.223,
1758208766185540712,,,,,,,0.0
1758208766190415451,,,,9.907,2.986,1.355,
1758208766191186024,,,,,,,0.0
1758208766196073889,,,,9.934,2.99,1.365,
1758208766196922639,,,,,,,0.0
1758208766201663160,,,,9.711,2.914,1.334,
1758208766202473785,,,,,,,0.0
1758208766207353368,,,,9.529,2.933,1.269,
1758208766208213681,,,,,,,0.0
1758208766212964774,,,,9.352,2.899,1.46,
1758208766213772691,,,,,,,0.0
1758208766218713160,,,,9.127,2.847,1.477,
1758208766219477639,,,,,,,0.0
1758208766224428993,,,,9.019,2.835,1.635,
1758208766225316441,,,,,,,0.0
1758208766230351858,,,,8.911,2.818,1.516,
1758208766231205295,,,,,,,0.0
1758208766235923472,,,,9.086,2.828,1.578,
1758208766236753889,,,,,,,0.0
1758208766241642535,,,,9.179,2.909,1.326,
1758208766242403212,,,,,,,0.0
1758208766247508472,,,,9.431,2.825,1.276,
1758208766248119618,,,,,,,0.0
1758208766253208941,,,,9.646,2.942,1.269,
1758208766253805608,,,,,,,0.0
1758208766259062222,,,,9.752,2.964,1.386,
1758208766259673004,,,,,,,0.0
1758208766264804097,,,,9.835,2.969,1.269,
1758208766265414201,,,,,,,0.0
1758208766270526649,,,,9.687,2.942,1.293,
1758208766271124618,,,,,,,0.0
1758208766276265243,,,,9.644,2.899,1.353,
1758208766276882274,,,,,,,0.0
1758208766282582483,,,,9.469,2.902,1.499,
1758208766283255347,,,,,,,0.0
1758208766289043472,,,,9.268,2.777,1.343,
1758208766289718681,,,,,,,0.0
1758208766295463003,,,,9.242,2.938,1.422,
1758208766296148524,,,,,,,0.0
1758208766301896233,,,,9.041,2.892,1.307,
1758208766302557014,,,,,,,0.0
1758208766308331649,,,,9.067,2.794,1.353,
1758208766309016493,,,,,,,0.0
1758208766314789253,,,,9.395,2.911,1.396,
1758208766315470139,,,,,,,0.0
1758208766321200920,,,,9.404,2.883,1.437,
1758208766321862222,,,,,,,0.0
1758208766327600660,,,,9.433,2.981,1.233,
1758208766328359774,,,,,,,0.0
1758208766334126493,,,,9.531,3.048,1.496,
1758208766334828472,,,,,,,0.0
1758208766340418368,,,,9.574,2.947,1.259,
1758208766341255243,,,,,,,0.0
1758208766346766493,,,,9.586,2.964,1.245,
1758208766347654358,,,,,,,0.0
1758208766353234149,,,,9.615,3.002,1.46,
1758208766354218941,,,,,,,0.0
1758208766359674774,,,,9.459,2.993,1.425,
1758208766360712847,,,,,,,0.0
1758208766366061806,,,,9.285,2.871,1.367,
1758208766367074410,,,,,,,0.0
1758208766372580035,,,,9.201,2.816,1.429,
1758208766373436858,,,,,,,0.0
1758208766378994618,,,,9.237,2.907,1.468,
1758208766379868472,,,,,,,0.0
1758208766385610347,,,,9.294,2.911,1.458,
1758208766386282587,,,,,,,0.0
1758208766392039201,,,,9.481,2.942,1.415,
1758208766392696910,,,,,,,0.0
1758208766398464097,,,,9.529,3.024,1.259,
1758208766399134045,,,,,,,0.0
1758208766404876024,,,,9.522,3.045,1.271,
1758208766405554201,,,,,,,0.0
1758208766411322118,,,,9.534,2.99,1.314,
1758208766411907483,,,,,,,0.0
1758208766417103264,,,,9.601,3.031,1.341,
1758208766418125608,,,,,,,0.0
1758208766423616649,,,,9.373,2.938,1.286,
1758208766424449410,,,,,,,0.0
1758208766430023420,,,,9.459,2.794,1.465,
1758208766430992326,,,,,,,0.0
1758208766436511493,,,,9.297,2.856,1.432,
1758208766437523785,,,,,,,0.0
1758208766443170972,,,,9.292,2.78,1.264,
1758208766443835712,,,,,,,0.0
1758208766449496858,,,,9.359,2.88,1.362,
1758208766450481337,,,,,,,0.0
1758208766456242847,,,,9.402,2.935,1.322,
1758208766456920295,,,,,,,0.0
1758208766462677847,,,,9.464,2.897,1.482,
1758208766463338108,,,,,,,0.0
1758208766469165920,,,,9.493,2.878,1.245,
1758208766469835764,,,,,,,0.0
1758208766475582483,,,,9.632,2.878,1.369,
1758208766476255660,,,,,,,0.0
1758208766482028368,,,,9.562,3.002,1.288,
1758208766482690087,,,,,,,0.0
1758208766488456493,,,,9.414,2.988,1.405,
1758208766489128003,,,,,,,0.0
1758208766494877483,,,,9.352,2.928,1.31,
1758208766495557535,,,,,,,0.0
1758208766501169722,,,,9.297,2.758,1.338,
1758208766502146181,,,,,,,0.0
1758208766507491858,,,,9.299,2.883,1.528,
1758208766508511389,,,,,,,0.0
1758208766513923368,,,,9.373,2.765,1.281,
1758208766515031076,,,,,,,0.0
1758208766520376076,,,,9.378,2.828,1.453,
1758208766521375555,,,,,,,0.0
1758208766526756701,,,,9.433,2.835,1.499,
1758208766527718576,,,,,,,0.0
1758208766533450555,,,,9.627,2.945,1.216,
1758208766534188108,,,,,,,0.0
1758208766539984930,,,,9.486,2.978,1.477,
1758208766540623941,,,,,,,0.0
1758208766546443316,,,,9.61,2.976,1.489,
1758208766547119462,,,,,,,0.0
1758208766552883628,,,,9.512,2.849,1.448,
1758208766553572430,,,,,,,0.0
1758208766559406076,,,,9.495,2.861,1.511,
1758208766560086962,,,,,,,0.0
1758208766565836753,,,,9.337,2.861,1.642,
1758208766566510295,,,,,,,0.0
1758208766572281597,,,,9.088,2.907,1.393,
1758208766572944878,,,,,,,0.0
1758208766578735868,,,,9.266,2.816,1.331,
1758208766579421180,,,,,,,0.0
1758208766585218837,,,,9.376,2.887,1.448,
1758208766585889826,,,,,,,0.0
1758208766591637899,,,,9.606,2.914,1.437,
1758208766592294201,,,,,,,0.0
1758208766598057899,,,,9.459,2.99,1.259,
1758208766598737274,,,,,,,0.0
1758208766604502535,,,,9.349,2.907,1.446,
1758208766605242535,,,,,,,0.0
1758208766611054983,,,,9.536,3.053,1.264,
1758208766611721180,,,,,,,0.0
1758208766617485139,,,,9.57,3.053,1.362,
1758208766618165347,,,,,,,0.0
1758208766624006337,,,,9.392,2.844,1.401,
1758208766624713420,,,,,,,0.0
1758208766630416805,,,,9.335,2.971,1.448,
1758208766631362014,,,,,,,0.0
1758208766636705295,,,,9.282,2.854,1.386,
1758208766637747535,,,,,,,0.0
1758208766643298003,,,,9.275,2.787,1.456,
1758208766644162430,,,,,,,0.0
1758208766649758055,,,,9.498,2.804,1.262,
1758208766650699514,,,,,,,0.0
1758208766656048680,,,,9.378,2.789,1.31,
1758208766657211285,,,,,,,0.0
1758208766662735503,,,,9.443,2.952,1.338,
1758208766663687587,,,,,,,0.0
1758208766669107899,,,,9.548,2.966,1.425,
1758208766670065191,,,,,,,0.0
1758208766675790816,,,,9.641,2.868,1.456,
1758208766676463993,,,,,,,0.0
1758208766682210608,,,,9.464,2.966,1.372,
1758208766682876128,,,,,,,0.0
1758208766688615399,,,,9.443,3.048,1.451,
1758208766689286441,,,,,,,0.0
1758208766695068264,,,,9.385,2.859,1.324,
1758208766695742014,,,,,,,0.0
1758208766701487430,,,,9.309,2.784,1.47,
1758208766702145920,,,,,,,0.0
1758208766707885764,,,,9.419,2.962,1.444,
1758208766708558993,,,,,,,0.0
1758208766714336701,,,,9.33,2.907,1.434,
1758208766715053524,,,,,,,0.0
1758208766720826962,,,,9.232,2.99,1.408,
1758208766721476128,,,,,,,0.0
1758208766727231389,,,,9.433,2.897,1.341,
1758208766727929930,,,,,,,0.0
1758208766733760868,,,,9.462,2.892,1.31,
1758208766734435972,,,,,,,0.0
1758208766740281597,,,,9.517,2.806,1.343,
1758208766741001441,,,,,,,0.0
1758208766746772639,,,,9.601,2.959,1.283,
1758208766747452482,,,,,,,0.0
1758208766753195347,,,,9.471,2.933,1.492,
1758208766753852326,,,,,,,0.0
1758208766759546545,,,,9.438,2.784,1.458,
1758208766760613368,,,,,,,0.0
1758208766765952066,,,,9.371,2.873,1.456,
1758208766766910191,,,,,,,0.0
1758208766772695607,,,,9.493,2.816,1.391,
1758208766773353264,,,,,,,0.0
1758208766779225660,,,,9.282,2.947,1.238,
1758208766779905347,,,,,,,0.0
1758208766785690295,,,,9.495,2.878,1.226,
1758208766786364253,,,,,,,0.0
1758208766792126910,,,,9.357,2.899,1.372,
1758208766792779670,,,,,,,0.0
1758208766798564722,,,,9.249,2.878,1.274,
1758208766799240607,,,,,,,0.0
1758208766805004462,,,,9.565,2.911,1.319,
1758208766805679774,,,,,,,0.0
1758208766811465451,,,,9.426,2.792,1.477,
1758208766812125087,,,,,,,0.0
1758208766817856285,,,,9.443,2.866,1.276,
1758208766818528316,,,,,,,0.0
1758208766824299045,,,,9.402,2.907,1.585,
1758208766825040972,,,,,,,0.0
1758208766830787014,,,,9.376,2.907,1.484,
1758208766831439722,,,,,,,0.0
1758208766837204878,,,,9.342,2.907,1.274,
1758208766837883107,,,,,,,0.0
1758208766843663212,,,,9.383,2.873,1.293,
1758208766844386805,,,,,,,0.0
1758208766849998993,,,,9.39,2.933,1.513,
1758208766850822430,,,,,,,0.0
1758208766856352639,,,,9.404,2.885,1.458,
1758208766857309045,,,,,,,0.0
1758208766862645764,,,,9.373,2.847,1.264,
1758208766863799410,,,,,,,0.0
1758208766869216285,,,,9.445,2.914,1.247,
1758208766870306076,,,,,,,0.0
1758208766875630920,,,,9.606,3.031,1.267,
1758208766876640451,,,,,,,0.0
1758208766881685035,,,,9.388,2.847,1.441,
1758208766882543472,,,,,,,0.0
1758208766887548055,,,,9.428,2.923,1.398,
1758208766888163680,,,,,,,0.0
1758208766893301805,,,,9.416,2.856,1.365,
1758208766893898732,,,,,,,0.0
1758208766899108368,,,,9.416,2.904,1.389,
1758208766899703785,,,,,,,0.0
1758208766904839774,,,,9.371,2.945,1.355,
1758208766905441337,,,,,,,0.0
1758208766910512222,,,,9.325,2.775,1.243,
1758208766911288889,,,,,,,0.0
1758208766916225868,,,,9.225,2.816,1.513,
1758208766917078941,,,,,,,0.0
1758208766921809878,,,,9.448,2.926,1.444,
1758208766922642430,,,,,,,0.0
1758208766927547430,,,,9.385,2.974,1.463,
1758208766928403837,,,,,,,0.0
1758208766933143889,,,,9.395,3.062,1.252,
1758208766933970555,,,,,,,0.0
1758208766938895503,,,,9.486,2.935,1.393,
1758208766939761441,,,,,,,0.0
1758208766944504149,,,,9.567,2.974,1.228,
1758208766945303576,,,,,,,0.0
1758208766950142118,,,,9.39,2.799,1.334,
1758208766950691180,,,,,,,0.0
1758208766955628368,,,,9.479,2.851,1.465,
1758208766956369722,,,,,,,0.0
1758208766961254878,,,,9.369,2.914,1.233,
1758208766961983889,,,,,,,0.0
1758208766966905868,,,,9.364,2.892,1.365,
1758208766967447014,,,,,,,0.0
1758208766972351962,,,,9.321,2.928,1.437,
1758208766973090712,,,,,,,0.0
1758208766978005191,,,,9.412,2.919,1.41,
1758208766978757795,,,,,,,0.0
1758208766984249982,,,,9.395,2.88,1.528,
1758208766985154097,,,,,,,0.0
1758208766990714305,,,,9.419,3.055,1.393,
1758208766991748003,,,,,,,0.0
1758208766997417951,,,,9.419,2.878,1.178,
1758208766998093732,,,,,,,0.0
1758208767003897274,,,,9.39,2.77,1.377,
1758208767004557118,,,,,,,0.0
1758208767010228003,,,,9.428,2.938,1.448,
1758208767011148003,,,,,,,0.0
1758208767016478837,,,,9.409,2.794,1.228,
1758208767017495139,,,,,,,0.0
1758208767022837326,,,,9.56,2.828,1.274,
1758208767023830764,,,,,,,0.0
1758208767029240087,,,,9.39,2.887,1.511,
1758208767030200555,,,,,,,0.0
1758208767035986857,,,,9.316,2.768,1.343,
1758208767036668732,,,,,,,0.0
1758208767042431597,,,,9.369,2.873,1.279,
1758208767043090920,,,,,,,0.0
1758208767048805191,,,,9.376,2.909,1.422,
1758208767049790243,,,,,,,0.0
1758208767055119566,,,,9.4,2.88,1.302,
1758208767056129357,,,,,,,0.0
1758208767061428003,,,,9.452,2.947,1.295,
1758208767062451284,,,,,,,0.0
1758208767067768889,,,,9.577,3.031,1.372,
1758208767068877326,,,,,,,0.0
1758208767074231389,,,,9.618,2.976,1.262,
1758208767075489045,,,,,,,0.0
1758208767080880920,,,,9.397,2.82,1.276,
1758208767081875607,,,,,,,0.0
1758208767087559774,,,,9.419,2.909,1.374,
1758208767088232430,,,,,,,0.0
1758208767093995764,,,,9.39,2.828,1.472,
1758208767094692378,,,,,,,0.0
1758208767100750295,,,,9.369,2.782,1.271,
1758208767101629982,,,,,,,0.0
1758208767107496962,,,,9.407,2.916,1.496,
1758208767108178837,,,,,,,0.0
1758208767113961441,,,,9.364,2.873,1.319,
1758208767114670034,,,,,,,0.0
1758208767120103368,,,,9.388,3.017,1.413,
1758208767121234878,,,,,,,0.0
1758208767126747899,,,,9.44,2.942,1.36,
1758208767127684253,,,,,,,0.0
1758208767132999462,,,,9.426,2.782,1.204,
1758208767134004045,,,,,,,0.0
1758208767139408993,,,,9.45,2.849,1.247,
1758208767140400816,,,,,,,0.0
1758208767145748368,,,,9.421,2.789,1.302,
1758208767146749670,,,,,,,0.0
1758208767152100920,,,,9.409,2.775,1.59,
1758208767153163732,,,,,,,0.0
1758208767158877587,,,,9.397,2.875,1.329,
1758208767159529045,,,,,,,0.0
1758208767165372482,,,,9.366,2.919,1.439,
1758208767166065034,,,,,,,0.0
1758208767171777743,,,,9.388,2.928,1.338,
1758208767172505607,,,,,,,0.0
1758208767178262170,,,,9.378,3.055,1.432,
1758208767178940711,,,,,,,0.0
1758208767184723420,,,,9.388,2.866,1.494,
1758208767185398993,,,,,,,0.0
1758208767191132639,,,,9.39,2.878,1.305,
1758208767191789305,,,,,,,0.0
1758208767197524670,,,,9.412,2.947,1.262,
1758208767198191493,,,,,,,0.0
1758208767203935347,,,,9.428,2.887,1.324,
1758208767204684930,,,,,,,0.0
1758208767210475816,,,,9.397,2.923,1.379,
1758208767211138732,,,,,,,0.0
1758208767216854878,,,,9.464,3.024,1.494,
1758208767217533524,,,,,,,0.0
1758208767223273836,,,,9.55,2.931,1.324,
1758208767223937586,,,,,,,0.0
1758208767229691753,,,,9.39,2.866,1.561,
1758208767230357170,,,,,,,0.0
1758208767236124045,,,,9.426,2.883,1.355,
1758208767236804305,,,,,,,0.0
1758208767242537482,,,,9.383,2.856,1.295,
1758208767243194878,,,,,,,0.0
1758208767248958680,,,,9.426,2.981,1.398,
1758208767249634878,,,,,,,0.0
1758208767255371180,,,,9.357,2.902,1.358,
1758208767256372118,,,,,,,0.0
1758208767261686336,,,,9.388,2.899,1.247,
1758208767262715086,,,,,,,0.0
1758208767268062430,,,,9.424,3.057,1.346,
1758208767269074514,,,,,,,0.0
1758208767274392482,,,,9.378,2.868,1.302,
1758208767275511909,,,,,,,0.0
1758208767281283784,,,,9.249,2.772,1.314,
1758208767281944774,,,,,,,0.0
1758208767287743055,,,,9.345,2.83,1.293,
1758208767288441024,,,,,,,0.0
1758208767294349670,,,,9.376,2.909,1.516,
1758208767295090503,,,,,,,0.0
1758208767300864305,,,,9.385,2.863,1.492,
1758208767301525555,,,,,,,0.0
1758208767307292743,,,,9.376,2.986,1.475,
1758208767307982118,,,,,,,0.0
1758208767313771805,,,,9.392,2.854,1.36,
1758208767314434774,,,,,,,0.0
1758208767320105816,,,,9.369,2.871,1.329,
1758208767320953003,,,,,,,0.0
1758208767326463159,,,,9.392,2.974,1.408,
1758208767327388628,,,,,,,0.0
1758208767332725191,,,,9.412,2.966,1.298,
1758208767333728784,,,,,,,0.0
1758208767339116180,,,,9.412,2.808,1.329,
1758208767340079514,,,,,,,0.0
1758208767345827847,,,,9.443,2.897,1.508,
1758208767346505972,,,,,,,0.0
1758208767352300243,,,,9.404,2.883,1.492,
1758208767352964618,,,,,,,0.0
1758208767358740972,,,,9.357,2.89,1.324,
1758208767359487066,,,,,,,0.0
1758208767365244253,,,,9.395,2.902,1.511,
1758208767365917118,,,,,,,0.0
1758208767371696441,,,,9.23,2.942,1.322,
1758208767372327170,,,,,,,0.0
1758208767377993264,,,,9.486,2.854,1.295,
1758208767379100659,,,,,,,0.0
1758208767384176493,,,,9.409,2.88,1.348,
1758208767385018628,,,,,,,0.0
1758208767389952482,,,,9.373,2.784,1.353,
1758208767390708836,,,,,,,0.0
1758208767395625243,,,,9.483,2.947,1.381,
1758208767396486024,,,,,,,0.0
1758208767401240659,,,,9.388,2.976,1.389,
1758208767402073159,,,,,,,0.0
1758208767406942743,,,,9.448,2.835,1.243,
1758208767407791909,,,,,,,0.0
1758208767412543836,,,,9.448,2.971,1.46,
1758208767413378784,,,,,,,0.0
1758208767418282586,,,,9.366,2.974,1.47,
1758208767419149722,,,,,,,0.0
1758208767423903107,,,,9.39,3.055,1.458,
1758208767424425920,,,,,,,0.0
1758208767429445138,,,,9.366,2.919,1.365,
1758208767430196024,,,,,,,0.0
1758208767435111961,,,,9.201,3.045,1.314,
1758208767435853888,,,,,,,0.0
1758208767440734305,,,,9.469,2.82,1.393,
1758208767441509409,,,,,,,0.0
1758208767446164930,,,,9.407,2.931,1.31,
1758208767446964670,,,,,,,0.0
1758208767451842118,,,,9.388,2.923,1.348,
1758208767452599513,,,,,,,0.0
1758208767457490138,,,,9.402,2.911,1.341,
1758208767458248888,,,,,,,0.0
1758208767462961597,,,,9.383,2.761,1.322,
1758208767463519982,,,,,,,0.0
1758208767468453003,,,,9.469,2.84,1.326,
1758208767469228576,,,,,,,0.0
1758208767474083420,,,,9.39,2.816,1.506,
1758208767474885191,,,,,,,0.0
1758208767479882691,,,,9.476,3.014,1.475,
1758208767480834357,,,,,,,0.0
1758208767486348576,,,,9.21,2.83,1.472,
1758208767487192534,,,,,,,0.0
1758208767492709149,,,,9.395,2.868,1.305,
1758208767493701961,,,,,,,0.0
1758208767499453628,,,,9.407,2.871,1.298,
1758208767500121284,,,,,,,0.0
1758208767505880868,,,,9.424,2.844,1.231,
1758208767506560711,,,,,,,0.0
1758208767512323524,,,,9.364,2.945,1.302,
1758208767512980503,,,,,,,0.0
1758208767518718680,,,,9.414,2.974,1.324,
1758208767519403628,,,,,,,0.0
1758208767525140034,,,,9.426,3.06,1.302,
1758208767525818211,,,,,,,0.0
1758208767531395816,,,,9.246,3.05,1.29,
1758208767532375503,,,,,,,0.0
1758208767537722691,,,,9.402,2.844,1.24,
1758208767538734618,,,,,,,0.0
1758208767544449930,,,,9.409,2.976,1.269,
1758208767545181649,,,,,,,0.0
1758208767550939878,,,,9.562,2.942,1.24,
1758208767551595347,,,,,,,0.0
1758208767557355763,,,,9.443,2.919,1.195,
1758208767558017482,,,,,,,0.0
1758208767563809566,,,,9.433,2.859,1.477,
1758208767564841284,,,,,,,0.0
1758208767570239930,,,,9.392,2.758,1.36,
1758208767571169722,,,,,,,0.0
1758208767576996805,,,,9.39,2.928,1.508,
1758208767577670868,,,,,,,0.0
