timestamp,x1,y1,z1,x2,y2,z2
[1758203416178957401],,,,0.117,6.821,7.092
[1758203416187484641],,,,0.101,6.8,7.108
[1758203416195760891],,,,0.103,6.835,6.97
[1758203416203785735],,,,0.093,6.831,7.293
[1758203416211425682],,,,0.098,6.924,7.116
[1758203416219059068],,,,0.089,6.828,7.027
[1758203416226611412],,,,0.105,6.8,7.204
[1758203416234226151],,,,0.115,6.761,7.061
[1758203416242146776],,,,0.124,6.766,7.185
[1758203416249460370],,,,0.117,6.812,7.068
[1758203416257008026],,,,0.113,6.852,7.298
[1758203416265283443],,,,0.136,6.807,7.116
[1758203416271857662],,,,0.005,6.744,7.089
[1758203416279060057],,,,0.098,6.826,7.106
[1758203416286017193],,,,0.105,6.833,6.977
[1758203416292515787],,,,0.158,6.838,7.118
[1758203416298946359],,,,0.117,6.862,6.895
[1758203416305392922],,,,0.271,6.804,7.058
[1758203416311792714],,,,0.129,6.835,7.178
[1758203416318396516],,,,0.11,6.812,7.084
[1758203416325054224],,,,0.182,6.814,7.094
[1758203416331389797],,,,0.093,6.85,7.175
[1758203416337874016],,,,0.036,6.814,7.065
[1758203416344277505],,,,0.266,6.819,7.168
[1758203416351032974],,,,0.122,6.852,6.847
[1758203416357547557],,,,0.11,6.847,7.175
[1758203416364028287],,,,0.124,6.867,7.137
[1758203416370458026],,,,0.129,6.756,7.135
[1758203416376894432],,,,0.115,6.857,7.063
[1758203416383422870],,,,0.275,6.783,7.204
[1758203416389846620],,,,0.117,6.874,7.151
[1758203416396694380],,,,0.11,6.828,7.101
[1758203416403244693],,,,0.096,6.888,7.173
[1758203416409699901],,,,0.12,6.792,7.135
[1758203416416269276],,,,0.177,6.843,7.147
[1758203416422724432],,,,0.091,6.859,6.989
[1758203416429039693],,,,0.014,6.835,7.281
[1758203416435815370],,,,0.117,6.85,7.216
[1758203416442459641],,,,0.268,6.778,7.125
[1758203416449003287],,,,0.098,6.857,7.058
[1758203416455467974],,,,0.101,6.85,7.156
[1758203416461958859],,,,0.101,6.685,7.13
[1758203416468417974],,,,0.103,6.78,7.175
[1758203416474881880],,,,0.105,6.852,7.156
[1758203416481358078],,,,0.086,6.814,7.156
[1758203416487672453],,,,0.144,6.886,7.123
[1758203416494366412],,,,0.108,6.869,6.912
[1758203416501021880],,,,0.287,6.816,7.326
[1758203416507530526],,,,0.081,6.862,7.065
[1758203416514119536],,,,0.105,6.876,7.226
[1758203416520586932],,,,0.134,6.871,7.049
[1758203416527132818],,,,0.136,6.857,7.207
[1758203416533714016],,,,0.263,6.869,7.14
[1758203416540178547],,,,0.199,6.881,7.18
[1758203416546627557],,,,0.117,6.812,7.163
[1758203416552972453],,,,0.115,6.807,7.056
[1758203416559264068],,,,0.096,6.756,7.07
[1758203416566026203],,,,0.0,6.754,7.125
[1758203416572360057],,,,0.163,6.816,7.111
[1758203416578636099],,,,0.251,6.85,7.331
[1758203416585235734],,,,0.117,6.874,7.075
[1758203416592014797],,,,0.12,6.838,7.187
[1758203416598578547],,,,0.089,6.783,7.092
[1758203416604996724],,,,0.127,6.756,7.19
[1758203416611471620],,,,0.074,6.778,7.087
[1758203416617948547],,,,0.113,6.812,7.247
[1758203416624427766],,,,0.168,6.838,7.216
[1758203416630691255],,,,0.098,6.845,7.08
[1758203416637353859],,,,0.077,6.768,7.19
[1758203416643283339],,,,0.031,6.902,7.096
[1758203416649616880],,,,0.098,6.879,7.113
[1758203416655787557],,,,0.115,6.821,7.123
[1758203416661977974],,,,0.096,6.79,7.08
[1758203416668444276],,,,0.096,6.816,7.08
[1758203416674921307],,,,0.079,6.804,7.154
[1758203416681175109],,,,0.11,6.838,7.264
[1758203416687856307],,,,0.091,6.828,7.195
[1758203416694271255],,,,0.124,6.797,7.077
[1758203416700931255],,,,0.074,6.759,7.072
[1758203416707208026],,,,0.163,6.821,7.29
[1758203416714043964],,,,0.002,6.871,7.015
[1758203416720286464],,,,0.12,6.867,7.185
[1758203416726632245],,,,0.113,6.871,7.305
[1758203416733329276],,,,0.105,6.78,7.07
[1758203416739890370],,,,0.132,6.833,7.051
[1758203416746222453],,,,0.271,6.862,7.113
[1758203416753038130],,,,0.115,6.821,6.96
[1758203416759485474],,,,0.086,6.823,7.111
[1758203416765920109],,,,0.251,6.857,7.101
[1758203416772393911],,,,0.101,6.795,7.099
[1758203416778830838],,,,0.148,6.802,7.137
[1758203416785246359],,,,0.115,6.754,7.19
[1758203416791770526],,,,0.091,6.828,7.065
[1758203416798223338],,,,0.105,6.859,7.099
[1758203416804525266],,,,0.266,6.857,6.898
[1758203416810867870],,,,0.06,6.756,7.25
[1758203416817615682],,,,0.072,6.84,7.135
[1758203416824088286],,,,0.144,6.747,7.092
[1758203416830513495],,,,0.254,6.883,7.271
[1758203416837001463],,,,0.101,6.862,7.027
[1758203416843415005],,,,0.086,6.831,7.228
[1758203416850066099],,,,0.096,6.792,6.948
[1758203416856553911],,,,0.304,6.85,7.269
[1758203416862503338],,,,0.05,6.747,7.005
[1758203416869156047],,,,0.11,6.857,7.094
[1758203416875811203],,,,0.096,6.886,7.276
[1758203416882338338],,,,0.122,6.833,7.082
[1758203416888796099],,,,0.297,6.785,7.195
[1758203416895211307],,,,0.156,6.833,7.135
[1758203416901712922],,,,0.124,6.812,7.142
[1758203416908208286],,,,0.101,6.744,7.058
[1758203416914799536],,,,0.146,6.816,7.207
[1758203416921242297],,,,0.16,6.881,7.137
[1758203416927692713],,,,0.098,6.809,7.027
[1758203416934156568],,,,0.077,6.823,7.187
[1758203416940678911],,,,0.105,6.855,7.214
[1758203416947171359],,,,0.089,6.788,7.125
[1758203416953691880],,,,0.247,6.891,7.238
[1758203416959983026],,,,0.06,6.855,7.25
[1758203416966636151],,,,0.103,6.855,7.19
[1758203416973032140],,,,-0.055,6.831,7.14
[1758203416979348026],,,,0.017,6.934,7.142
[1758203416986153599],,,,0.108,6.78,7.058
[1758203416992648807],,,,0.105,6.833,7.221
[1758203416999204380],,,,0.11,6.821,7.14
[1758203417005683234],,,,0.101,6.785,7.087
[1758203417012106672],,,,0.067,6.843,6.989
[1758203417018870370],,,,0.115,6.831,6.993
[1758203417025413703],,,,0.072,6.749,7.082
[1758203417031996151],,,,0.096,6.809,7.283
[1758203417038477297],,,,0.084,6.776,7.183
[1758203417044883547],,,,0.304,6.84,7.044
[1758203417051646932],,,,0.12,6.78,7.168
[1758203417058089276],,,,0.165,6.797,7.077
[1758203417064541203],,,,0.01,6.843,7.065
[1758203417071028807],,,,0.271,6.838,7.089
[1758203417077470318],,,,0.146,6.797,7.19
[1758203417083738807],,,,0.086,6.9,7.271
[1758203417089416099],,,,0.124,6.857,7.128
[1758203417094991672],,,,0.096,6.857,7.132
[1758203417100728026],,,,0.098,6.845,7.204
[1758203417106263911],,,,0.124,6.862,7.13
[1758203417112139849],,,,0.132,6.78,7.053
[1758203417117738026],,,,0.172,6.847,7.178
[1758203417123439380],,,,0.103,6.831,7.137
[1758203417129164797],,,,0.072,6.814,7.106
[1758203417134746151],,,,0.294,6.766,7.12
[1758203417140653963],,,,0.141,6.85,7.166
[1758203417146399588],,,,0.254,6.795,7.082
[1758203417152179328],,,,0.06,6.85,7.106
[1758203417157775422],,,,0.031,6.797,7.286
[1758203417163238286],,,,0.113,6.84,7.156
[1758203417168748547],,,,0.057,6.807,7.18
[1758203417174197453],,,,0.144,6.845,7.199
[1758203417179699380],,,,0.074,6.773,7.166
[1758203417185792661],,,,0.065,6.857,7.13
[1758203417192036620],,,,0.091,6.871,7.197
[1758203417198656984],,,,0.127,6.857,7.142
[1758203417205087505],,,,0.144,6.783,7.07
[1758203417211877036],,,,0.103,6.764,7.111
[1758203417218401620],,,,0.108,6.84,7.077
[1758203417224831203],,,,0.081,6.879,7.089
[1758203417231236255],,,,0.283,6.843,7.252
[1758203417237665370],,,,0.055,6.838,7.305
[1758203417244082922],,,,0.141,6.852,7.149
[1758203417250422192],,,,0.12,6.835,7.003
[1758203417256612453],,,,0.122,6.807,7.286
[1758203417263028807],,,,0.268,6.742,7.168
[1758203417269531620],,,,0.093,6.871,7.106
[1758203417276293442],,,,0.136,6.771,7.125
[1758203417282768807],,,,0.077,6.804,7.144
[1758203417289057922],,,,0.072,6.867,7.029
[1758203417295387817],,,,0.285,6.812,7.228
[1758203417301917297],,,,0.141,6.826,7.056
[1758203417308317401],,,,0.093,6.771,7.151
[1758203417314817192],,,,0.057,6.84,7.13
[1758203417321156047],,,,0.086,6.797,7.132
[1758203417327436099],,,,0.086,6.869,7.211
[1758203417333732609],,,,0.271,6.84,7.144
[1758203417340190474],,,,0.089,6.771,7.149
[1758203417346851151],,,,0.089,6.84,7.187
[1758203417353394640],,,,0.072,6.84,7.245
[1758203417359804588],,,,-0.043,6.812,6.936
[1758203417366239120],,,,0.093,6.819,7.298
[1758203417372718286],,,,0.139,6.804,7.049
[1758203417379099432],,,,0.177,6.845,7.137
[1758203417385475265],,,,0.103,6.771,7.061
[1758203417391735317],,,,0.184,6.917,7.087
[1758203417398352661],,,,0.072,6.792,7.226
[1758203417404942088],,,,0.113,6.85,7.168
[1758203417411405942],,,,0.031,6.747,7.125
[1758203417417857297],,,,0.074,6.855,7.274
[1758203417424193390],,,,0.11,6.826,7.262
[1758203417430596099],,,,0.278,6.749,7.202
[1758203417437322557],,,,0.072,6.84,6.943
[1758203417443815786],,,,0.28,6.776,7.202
[1758203417450145890],,,,0.16,6.807,7.173
[1758203417456475838],,,,0.124,6.788,6.905
[1758203417462753026],,,,0.086,6.881,7.197
[1758203417469060109],,,,0.069,6.785,7.094
[1758203417475698703],,,,0.304,6.867,7.128
[1758203417482074901],,,,0.158,6.874,7.128
[1758203417488840942],,,,0.108,6.816,7.089
[1758203417495153286],,,,0.105,6.929,7.005
