timestamp,x1,y1,z1,x2,y2,z2
[1758212161467797319],19.613,-13.85,-18.921,,,
[1758212161472981277],19.613,-12.981,-18.256,,,
[1758212161478098621],11.899,-7.669,-15.634,,,
[1758212161484363048],-2.866,1.482,-2.902,,,
[1758212161490366955],-7.807,5.164,9.819,,,
[1758212161495566955],-5.863,4.843,19.613,,,
[1758212161500694142],-6.462,0.115,19.613,,,
[1758212161505818882],13.455,-2.859,16.47,,,
[1758212161510924507],19.613,-10.343,5.018,,,
[1758212161516026902],19.613,-14.746,-8.246,,,
[1758212161521124402],19.613,-14.145,-17.171,,,
[1758212161526294767],16.85,-10.376,-18.407,,,
[1758212161531623152],6.153,-4.343,-15.826,,,
[1758212161537196486],-6.048,3.428,2.394,,,
[1758212161542430080],-7.908,6.199,13.329,,,
[1758212161547666277],-4.911,5.569,19.613,,,
[1758212161553634663],11.65,0.493,19.613,,,
[1758212161559789455],15.481,-8.633,12.431,,,
[1758212161566219715],19.613,-14.085,-6.416,,,
[1758212161572377996],19.613,-16.142,-13.771,,,
[1758212161578009298],14.674,-10.455,-17.834,,,
[1758212161584390652],3.462,-1.532,-8.411,,,
[1758212161589544298],-6.546,3.697,5.657,,,
[1758212161594767267],-8.638,6.182,15.574,,,
[1758212161599891225],1.767,6.06,19.613,,,
[1758212161605032215],1.118,0.534,19.613,,,
[1758212161610252371],18.854,-6.352,11.712,,,
[1758212161615522736],19.613,-13.297,0.057,,,
[1758212161621082215],19.613,-16.214,-13.06,,,
[1758212161626268465],19.506,-12.629,-18.665,,,
[1758212161631398934],12.392,-7.942,-16.123,,,
[1758212161637437475],-2.818,1.583,-1.899,,,
[1758212161642729246],-7.367,5.344,9.814,,,
[1758212161647959559],-7.568,6.601,17.621,,,
[1758212161653615392],0.29,0.733,19.613,,,
[1758212161659982163],7.288,-7.717,14.868,,,
[1758212161667109767],19.613,-14.241,0.086,,,
[1758212161672369038],19.613,-14.272,-19.163,,,
[1758212161677517423],19.52,-11.052,-18.677,,,
[1758212161682694975],12.505,-6.706,-13.884,,,
[1758212161687847007],-2.21,0.304,-4.19,,,
[1758212161692990965],-7.001,4.796,8.959,,,
[1758212161698121694],-7.314,6.584,15.49,,,
[1758212161705045392],-7.611,-0.072,19.613,,,
[1758212161710593986],15.131,-6.256,14.772,,,
[1758212161715739298],19.613,-11.389,3.73,,,
[1758212161720850027],19.613,-19.613,-12.136,,,
[1758212161725987475],19.613,-14.569,-16.537,,,
[1758212161731103048],15.692,-10.439,-16.702,,,
[1758212161736218048],3.577,-3.804,-12.842,,,
[1758212161741375079],-3.694,2.737,0.733,,,
[1758212161746663569],-9.488,5.679,14.732,,,
[1758212161753060132],-2.617,4.511,19.613,,,
[1758212161758976121],5.186,2.138,18.368,,,
[1758212161764136121],16.305,-8.543,11.535,,,
[1758212161769816121],19.613,-14.775,-5.801,,,
[1758212161776072527],19.613,-17.894,-19.462,,,
[1758212161781192527],18.059,-10.817,-18.857,,,
[1758212161786317007],6.361,-4.635,-14.147,,,
[1758212161791457788],-2.789,1.571,-1.281,,,
[1758212161796861642],-9.086,5.832,11.19,,,
