timestamp,frequency_hz
[1758203254756980848],0.0
[1758203254761782411],0.0
[1758203254766007254],0.0
[1758203254769913869],0.0
[1758203254774204650],0.0
[1758203254778390223],0.0
[1758203254782812046],0.0
[1758203254787126734],0.0
[1758203254791114807],0.0
[1758203254795046525],0.0
[1758203254798755952],0.0
[1758203254802493609],0.0
[1758203254806203296],0.0
[1758203254809922098],0.0
[1758203254813793088],0.0
[1758203254817477098],0.0
[1758203254821148661],0.0
[1758203254824812619],0.0
[1758203254828465067],0.0
[1758203254832159182],0.0
[1758203254835801473],0.0
[1758203254839611161],0.0
[1758203254843430796],0.0
[1758203254847085015],0.0
[1758203254850825171],0.0
[1758203254854613869],0.0
[1758203254858360067],0.0
[1758203254862081577],0.0
[1758203254865740796],0.0
[1758203254869957202],0.0
[1758203254873826734],0.0
[1758203254877612411],0.0
[1758203254881279859],0.0
[1758203254884924338],0.0
[1758203254888644598],0.0
[1758203254892566577],0.0
[1758203254896304806],0.0
[1758203254899985952],0.0
[1758203254903665171],0.0
[1758203254907372827],0.0
[1758203254911099181],0.0
[1758203254914828556],0.0
[1758203254918517723],0.0
[1758203254922180327],0.0
[1758203254925818296],0.0
[1758203254929530379],0.0
[1758203254933250588],0.0
[1758203254937027515],0.0
[1758203254940787723],0.0
[1758203254944441004],0.0
[1758203254948089911],0.0
[1758203254953498244],0.0
[1758203254957508348],0.0
[1758203254961243400],0.0
[1758203254965004077],0.0
[1758203254968770848],0.0
[1758203254972582671],0.0
[1758203254976479234],0.0
[1758203254980165379],0.0
[1758203254983837411],0.0
[1758203254987535744],0.0
[1758203254991449077],0.0
[1758203254995103713],0.0
[1758203254998913140],0.0
[1758203255002653556],0.0
[1758203255006302515],0.0
[1758203255009943400],0.0
[1758203255013672931],0.0
[1758203255017348504],0.0
[1758203255021056317],0.0
[1758203255024752463],0.0
[1758203255028454442],0.0
[1758203255032169286],0.0
[1758203255035833556],0.0
[1758203255039547150],0.0
[1758203255043312150],0.0
[1758203255047117515],0.0
[1758203255050840484],0.0
[1758203255054479963],0.0
[1758203255058208556],0.0
[1758203255061994338],0.0
[1758203255065668609],0.0
[1758203255069346525],0.0
[1758203255073061733],0.0
[1758203255076727411],0.0
[1758203255080733348],0.0
[1758203255084541108],0.0
[1758203255088269025],0.0
[1758203255092076108],0.0
[1758203255095753869],0.0
[1758203255099416629],0.0
[1758203255103155692],0.0
[1758203255106830952],0.0
[1758203255110553348],0.0
[1758203255114288556],0.0
[1758203255117967879],0.0
[1758203255121682515],0.0
[1758203255125524233],0.0
[1758203255129211108],0.0
[1758203255132947515],0.0
[1758203255136651838],0.0
[1758203255140359598],0.0
[1758203255145023452],0.0
[1758203255148851629],0.0
[1758203255152539129],0.0
[1758203255156216577],0.0
[1758203255159896994],0.0
[1758203255163585171],0.0
[1758203255167288661],0.0
[1758203255170988036],0.0
[1758203255174654181],0.0
[1758203255178319650],0.0
[1758203255182058713],0.0
[1758203255185747098],0.0
[1758203255189556942],0.0
[1758203255193556004],0.0
[1758203255197288817],0.0
[1758203255200976108],0.0
[1758203255204637775],0.0
[1758203255209596161],0.0
[1758203255214405015],0.0
[1758203255218343452],0.0
[1758203255222398504],0.0
[1758203255226320015],0.0
[1758203255230257098],0.0
[1758203255234211577],0.0
[1758203255238127411],0.0
[1758203255242312463],0.0
[1758203255246229129],0.0
[1758203255250125223],0.0
[1758203255254316421],0.0
[1758203255258018973],0.0
[1758203255261776213],0.0
[1758203255265440223],0.0
[1758203255269107515],0.0
[1758203255272798504],0.0
[1758203255276452671],0.0
[1758203255280121004],0.0
[1758203255283862879],0.0
[1758203255287661525],0.0
[1758203255291420848],0.0
[1758203255295326004],0.0
[1758203255299064806],0.0
[1758203255302784858],0.0
[1758203255306448556],0.0
[1758203255310123765],0.0
[1758203255313853504],0.0
[1758203255317547983],0.0
[1758203255321298765],0.0
[1758203255324985275],0.0
[1758203255328795535],0.0
[1758203255332557410],0.0
[1758203255336254650],0.0
[1758203255339928296],0.0
[1758203255343872671],0.0
[1758203255347550327],0.0
[1758203255351297827],0.0
[1758203255355076473],0.0
[1758203255358760119],0.0
[1758203255362534702],0.0
[1758203255366203140],0.0
[1758203255369926004],0.0
[1758203255373757306],0.0
[1758203255377469858],0.0
[1758203255381271525],0.0
[1758203255385049077],0.0
[1758203255388862254],0.0
[1758203255393461785],0.0
[1758203255397289858],0.0
[1758203255401259598],0.0
[1758203255404983400],0.0
[1758203255408652775],0.0
[1758203255412343400],0.0
[1758203255415997671],0.0
[1758203255419641369],0.0
[1758203255423308244],0.0
[1758203255426951785],0.0
[1758203255430705327],0.0
[1758203255434450952],0.0
[1758203255438285744],0.0
[1758203255442910640],0.0
[1758203255446697046],0.0
[1758203255450413660],0.0
[1758203255454084702],0.0
[1758203255457766473],0.0
[1758203255461481733],0.0
[1758203255465162931],0.0
[1758203255468860223],0.0
[1758203255472514650],0.0
[1758203255476179598],0.0
[1758203255479911838],0.0
[1758203255483620640],0.0
[1758203255487377931],0.0
[1758203255491152619],0.0
[1758203255494806265],0.0
[1758203255498457358],0.0
[1758203255502166056],0.0
[1758203255507706160],0.0
[1758203255511527827],0.0
[1758203255515202775],0.0
[1758203255518900535],0.0
[1758203255522628556],0.0
[1758203255526315900],0.0
[1758203255529983140],0.0
[1758203255533657775],0.0
[1758203255537324962],0.0
[1758203255541098817],0.0
[1758203255544837254],0.0
[1758203255548518035],0.0
[1758203255552241160],0.0
[1758203255556045640],0.0
[1758203255559713400],0.0
[1758203255563376890],0.0
[1758203255567055483],0.0
[1758203255570829181],0.0
[1758203255574533765],0.0
[1758203255578213921],0.0
[1758203255581924390],0.0
[1758203255585594077],0.0
[1758203255589284598],0.0
