timestamp,x1,y1,z1,x2,y2,z2
[1758202912457131146],0.824,-0.115,11.313,,,
[1758202912462289844],0.814,-0.084,11.349,,,
[1758202912467676875],0.74,-0.168,11.32,,,
[1758202912472948750],0.733,-0.053,11.274,,,
[1758202912478148803],0.769,-0.256,11.49,,,
[1758202912483229896],0.713,-0.024,11.377,,,
[1758202912488312240],0.704,-0.124,11.36,,,
[1758202912493450417],0.776,-0.065,11.399,,,
[1758202912498501407],0.742,-0.122,11.384,,,
[1758202912503552240],0.915,-0.081,11.308,,,
[1758202912508696355],0.883,-0.12,11.207,,,
[1758202912513943490],0.759,-0.115,11.238,,,
[1758202912519113959],0.852,-0.259,11.341,,,
[1758202912524257448],0.742,-0.223,11.262,,,
[1758202912530801198],0.819,-0.144,11.535,,,
[1758202912536032188],0.816,-0.139,11.313,,,
[1758202912541130209],0.831,-0.057,11.322,,,
[1758202912546201563],0.702,-0.084,11.43,,,
[1758202912551281459],0.716,-0.098,11.449,,,
[1758202912556351615],0.826,-0.074,11.399,,,
[1758202912561489740],0.843,-0.144,11.387,,,
[1758202912566568021],0.766,-0.017,11.425,,,
[1758202912571697761],0.91,-0.034,11.353,,,
[1758202912577228698],0.778,-0.098,11.303,,,
[1758202912582376823],0.788,-0.256,11.212,,,
[1758202912587484740],0.874,-0.022,11.313,,,
[1758202912592590573],0.716,-0.048,11.389,,,
[1758202912597701198],0.876,-0.129,11.186,,,
[1758202912602793959],0.974,-0.089,11.198,,,
[1758202912607880053],0.826,-0.122,11.466,,,
[1758202912613111928],0.699,-0.026,11.317,,,
[1758202912618208438],0.802,-0.141,11.502,,,
[1758202912623433334],0.783,-0.06,11.19,,,
[1758202912628520625],0.864,-0.196,11.19,,,
[1758202912633586615],0.907,-0.136,11.495,,,
[1758202912638664063],0.814,-0.163,11.289,,,
[1758202912645177084],0.769,-0.086,11.267,,,
[1758202912650453438],0.831,-0.031,11.368,,,
[1758202912655542344],0.721,-0.263,11.224,,,
[1758202912660741303],0.781,-0.151,11.478,,,
[1758202912665862240],0.776,-0.026,11.399,,,
[1758202912670946355],0.958,-0.002,11.435,,,
[1758202912676019167],0.788,-0.026,11.21,,,
[1758202912681093282],0.618,-0.223,11.305,,,
[1758202912687361459],0.637,-0.005,11.212,,,
[1758202912692825625],0.888,-0.115,11.322,,,
[1758202912697920834],0.869,-0.259,11.451,,,
[1758202912703007448],0.745,-0.098,11.463,,,
[1758202912708089063],0.79,-0.029,11.375,,,
[1758202912713271198],0.74,-0.115,11.258,,,
[1758202912718345625],0.91,-0.045,11.478,,,
[1758202912723425000],0.721,-0.053,11.19,,,
[1758202912728499167],0.86,-0.124,11.305,,,
[1758202912733605261],0.718,-0.007,11.42,,,
[1758202912738670313],0.857,-0.019,11.2,,,
[1758202912743805938],0.682,-0.18,11.456,,,
[1758202912748880417],0.62,-0.132,11.432,,,
[1758202912754425052],0.68,-0.299,11.43,,,
[1758202912759547917],0.687,0.067,11.255,,,
[1758202912764746042],0.826,-0.067,11.205,,,
[1758202912769793438],0.745,-0.055,11.401,,,
[1758202912774864480],0.752,-0.105,11.226,,,
[1758202912779902032],0.797,0.117,11.303,,,
[1758202912785000730],0.917,-0.01,11.219,,,
[1758202912790149375],0.469,-0.115,11.428,,,
[1758202912795285469],0.625,-0.18,11.413,,,
[1758202912800915313],0.651,-0.002,11.574,,,
[1758202912809046875],0.764,-0.115,11.238,,,
[1758202912814419584],0.855,-0.098,11.289,,,
[1758202912819525625],0.694,-0.093,11.305,,,
[1758202912824641198],0.769,-0.002,11.423,,,
[1758202912829722709],0.802,-0.12,11.473,,,
[1758202912834830000],0.816,-0.132,11.27,,,
[1758202912839943750],0.833,-0.23,11.253,,,
[1758202912845180417],0.754,-0.096,11.368,,,
[1758202912850315521],0.924,-0.041,11.183,,,
[1758202912855423282],1.053,-0.127,11.384,,,
[1758202912861847552],0.8,-0.177,11.327,,,
[1758202912867065990],0.879,-0.084,11.195,,,
[1758202912872126459],0.816,-0.043,11.222,,,
[1758202912877170730],0.73,-0.06,11.238,,,
[1758202912882266979],0.907,-0.158,11.42,,,
[1758202912887317396],0.903,-0.113,11.308,,,
[1758202912892373594],0.8,-0.266,11.344,,,
[1758202912897459792],0.862,-0.053,11.315,,,
[1758202912902665625],0.663,-0.036,11.322,,,
[1758202912908285209],0.769,-0.11,11.272,,,
[1758202912913453073],0.816,-0.043,11.459,,,
[1758202912918546927],0.766,-0.192,11.274,,,
[1758202912923656198],0.826,-0.055,11.368,,,
[1758202912928712500],0.891,-0.299,11.329,,,
[1758202912933770834],0.994,-0.022,11.485,,,
[1758202912938965677],0.761,-0.127,11.308,,,
[1758202912944131563],0.804,-0.067,11.456,,,
[1758202912949221354],0.833,-0.101,11.365,,,
[1758202912954420782],0.721,-0.144,11.375,,,
[1758202912959534532],0.69,-0.146,11.485,,,
[1758202912964701667],0.737,-0.036,11.286,,,
[1758202912970350990],0.757,-0.105,11.48,,,
[1758202912975448594],0.836,-0.105,11.26,,,
[1758202912980653490],0.826,0.089,11.31,,,
[1758202912985849479],0.898,-0.23,11.286,,,
[1758202912991012188],0.821,-0.223,11.226,,,
[1758202912996103594],1.034,-0.115,11.279,,,
[1758202913001232500],0.802,-0.019,11.298,,,
[1758202913006401563],0.917,-0.01,11.284,,,
[1758202913011657032],0.781,-0.182,11.272,,,
[1758202913018021615],0.821,-0.129,11.349,,,
[1758202913023213125],0.737,-0.144,11.504,,,
[1758202913028289063],0.888,-0.055,11.475,,,
[1758202913033419323],0.67,-0.012,11.243,,,
[1758202913038475886],0.795,-0.297,11.337,,,
[1758202913043533386],0.757,-0.201,11.188,,,
[1758202913048605469],0.824,-0.218,11.317,,,
[1758202913053724375],0.627,-0.079,11.222,,,
[1758202913058814688],0.668,-0.101,11.449,,,
[1758202913064123438],0.833,-0.062,11.372,,,
[1758202913069225990],0.886,-0.146,11.248,,,
[1758202913074302969],0.85,-0.084,11.25,,,
[1758202913079745938],0.852,-0.086,11.291,,,
[1758202913084825886],0.766,-0.136,11.389,,,
[1758202913089894948],0.819,-0.113,11.111,,,
[1758202913094994948],0.733,0.117,11.358,,,
