timestamp,frequency_hz
[1758218436514464852],0.0
[1758218436520834540],0.0
[1758218436527316311],0.0
[1758218436533928863],0.0
[1758218436540304436],0.0
[1758218436547180842],0.0
[1758218436553652144],0.0
[1758218436559751831],0.0
[1758218436565627821],0.0
[1758218436571436779],0.0
[1758218436577205581],0.0
[1758218436582992404],0.0
[1758218436588998446],0.0
[1758218436595030113],0.0
[1758218436600893185],0.0
[1758218436606836831],0.0
[1758218436612602613],0.0
[1758218436618345060],0.0
[1758218436624097821],0.0
[1758218436629876779],0.0
[1758218436635663342],0.0
[1758218436641419331],0.0
[1758218436647215165],0.0
[1758218436652840685],0.0
[1758218436658625217],0.0
[1758218436665041050],0.0
[1758218436671722613],0.0
[1758218436678020738],0.0
[1758218436684741519],0.0
[1758218436691078081],0.0
[1758218436697394956],0.0
[1758218436703993342],0.0
[1758218436710624696],0.0
[1758218436716974123],0.0
[1758218436723508342],0.0
[1758218436729845529],0.0
[1758218436736648238],0.0
[1758218436743156258],0.0
[1758218436749660425],0.0
[1758218436756128133],0.0
[1758218436762616258],0.0
[1758218436769120790],0.0
[1758218436775524800],0.0
[1758218436782131727],0.0
[1758218436788463602],0.0
[1758218436795086258],0.0
[1758218436801857612],0.0
[1758218436808332717],0.0
[1758218436814671571],0.0
[1758218436821006050],0.0
[1758218436827602456],0.0
[1758218436833925425],0.0
[1758218436840515790],0.0
[1758218436846932404],0.0
[1758218436853535998],0.0
[1758218436859828133],0.0
[1758218436865643810],0.0
[1758218436871298967],0.0
[1758218436877029852],0.0
[1758218436882766362],0.0
[1758218436888506362],0.0
[1758218436894254644],0.0
[1758218436900137300],0.0
[1758218436905854435],0.0
[1758218436911589904],0.0
[1758218436917459175],0.0
[1758218436923115529],0.0
[1758218436928900790],0.0
[1758218436934710998],0.0
[1758218436940414227],0.0
[1758218436946318185],0.0
[1758218436952346883],0.0
[1758218436957782612],0.0
[1758218436963995998],0.0
[1758218436970628342],0.0
[1758218436976968237],0.0
[1758218436983597352],0.0
[1758218436989906102],0.0
[1758218436996531206],0.0
[1758218437003045008],0.0
[1758218437009405373],0.0
[1758218437015981831],0.0
[1758218437022422144],0.0
[1758218437028759383],0.0
[1758218437035628185],0.0
[1758218437042088185],0.0
[1758218437048539748],0.0
[1758218437055013498],0.0
[1758218437061069227],0.0
[1758218437067593342],0.0
[1758218437074226206],0.0
[1758218437080804592],0.0
[1758218437087130217],0.0
[1758218437093736675],0.0
[1758218437100151206],0.0
[1758218437106957456],0.0
[1758218437113430217],0.0
[1758218437119877612],0.0
[1758218437126352456],0.0
[1758218437132809644],0.0
[1758218437139262612],0.0
[1758218437145740060],0.0
[1758218437152198185],0.0
[1758218437158754956],0.0
[1758218437165260060],0.0
[1758218437171783654],0.0
[1758218437178230633],0.0
[1758218437184700321],0.0
[1758218437191048498],0.0
[1758218437197362717],0.0
[1758218437203935633],0.0
[1758218437210254279],0.0
[1758218437217040477],0.0
[1758218437223499383],0.0
[1758218437230030737],0.0
[1758218437236332873],0.0
[1758218437242682248],0.0
[1758218437249425841],0.0
[1758218437255887664],0.0
[1758218437261864279],0.0
[1758218437267560946],0.0
[1758218437273315164],0.0
[1758218437279044591],0.0
[1758218437284773289],0.0
[1758218437290739123],0.0
[1758218437296484956],0.0
[1758218437302244227],0.0
[1758218437308027508],0.0
[1758218437313696727],0.0
[1758218437319311727],0.0
[1758218437325107560],0.0
[1758218437331090060],0.0
[1758218437336809956],0.0
[1758218437342555841],0.0
[1758218437348281258],0.0
[1758218437354028550],0.0
[1758218437359966727],0.0
[1758218437366503446],0.0
[1758218437372975477],0.0
[1758218437379396571],0.0
[1758218437385880373],0.0
[1758218437392316206],0.0
[1758218437398755164],0.0
[1758218437405054800],0.0
[1758218437411463081],0.0
[1758218437418051102],0.0
[1758218437424690946],0.0
[1758218437431006831],0.0
[1758218437437630685],0.0
[1758218437444046987],0.0
[1758218437450003914],0.0
[1758218437456729227],0.0
[1758218437463496414],0.0
[1758218437469853341],0.0
[1758218437476384800],0.0
[1758218437482764643],0.0
[1758218437489522768],0.0
[1758218437495952091],0.0
[1758218437502486779],0.0
[1758218437508890268],0.0
[1758218437515173862],0.0
[1758218437521827612],0.0
[1758218437528142716],0.0
[1758218437534897508],0.0
[1758218437541236310],0.0
[1758218437547636935],0.0
[1758218437554216362],0.0
[1758218437560896414],0.0
[1758218437567351727],0.0
[1758218437573833810],0.0
[1758218437580479227],0.0
[1758218437586999696],0.0
[1758218437593512925],0.0
[1758218437599867925],0.0
[1758218437606337873],0.0
[1758218437612654591],0.0
[1758218437619061883],0.0
[1758218437625453029],0.0
[1758218437632209800],0.0
[1758218437638526310],0.0
[1758218437645205998],0.0
[1758218437651649071],0.0
[1758218437658376206],0.0
[1758218437664845633],0.0
[1758218437671219956],0.0
[1758218437677749591],0.0
[1758218437684360373],0.0
[1758218437690755737],0.0
[1758218437697265060],0.0
[1758218437703239383],0.0
[1758218437709500164],0.0
[1758218437715946102],0.0
[1758218437722543029],0.0
[1758218437729056779],0.0
[1758218437735700268],0.0
[1758218437742081102],0.0
[1758218437748796779],0.0
[1758218437755375164],0.0
[1758218437761727664],0.0
[1758218437767525789],0.0
[1758218437773179539],0.0
[1758218437779056623],0.0
[1758218437784805685],0.0
[1758218437790341518],0.0
[1758218437796083654],0.0
[1758218437801618445],0.0
[1758218437806896779],0.0
[1758218437812684279],0.0
[1758218437818351466],0.0
[1758218437824048445],0.0
[1758218437829754748],0.0
[1758218437835449279],0.0
[1758218437841208393],0.0
[1758218437846748393],0.0
[1758218437852627925],0.0
[1758218437858313654],0.0
[1758218437864630998],0.0
[1758218437871335425],0.0
[1758218437877821935],0.0
[1758218437884371518],0.0
[1758218437890912716],0.0
[1758218437897584383],0.0
[1758218437904039695],0.0
[1758218437910510268],0.0
[1758218437917006570],0.0
[1758218437923326154],0.0
[1758218437929644018],0.0
[1758218437936298602],0.0
[1758218437942399279],0.0
[1758218437948984435],0.0
[1758218437955731362],0.0
[1758218437962153706],0.0
[1758218437967959800],0.0
[1758218437973688237],0.0
[1758218437979399435],0.0
[1758218437985156258],0.0
[1758218437990954018],0.0
[1758218437996746310],0.0
[1758218438002366987],0.0
[1758218438008189956],0.0
[1758218438013833393],0.0
