timestamp,x1,y1,z1,x2,y2,z2
[1758203254756980848],,,,1.41,4.269,8.717
[1758203254761782411],,,,1.458,4.243,8.729
[1758203254766007254],,,,1.465,4.192,8.832
[1758203254769913869],,,,1.334,4.391,8.863
[1758203254774204650],,,,1.525,4.209,8.729
[1758203254778390223],,,,1.429,4.125,8.899
[1758203254782812046],,,,1.46,4.233,8.832
[1758203254787126734],,,,1.501,4.266,8.844
[1758203254791114807],,,,1.537,4.283,8.861
[1758203254795046525],,,,1.427,4.25,9.163
[1758203254798755952],,,,1.417,4.434,8.887
[1758203254802493609],,,,1.602,4.319,8.909
[1758203254806203296],,,,1.396,4.283,8.835
[1758203254809922098],,,,1.362,4.238,8.849
[1758203254813793088],,,,1.451,4.424,8.866
[1758203254817477098],,,,1.48,4.295,9.031
[1758203254821148661],,,,1.29,4.207,8.763
[1758203254824812619],,,,1.448,4.137,8.981
[1758203254828465067],,,,1.386,4.293,8.954
[1758203254832159182],,,,1.686,4.262,8.985
[1758203254835801473],,,,1.379,4.144,8.993
[1758203254839611161],,,,1.508,4.276,8.772
[1758203254843430796],,,,1.396,4.247,8.765
[1758203254847085015],,,,1.547,4.259,8.839
[1758203254850825171],,,,1.535,4.264,8.95
[1758203254854613869],,,,1.544,4.096,8.952
[1758203254858360067],,,,1.386,4.326,8.942
[1758203254862081577],,,,1.528,4.391,8.827
[1758203254865740796],,,,1.472,4.393,8.976
[1758203254869957202],,,,1.341,4.257,8.842
[1758203254873826734],,,,1.432,4.204,8.873
[1758203254877612411],,,,1.441,4.243,8.88
[1758203254881279859],,,,1.518,4.204,8.978
[1758203254884924338],,,,1.499,4.101,8.859
[1758203254888644598],,,,1.336,4.231,8.866
[1758203254892566577],,,,1.341,4.223,8.801
[1758203254896304806],,,,1.535,4.293,9.005
[1758203254899985952],,,,1.508,4.298,9.031
[1758203254903665171],,,,1.458,4.231,8.89
[1758203254907372827],,,,1.573,4.156,8.789
[1758203254911099181],,,,1.429,4.209,8.983
[1758203254914828556],,,,1.46,4.207,8.945
[1758203254918517723],,,,1.362,4.262,8.892
[1758203254922180327],,,,1.422,4.257,9.148
[1758203254925818296],,,,1.403,4.257,8.801
[1758203254929530379],,,,1.456,4.276,8.976
[1758203254933250588],,,,1.556,4.424,8.768
[1758203254937027515],,,,1.628,4.286,8.835
[1758203254940787723],,,,1.453,4.199,9.017
[1758203254944441004],,,,1.377,4.245,8.815
[1758203254948089911],,,,1.513,4.199,8.976
[1758203254953498244],,,,1.475,4.214,8.918
[1758203254957508348],,,,1.585,4.199,8.789
[1758203254961243400],,,,1.432,4.187,8.777
[1758203254965004077],,,,1.226,3.998,8.808
[1758203254968770848],,,,1.547,4.235,8.859
[1758203254972582671],,,,1.46,4.159,8.808
[1758203254976479234],,,,1.441,4.264,8.897
[1758203254980165379],,,,1.425,4.439,8.808
[1758203254983837411],,,,1.65,4.312,8.923
[1758203254987535744],,,,1.322,4.111,8.88
[1758203254991449077],,,,1.381,4.281,8.909
[1758203254995103713],,,,1.539,4.374,8.973
[1758203254998913140],,,,1.444,4.29,8.926
[1758203255002653556],,,,1.405,4.221,8.744
[1758203255006302515],,,,1.48,4.19,8.909
[1758203255009943400],,,,1.408,4.247,8.885
[1758203255013672931],,,,1.554,4.331,8.882
[1758203255017348504],,,,1.48,4.178,9.038
[1758203255021056317],,,,1.35,4.18,8.918
[1758203255024752463],,,,1.441,4.271,8.842
[1758203255028454442],,,,1.425,4.223,8.844
[1758203255032169286],,,,1.259,4.185,8.997
[1758203255035833556],,,,1.391,4.314,8.677
[1758203255039547150],,,,1.465,4.243,8.909
[1758203255043312150],,,,1.508,4.401,8.818
[1758203255047117515],,,,1.494,4.41,8.882
[1758203255050840484],,,,1.437,4.231,8.827
[1758203255054479963],,,,1.477,4.214,8.787
[1758203255058208556],,,,1.666,4.401,8.765
[1758203255061994338],,,,1.389,4.245,8.722
[1758203255065668609],,,,1.348,4.173,8.82
[1758203255069346525],,,,1.484,4.283,8.823
[1758203255073061733],,,,1.36,4.185,8.868
[1758203255076727411],,,,1.575,4.164,8.897
[1758203255080733348],,,,1.604,4.281,9.184
[1758203255084541108],,,,1.465,4.25,8.741
[1758203255088269025],,,,1.52,4.271,8.892
[1758203255092076108],,,,1.53,4.228,8.811
[1758203255095753869],,,,1.492,4.233,8.835
[1758203255099416629],,,,1.408,4.429,8.748
[1758203255103155692],,,,1.453,4.207,8.734
[1758203255106830952],,,,1.556,4.178,8.792
[1758203255110553348],,,,1.458,4.441,8.77
[1758203255114288556],,,,1.475,4.192,8.734
