[1758210585911205630],,,,4.307,8.99,-0.156
[1758210585915120162],,,,4.741,9.191,-0.199
[1758210585919053703],,,,4.362,9.014,-0.146
[1758210585923818287],,,,4.343,8.95,-0.189
[1758210585927792349],,,,4.585,8.952,-0.204
[1758210585931770630],,,,4.408,9.067,-0.208
[1758210585935936620],,,,4.312,9.019,-0.072
[1758210585939888755],,,,4.405,9.048,-0.122
[1758210585943772401],,,,4.396,9.158,-0.168
[1758210585947656307],,,,4.338,9.017,-0.129
[1758210585951796932],,,,4.547,9.064,-0.165
[1758210585955474537],,,,4.374,8.959,-0.034
[1758210585959191568],,,,4.427,9.002,-0.187
[1758210585962854693],,,,4.152,9.021,-0.12
[1758210585966546307],,,,4.369,9.055,-0.067
[1758210585970338859],,,,4.503,9.005,-0.081
[1758210585974104224],,,,4.161,8.938,-0.124
[1758210585977774641],,,,4.324,8.997,-0.223
[1758210585981529953],,,,4.386,8.997,-0.172
[1758210585985185578],,,,4.59,9.038,-0.271
[1758210585990106776],,,,4.357,8.971,-0.168
[1758210585993885734],,,,4.307,9.069,-0.055
[1758210585997550161],,,,4.355,8.995,-0.045
[1758210586001222141],,,,4.29,9.06,-0.175
[1758210586004869120],,,,4.331,8.966,-0.22
[1758210586009418807],,,,4.381,9.005,-0.227
[1758210586013244068],,,,4.386,9.038,-0.038
[1758210586016935161],,,,4.369,9.062,0.029
[1758210586020629589],,,,4.518,9.045,-0.168
[1758210586024281880],,,,4.523,9.191,-0.06
[1758210586027955839],,,,4.367,9.019,-0.01
[1758210586031708703],,,,4.341,9.021,-0.108
[1758210586035364016],,,,4.424,9.182,-0.108
[1758210586039081464],,,,4.31,8.961,-0.036
[1758210586042970005],,,,4.398,8.966,0.029
[1758210586046673911],,,,4.245,8.993,0.012
[1758210586050462505],,,,4.233,9.112,-0.045
[1758210586054242193],,,,4.204,8.985,-0.139
[1758210586057900057],,,,4.345,9.057,0.065
[1758210586061547661],,,,4.386,8.976,0.005
[1758210586065227818],,,,4.398,8.964,-0.017
[1758210586068897141],,,,4.362,8.909,-0.194
[1758210586072556359],,,,4.281,9.019,-0.227
[1758210586076213130],,,,4.331,9.06,-0.098
[1758210586079976932],,,,4.367,9.057,-0.029
[1758210586083631828],,,,4.307,8.995,-0.218
[1758210586087324328],,,,4.396,9.012,-0.108
[1758210586091037193],,,,4.329,9.002,0.026
[1758210586094767974],,,,4.393,9.098,-0.053
[1758210586098591776],,,,4.432,9.009,-0.002
[1758210586102273703],,,,4.374,8.99,-0.194
[1758210586106028599],,,,4.348,8.93,-0.065
[1758210586109755005],,,,4.441,8.933,-0.122
[1758210586113425995],,,,4.334,9.182,-0.17
[1758210586117074068],,,,4.439,9.002,-0.146
[1758210586120736307],,,,4.405,9.014,-0.067
[1758210586124438807],,,,4.324,8.78,-0.101
[1758210586128110891],,,,4.29,8.904,-0.067
[1758210586131828911],,,,4.35,9.024,-0.132
[1758210586135512714],,,,4.372,8.973,-0.144
[1758210586139210734],,,,4.429,8.938,0.024
[1758210586142894901],,,,4.353,9.093,0.007
[1758210586146913234],,,,4.446,8.93,-0.148
[1758210586150706672],,,,4.278,9.069,-0.007
[1758210586154374797],,,,4.372,8.76,-0.048
[1758210586158027609],,,,4.379,9.108,-0.172
[1758210586161712245],,,,4.362,8.983,-0.096
[1758210586165388599],,,,4.393,9.038,0.048
[1758210586169074693],,,,4.377,8.961,-0.007
[1758210586172719380],,,,4.48,8.935,-0.184
[1758210586176436620],,,,4.345,8.93,-0.074
[1758210586180186984],,,,4.142,8.861,-0.055
[1758210586183830891],,,,4.604,8.887,-0.062
[1758210586187518130],,,,4.322,8.978,-0.057
[1758210586191241672],,,,4.566,8.957,0.002
[1758210586195030578],,,,4.345,9.017,-0.204
[1758210586198771724],,,,4.377,8.99,-0.081
[1758210586202469224],,,,4.329,9.033,-0.151
[1758210586206120057],,,,4.434,8.959,-0.16
[1758210586209860838],,,,4.405,8.935,-0.204
[1758210586213525318],,,,4.429,9.131,-0.043
[1758210586217180630],,,,4.305,9.019,-0.062
[1758210586220861099],,,,4.386,9.017,-0.093
[1758210586224515057],,,,4.448,8.94,-0.038
[1758210586228206776],,,,4.341,9.093,0.01
[1758210586232052141],,,,4.379,8.921,-0.038
[1758210586235860786],,,,4.367,8.973,-0.18
[1758210586239557818],,,,4.439,8.99,0.139
[1758210586243209380],,,,4.585,8.954,-0.038
[1758210586246864328],,,,4.384,8.947,-0.124
[1758210586250580005],,,,4.187,9.131,0.077
[1758210586254495370],,,,4.561,9.031,-0.072
[1758210586258403911],,,,4.362,9.052,-0.031
[1758210586262179380],,,,4.314,9.021,-0.041
[1758210586265873338],,,,4.276,8.966,-0.091
[1758210586269557974],,,,4.341,9.165,0.134
[1758210586273235578],,,,4.42,9.012,-0.091
[1758210586276888182],,,,4.367,8.966,-0.115
[1758210586280658599],,,,4.357,9.072,-0.117
[1758210586284354849],,,,4.377,8.954,-0.041
[1758210586287998963],,,,4.441,9.036,0.002
[1758210586291655786],,,,4.446,9.177,-0.043
[1758210586295318338],,,,4.324,8.964,0.067
[1758210586299069172],,,,4.345,8.973,-0.117
[1758210586302758234],,,,4.345,9.067,-0.115
[1758210586306448703],,,,4.353,8.988,-0.227
[1758210586310117922],,,,4.305,8.997,-0.091
[1758210586313784901],,,,4.424,8.978,-0.101
[1758210586317433703],,,,4.348,9.184,0.01
[1758210586321091984],,,,4.362,8.964,-0.136
[1758210586324732505],,,,4.381,9.038,-0.153
[1758210586328542818],,,,4.432,9.112,-0.201
[1758210586332290578],,,,4.369,8.909,-0.084
[1758210586336003026],,,,4.484,8.909,-0.091
[1758210586339710057],,,,4.48,8.993,0.089
[1758210586343369953],,,,4.403,9.024,-0.108
[1758210586347019172],,,,4.47,9.1,-0.026
[1758210586350723651],,,,4.389,9.165,0.117
[1758210586354387557],,,,4.59,9.007,-0.23
[1758210586358463338],,,,4.374,9.036,-0.244
[1758210586362274536],,,,4.334,9.06,-0.204
[1758210586367118703],,,,4.298,8.985,-0.146
[1758210586371962193],,,,4.357,9.002,-0.266
[1758210586375923547],,,,4.367,9.033,-0.175
[1758210586379890786],,,,4.398,8.995,-0.146
[1758210586383742713],,,,4.422,9.062,-0.28
[1758210586387651047],,,,4.405,9.072,-0.091
[1758210586392472036],,,,4.35,9.052,-0.108
[1758210586396453495],,,,4.365,9.024,-0.11
[1758210586400374432],,,,4.537,8.918,-0.065
[1758210586404243026],,,,4.396,9.036,-0.156
[1758210586408123390],,,,4.496,8.945,-0.091
[1758210586412817922],,,,4.417,9.002,-0.285
[1758210586416597661],,,,4.374,8.938,-0.072
[1758210586420292557],,,,4.403,8.89,-0.156
[1758210586423931620],,,,4.403,8.964,-0.086
[1758210586427592609],,,,4.436,9.007,0.029
[1758210586432214432],,,,4.3,9.017,-0.108
[1758210586435987765],,,,4.298,9.122,0.098
[1758210586439663703],,,,4.384,9.019,-0.211
[1758210586443317036],,,,4.36,8.985,-0.048
[1758210586447025890],,,,4.463,8.871,-0.11
[1758210586450713078],,,,4.422,9.184,-0.244
[1758210586454350943],,,,4.379,9.153,-0.036
[1758210586457997297],,,,4.338,8.993,0.151
[1758210586461684588],,,,4.305,8.899,-0.156
[1758210586465568390],,,,4.367,9.163,-0.089
[1758210586469293755],,,,4.35,9.079,-0.175
[1758210586472968651],,,,4.357,9.052,-0.098
[1758210586476745265],,,,4.343,8.971,-0.237
[1758210586480489224],,,,4.424,8.902,-0.113
[1758210586484139849],,,,4.252,9.076,-0.096
[1758210586487814120],,,,4.58,8.945,-0.146
[1758210586491520786],,,,4.391,9.069,-0.122
[1758210586495205838],,,,4.396,8.971,-0.134
[1758210586498899953],,,,4.329,8.887,-0.201
[1758210586502554745],,,,4.233,8.942,-0.136
[1758210586506211776],,,,4.343,8.921,-0.024
[1758210586509909380],,,,4.302,8.957,-0.292
[1758210586513572505],,,,4.329,8.94,-0.069
[1758210586517302036],,,,4.367,9.005,0.034
[1758210586520969901],,,,4.226,8.784,-0.141
[1758210586524622505],,,,4.391,9.182,-0.093
[1758210586528384120],,,,4.391,9.009,0.029
[1758210586532173755],,,,4.319,8.976,-0.057
[1758210586535834536],,,,4.496,9.033,-0.036
[1758210586539482088],,,,4.357,8.875,0.019
[1758210586562829380],,,,4.317,9.024,-0.278
[1758210586566548026],,,,4.53,8.978,-0.081
[1758210586570483182],,,,4.408,9.017,-0.316
[1758210586574183390],,,,4.24,9.141,-0.189
[1758210586577859797],,,,4.401,9.019,-0.29
[1758210586581587870],,,,4.295,9.11,0.041
[1758210586585245734],,,,4.276,9.019,-0.158
[1758210586588931828],,,,4.427,8.954,-0.292
[1758210586592614588],,,,4.458,8.985,-0.041
[1758210586596307036],,,,4.288,9.079,-0.041
[1758210586599999640],,,,4.384,9.005,-0.12
[1758210586603708963],,,,4.554,9.007,-0.213
[1758210586607494172],,,,4.463,9.096,-0.139
[1758210586611154484],,,,4.487,8.976,0.0
[1758210586614827505],,,,4.317,9.026,-0.06
[1758210586618549693],,,,4.408,9.0,-0.127
[1758210586622200005],,,,4.408,8.849,0.055
[1758210586625865370],,,,4.46,8.954,-0.12
[1758210586629676151],,,,4.482,9.024,-0.177
[1758210586633313495],,,,4.312,9.052,-0.122
[1758210586636956099],,,,4.3,8.823,-0.041
[1758210586640646099],,,,4.168,8.952,0.038
[1758210586644360317],,,,4.444,9.012,-0.206
[1758210586648085057],,,,3.232,7.858,0.081
[1758210586651738495],,,,4.099,9.606,0.433
[1758210586655410474],,,,5.15,9.392,0.989
[1758210586659095005],,,,4.278,7.949,0.311
[1758210586662742922],,,,4.013,7.918,-0.661
[1758210586666414015],,,,4.666,9.155,-1.147
[1758210586670091047],,,,4.396,9.864,1.894
