timestamp,x1,y1,z1,x2,y2,z2
[1758205665951590819],,,,0.12,-9.577,-1.822
[1758205665956528736],,,,0.17,-9.574,-1.726
[1758205665960938631],,,,0.132,-9.436,-1.697
[1758205665965321548],,,,0.069,-9.548,-1.7
[1758205665969692329],,,,0.182,-9.55,-1.76
[1758205665974023006],,,,0.175,-9.639,-1.836
[1758205665978442069],,,,0.129,-9.562,-1.736
[1758205665982809986],,,,0.23,-9.56,-1.762
[1758205665987140038],,,,0.144,-9.491,-1.788
[1758205665991278475],,,,0.129,-9.618,-1.779
[1758205665994997902],,,,0.251,-9.512,-1.544
[1758205665998721288],,,,0.175,-9.613,-1.774
[1758205666002462381],,,,-0.024,-9.519,-1.614
[1758205666006189829],,,,0.026,-9.618,-1.64
[1758205666009918788],,,,0.12,-9.5,-1.614
[1758205666013634256],,,,0.194,-9.522,-1.58
[1758205666017364100],,,,0.062,-9.5,-1.53
[1758205666021050715],,,,0.002,-9.469,-1.839
[1758205666024723944],,,,0.172,-9.572,-1.664
[1758205666028438527],,,,-0.055,-9.481,-1.753
[1758205666032243423],,,,0.208,-9.61,-1.733
[1758205666036178163],,,,0.127,-9.505,-1.726
[1758205666039914569],,,,0.177,-9.584,-1.647
[1758205666043605298],,,,0.12,-9.594,-1.532
[1758205666047314986],,,,0.096,-9.61,-1.817
[1758205666051022694],,,,0.072,-9.361,-1.839
[1758205666054714673],,,,0.247,-9.512,-1.566
[1758205666059409829],,,,0.235,-9.555,-1.671
[1758205666063297486],,,,0.086,-9.404,-1.75
[1758205666067137121],,,,0.113,-9.639,-1.695
[1758205666070841079],,,,0.11,-9.594,-1.549
[1758205666074562069],,,,0.23,-9.481,-1.681
[1758205666078286704],,,,0.12,-9.522,-1.559
[1758205666082047277],,,,-0.093,-9.608,-1.738
[1758205666085825246],,,,0.29,-9.586,-1.652
[1758205666089537694],,,,0.12,-9.601,-1.609
[1758205666093252433],,,,0.072,-9.649,-1.745
[1758205666096990715],,,,0.208,-9.359,-1.75
[1758205666100672069],,,,0.062,-9.538,-1.805
[1758205666104362746],,,,0.103,-9.778,-1.616
[1758205666108132069],,,,0.141,-9.685,-1.578
[1758205666111900819],,,,0.304,-9.574,-1.571
[1758205666116723423],,,,0.038,-9.553,-1.69
[1758205666120571808],,,,0.177,-9.641,-1.566
[1758205666124262433],,,,0.129,-9.567,-1.48
[1758205666127976340],,,,0.347,-9.536,-1.671
[1758205666131655298],,,,0.103,-9.486,-1.652
[1758205666135347538],,,,0.199,-9.548,-1.585
[1758205666139109881],,,,0.048,-9.646,-1.472
[1758205666142794829],,,,0.225,-9.562,-1.686
[1758205666146511704],,,,0.105,-9.512,-1.824
[1758205666150221913],,,,0.108,-9.567,-1.516
[1758205666153951913],,,,0.034,-9.503,-1.578
[1758205666157751288],,,,0.086,-9.55,-1.745
[1758205666161469933],,,,0.148,-9.373,-1.58
[1758205666165307538],,,,0.158,-9.558,-1.645
[1758205666169092694],,,,0.11,-9.565,-1.621
[1758205666172802225],,,,0.019,-9.596,-1.597
[1758205666176518944],,,,0.05,-9.517,-1.729
[1758205666180195246],,,,0.268,-9.538,-1.621
[1758205666183927694],,,,0.175,-9.491,-1.669
[1758205666187670923],,,,0.043,-9.503,-1.585
[1758205666191361079],,,,0.091,-9.706,-1.741
[1758205666195055506],,,,0.026,-9.462,-1.832
[1758205666198775923],,,,0.227,-9.61,-1.516
[1758205666202460350],,,,0.101,-9.589,-1.662
[1758205666209047798],,,,0.129,-9.586,-1.834
[1758205666212902642],,,,0.321,-9.562,-1.654
[1758205666216618006],,,,0.215,-9.629,-1.681
[1758205666220299465],,,,0.151,-9.613,-1.748
[1758205666223975975],,,,0.093,-9.541,-1.724
[1758205666227691027],,,,0.232,-9.474,-1.475
[1758205666231375923],,,,0.096,-9.534,-1.592
[1758205666235054100],,,,0.364,-9.522,-1.516
[1758205666238747902],,,,0.168,-9.409,-1.779
[1758205666242477381],,,,0.122,-9.606,-1.805
[1758205666246230871],,,,0.168,-9.653,-1.788
[1758205666250004048],,,,0.151,-9.493,-1.607
[1758205666253729777],,,,0.139,-9.524,-1.384
[1758205666257555194],,,,0.211,-9.457,-1.458
[1758205666261226756],,,,0.383,-9.512,-1.563
[1758205666264926548],,,,0.156,-9.606,-1.709
[1758205666268694413],,,,0.132,-9.558,-1.714
[1758205666272416808],,,,0.266,-9.567,-1.52
[1758205666276144777],,,,0.105,-9.392,-1.753
[1758205666279809985],,,,0.148,-9.603,-1.616
[1758205666283477954],,,,0.299,-9.541,-1.551
[1758205666287184725],,,,0.227,-9.538,-1.702
[1758205666290843423],,,,0.105,-9.594,-1.714
[1758205666294562433],,,,0.103,-9.591,-1.595
[1758205666298322694],,,,0.256,-9.392,-1.516
[1758205666302039517],,,,0.124,-9.421,-1.618
[1758205666305849673],,,,0.127,-9.519,-1.671
[1758205666309580715],,,,0.134,-9.409,-1.489
[1758205666313556288],,,,0.081,-9.572,-1.65
[1758205666317356756],,,,0.249,-9.4,-1.535
[1758205666321039933],,,,0.297,-9.594,-1.681
[1758205666324756444],,,,0.189,-9.579,-1.791
[1758205666328505402],,,,0.235,-9.495,-1.791
[1758205666332210715],,,,0.158,-9.555,-1.736
[1758205666335974933],,,,0.17,-9.653,-1.614
[1758205666339677642],,,,0.158,-9.57,-1.788
[1758205666343390715],,,,0.103,-9.591,-1.595
[1758205666347147590],,,,0.153,-9.558,-1.568
[1758205666350833215],,,,0.168,-9.589,-1.693
[1758205666354588527],,,,0.11,-9.505,-1.542
[1758205666358412954],,,,0.196,-9.424,-1.59
[1758205666362101444],,,,0.084,-9.562,-1.681
[1758205666365863215],,,,0.139,-9.598,-1.638
[1758205666369592798],,,,0.144,-9.349,-1.626
[1758205666373293683],,,,0.23,-9.567,-1.647
[1758205666376997590],,,,0.18,-9.524,-1.757
[1758205666380714881],,,,0.148,-9.558,-1.432
[1758205666384399569],,,,0.108,-9.584,-1.516
[1758205666388096340],,,,0.067,-9.515,-1.547
[1758205666391795558],,,,0.115,-9.579,-1.595
[1758205666395535662],,,,0.132,-9.634,-1.446
[1758205666399257173],,,,0.105,-9.493,-1.793
[1758205666402966912],,,,-0.053,-9.507,-1.58
[1758205666407265454],,,,0.235,-9.613,-1.59
[1758205666411270662],,,,0.103,-9.565,-1.583
[1758205666415203579],,,,0.084,-9.493,-1.671
[1758205666419443787],,,,0.168,-9.357,-1.867
[1758205666423391183],,,,0.208,-9.574,-1.731
[1758205666427367329],,,,0.089,-9.503,-1.659
[1758205666431317537],,,,0.12,-9.522,-1.695
[1758205666435237590],,,,0.141,-9.488,-1.645
[1758205666439194100],,,,0.036,-9.467,-1.81
[1758205666443123944],,,,0.247,-9.615,-1.76
[1758205666447113735],,,,0.038,-9.546,-1.705
[1758205666451068787],,,,0.062,-9.677,-1.717
[1758205666454784465],,,,0.16,-9.515,-1.757
[1758205666458578840],,,,0.014,-9.553,-1.664
[1758205666462258475],,,,0.239,-9.495,-1.573
[1758205666466058735],,,,0.134,-9.558,-1.745
[1758205666469805558],,,,0.055,-9.567,-1.518
[1758205666473522017],,,,0.206,-9.589,-1.688
[1758205666477239360],,,,0.065,-9.567,-1.63
[1758205666480918892],,,,0.177,-9.491,-1.592
[1758205666484593162],,,,0.136,-9.471,-1.733
[1758205666488321131],,,,0.086,-9.656,-1.647
[1758205666492069673],,,,0.201,-9.591,-1.702
[1758205666495836860],,,,0.201,-9.431,-1.618
[1758205666499575402],,,,0.072,-9.538,-1.633
[1758205666503273527],,,,0.148,-9.615,-1.535
[1758205666507216600],,,,0.158,-9.486,-1.717
[1758205666510973787],,,,0.16,-9.618,-1.638
[1758205666514679465],,,,0.124,-9.608,-1.563
[1758205666518400819],,,,0.156,-9.481,-1.549
[1758205666522117954],,,,0.079,-9.548,-1.659
[1758205666526852798],,,,0.144,-9.541,-1.949
[1758205666530667069],,,,0.165,-9.55,-1.65
[1758205666534337485],,,,0.146,-9.639,-1.623
[1758205666537998475],,,,0.084,-9.668,-1.954
[1758205666541662069],,,,0.268,-9.359,-1.597
[1758205666545330037],,,,0.206,-9.529,-1.597
[1758205666549027798],,,,0.134,-9.625,-1.714
[1758205666552717537],,,,0.163,-9.584,-1.702
[1758205666557325037],,,,0.122,-9.553,-1.714
[1758205666561089985],,,,0.127,-9.606,-1.779
[1758205666564773527],,,,0.132,-9.503,-1.686
[1758205666568513475],,,,0.129,-9.618,-1.729
[1758205666572204412],,,,0.081,-9.498,-1.578
[1758205666576097537],,,,0.225,-9.582,-1.76
[1758205666579924517],,,,0.235,-9.371,-1.65
[1758205666583612225],,,,0.244,-9.51,-1.678
[1758205666587327225],,,,0.11,-9.565,-1.561
[1758205666591028996],,,,-0.038,-9.572,-1.796
[1758205666594723631],,,,0.285,-9.637,-1.618
[1758205666598457381],,,,0.072,-9.503,-1.702
[1758205666602251235],,,,0.115,-9.455,-1.571
[1758205666606214829],,,,0.215,-9.649,-1.851
[1758205666609916496],,,,0.242,-9.388,-1.63
[1758205666613589725],,,,0.007,-9.385,-2.986
